# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.1792020E-02    2.0998843E-01    1.9000013E-04
    2.7000000E-01    1.1397253E-02    2.0996532E-01    1.9000039E-04
    4.5000000E-01    1.1029052E-02    2.0994218E-01    1.9000064E-04
    6.3000000E-01    1.0682053E-02    2.0991902E-01    1.9000088E-04
    8.1000000E-01    1.0352535E-02    2.0989584E-01    1.9000111E-04
    9.9000000E-01    1.0037763E-02    2.0987264E-01    1.9000134E-04
    1.1700000E+00    9.7356811E-03    2.0984942E-01    1.9000156E-04
    1.3500000E+00    9.4446673E-03    2.0982618E-01    1.9000178E-04
    1.5300000E+00    9.1634084E-03    2.0980293E-01    1.9000199E-04
    1.7100000E+00    8.8908144E-03    2.0977967E-01    1.9000219E-04
    1.8900000E+00    8.6259612E-03    2.0975639E-01    1.9000239E-04
    2.0700000E+00    8.3697741E-03    2.0973325E-01    1.9000258E-04
    2.2500000E+00    8.1234922E-03    2.0971025E-01    1.9000276E-04
    2.4300000E+00    7.8849142E-03    2.0968723E-01    1.9000294E-04
    2.6100000E+00    7.6535159E-03    2.0966419E-01    1.9000312E-04
    2.7900000E+00    7.4288445E-03    2.0964114E-01    1.9000329E-04
    2.9700000E+00    7.2105051E-03    2.0961806E-01    1.9000345E-04
    3.1500000E+00    6.9981506E-03    2.0959497E-01    1.9000361E-04
    3.3300000E+00    6.7914735E-03    2.0957186E-01    1.9000376E-04
    3.5100000E+00    6.5902000E-03    2.0954873E-01    1.9000391E-04
    3.6900000E+00    6.3940847E-03    2.0952559E-01    1.9000406E-04
    3.8700000E+00    6.2029064E-03    2.0950243E-01    1.9000420E-04
    4.0500000E+00    6.0164653E-03    2.0947925E-01    1.9000434E-04
    4.2300000E+00    5.8345799E-03    2.0945605E-01    1.9000447E-04
    4.4100000E+00    5.6570847E-03    2.0943284E-01    1.9000460E-04
    4.5900000E+00    5.4838287E-03    2.0940961E-01    1.9000472E-04
    4.7700000E+00    5.3146733E-03    2.0938637E-01    1.9000484E-04
    4.9500000E+00    5.1494916E-03    2.0936311E-01    1.9000496E-04
    5.1300000E+00    4.9881664E-03    2.0933983E-01    1.9000507E-04
    5.3100000E+00    4.8305901E-03    2.0931654E-01    1.9000518E-04
    5.4900000E+00    4.6766633E-03    2.0929322E-01    1.9000529E-04
    5.6700000E+00    4.5262943E-03    2.0926990E-01    1.9000539E-04
    5.8500000E+00    4.3793984E-03    2.0924655E-01    1.9000549E-04
    6.0300000E+00    4.2358974E-03    2.0922319E-01    1.9000559E-04
    6.2100000E+00    4.0957193E-03    2.0919982E-01    1.9000568E-04
    6.3900000E+00    3.9587975E-03    2.0917643E-01    1.9000577E-04
    6.5700000E+00    3.8250708E-03    2.0915302E-01    1.9000586E-04
    6.7500000E+00    3.6944832E-03    2.0912959E-01    1.9000594E-04
    6.9300000E+00    3.5669833E-03    2.0910615E-01    1.9000602E-04
    7.1100000E+00    3.4425244E-03    2.0908269E-01    1.9000610E-04
    7.2900000E+00    3.3210642E-03    2.0905922E-01    1.9000617E-04
    7.4700000E+00    3.2025647E-03    2.0903573E-01    1.9000625E-04
    7.6500000E+00    3.0869922E-03    2.0901222E-01    1.9000632E-04
    7.8300000E+00    2.9743170E-03    2.0898870E-01    1.9000638E-04
    8.0100000E+00    2.8645140E-03    2.0896516E-01    1.9000645E-04
    8.1900000E+00    2.7568118E-03    2.0894145E-01    1.9000651E-04
    8.3700000E+00    2.6512710E-03    2.0891755E-01    1.9000657E-04
    8.5500000E+00    2.5485627E-03    2.0889364E-01    1.9000662E-04
    8.7300000E+00    2.4486732E-03    2.0886972E-01    1.9000668E-04
    8.9100000E+00    2.3515927E-03    2.0884578E-01    1.9000673E-04
    9.0900000E+00    2.2573162E-03    2.0882183E-01    1.9000678E-04
    9.2700000E+00    2.1658427E-03    2.0879787E-01    1.9000682E-04
    9.4500000E+00    2.0771763E-03    2.0877389E-01    1.9000687E-04
    9.6300000E+00    1.9913260E-03    2.0874991E-01    1.9000691E-04
    9.8100000E+00    1.9083063E-03    2.0872591E-01    1.9000695E-04
    9.9900000E+00    1.8281372E-03    2.0870189E-01    1.9000699E-04
    1.0170000E+01    1.7508456E-03    2.0867787E-01    1.9000703E-04
    1.0350000E+01    1.6764650E-03    2.0865383E-01    1.9000706E-04
    1.0530000E+01    1.6050366E-03    2.0862977E-01    1.9000709E-04
    1.0710000E+01    1.5366101E-03    2.0860571E-01    1.9000712E-04
    1.0890000E+01    1.4712449E-03    2.0858163E-01    1.9000715E-04
    1.1070000E+01    1.4090111E-03    2.0855754E-01    1.9000718E-04
    1.1250000E+01    1.3499911E-03    2.0853344E-01    1.9000720E-04
    1.1430000E+01    1.2942817E-03    2.0850932E-01    1.9000723E-04
    1.1610000E+01    1.2419962E-03    2.0848519E-01    1.9000725E-04
    1.1790000E+01    1.1932671E-03    2.0846105E-01    1.9000727E-04
    1.1970000E+01    1.1482496E-03    2.0843690E-01    1.9000730E-04
    1.2150000E+01    1.1071251E-03    2.0841274E-01    1.9000732E-04
    1.2330000E+01    1.0701053E-03    2.0838857E-01    1.9000734E-04
    1.2510000E+01    1.0372201E-03    2.0836422E-01    1.9000736E-04
    1.2690000E+01    1.0049813E-03    2.0834047E-01    1.9000739E-04
    1.2870000E+01    9.7357989E-04    2.0831748E-01    1.9000741E-04
    1.3050000E+01    9.4301421E-04    2.0829526E-01    1.9000743E-04
    1.3230000E+01    9.1328309E-04    2.0827380E-01    1.9000745E-04
    1.3410000E+01    8.8438558E-04    2.0825311E-01    1.9000747E-04
    1.3590000E+01    8.5632095E-04    2.0823319E-01    1.9000750E-04
    1.3770000E+01    8.2908880E-04    2.0821404E-01    1.9000752E-04
    1.3950000E+01    8.0268908E-04    2.0819566E-01    1.9000754E-04
    1.4130000E+01    7.7712217E-04    2.0817806E-01    1.9000756E-04
    1.4310000E+01    7.5238904E-04    2.0816123E-01    1.9000758E-04
    1.4490000E+01    7.2849139E-04    2.0814518E-01    1.9000760E-04
    1.4670000E+01    7.0543191E-04    2.0812992E-01    1.9000762E-04
    1.4850000E+01    6.8321454E-04    2.0811544E-01    1.9000764E-04
    1.5030000E+01    6.6184488E-04    2.0810175E-01    1.9000766E-04
