# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.7821400E+00   -5.7754427E+00   -3.9999999E+00   -5.0475436E+00   -5.3673181E+00   -5.2704470E+00   -6.4836856E+00   -4.9277237E+00   -2.9695069E+00   -3.4701437E+00   -6.4486715E+00   -7.2543588E+00   -1.3916657E+01   -1.4000000E+01   -1.4000003E+01   -5.5560893E+00   -1.4000000E+01   -3.8310766E+00   -3.0000000E+01   -3.6239841E+00   -6.3690420E+00   -7.7824608E+00   -6.0937580E+00   -1.0992540E+01   -1.0357502E+01   -1.9108963E+01   -2.6273009E+01   -8.6763681E+00   -8.2840966E+00   -1.0729039E+01   -1.2003523E+01   -8.1855119E+00   -1.2687993E+01   -8.4172810E+00
    2.7000000E-01    5.8015208E+00   -5.7944898E+00   -3.9999999E+00   -4.8612237E+00   -5.1120555E+00   -5.2238512E+00   -6.7280720E+00   -4.6755721E+00   -2.9614675E+00   -3.4795848E+00   -6.4486729E+00   -7.1363145E+00   -1.4340695E+01   -1.4000000E+01   -1.4000004E+01   -5.2902969E+00   -1.4000000E+01   -4.3812728E+00   -3.0000000E+01   -3.5962126E+00   -6.5773276E+00   -7.9519848E+00   -6.3203806E+00   -1.0856140E+01   -1.0763777E+01   -1.8993695E+01   -2.6701108E+01   -8.6566365E+00   -8.2359006E+00   -1.0565568E+01   -1.2383419E+01   -8.0410702E+00   -1.2454870E+01   -8.2038902E+00
    4.5000000E-01    5.8248294E+00   -5.8174823E+00   -3.9999999E+00   -4.7369820E+00   -4.9589389E+00   -5.1554033E+00   -6.9701706E+00   -4.5220531E+00   -2.9590164E+00   -3.4884631E+00   -6.4486742E+00   -7.0551893E+00   -1.4407629E+01   -1.4000000E+01   -1.4000005E+01   -5.1367757E+00   -1.4000000E+01   -4.9196508E+00   -3.0000000E+01   -3.5701194E+00   -6.7753286E+00   -8.1033686E+00   -6.5406996E+00   -1.0752678E+01   -1.0808931E+01   -1.8915204E+01   -2.6771891E+01   -8.6329948E+00   -8.1855082E+00   -1.0436677E+01   -1.2403802E+01   -7.9351549E+00   -1.2281558E+01   -8.0542203E+00
    6.3000000E-01    5.8475191E+00   -5.8398748E+00   -3.9999999E+00   -4.6447483E+00   -4.8524029E+00   -5.0708413E+00   -7.1637085E+00   -4.4131607E+00   -2.9575893E+00   -3.4973448E+00   -6.4486755E+00   -6.9969364E+00   -1.4472872E+01   -1.4000000E+01   -1.4000006E+01   -5.0310653E+00   -1.4000000E+01   -5.4336392E+00   -3.0000000E+01   -3.5456881E+00   -6.9258560E+00   -8.2085167E+00   -6.7129835E+00   -1.0672650E+01   -1.0852920E+01   -1.8859433E+01   -2.6840755E+01   -8.6099911E+00   -8.1374540E+00   -1.0332845E+01   -1.2424605E+01   -7.8536979E+00   -1.2142516E+01   -7.9381821E+00
    8.1000000E-01    5.8682408E+00   -5.8603196E+00   -3.9999999E+00   -4.5718293E+00   -4.7725106E+00   -4.9783071E+00   -7.3207489E+00   -4.3301154E+00   -2.9558621E+00   -3.5063936E+00   -6.4486767E+00   -6.9541915E+00   -1.4532399E+01   -1.4000000E+01   -1.4000006E+01   -4.9521713E+00   -1.4000000E+01   -5.8882504E+00   -3.0000000E+01   -3.5229457E+00   -7.0436597E+00   -8.2848770E+00   -6.8506379E+00   -1.0610037E+01   -1.0893061E+01   -1.8819004E+01   -2.6903658E+01   -8.5889764E+00   -8.0931189E+00   -1.0248074E+01   -1.2443167E+01   -7.7893552E+00   -1.2026424E+01   -7.8431059E+00
    9.9000000E-01    5.8866876E+00   -5.8785083E+00   -3.9999999E+00   -4.5117168E+00   -4.7096456E+00   -4.8852446E+00   -7.4518787E+00   -4.2636532E+00   -2.9533772E+00   -3.5156648E+00   -6.4486780E+00   -6.9225195E+00   -1.4585283E+01   -1.4000000E+01   -1.4000007E+01   -4.8903051E+00   -1.4000000E+01   -6.2204683E+00   -3.0000000E+01   -3.5017396E+00   -7.1399530E+00   -8.3442765E+00   -6.9645646E+00   -1.0560714E+01   -1.0928742E+01   -1.8789495E+01   -2.6959691E+01   -8.5702556E+00   -8.0526524E+00   -1.0178092E+01   -1.2458726E+01   -7.7375455E+00   -1.1926931E+01   -7.7623339E+00
    1.1700000E+00    5.9028152E+00   -5.8943939E+00   -3.9999999E+00   -4.4606459E+00   -4.6583067E+00   -4.7967983E+00   -7.5631213E+00   -4.2085916E+00   -2.9499063E+00   -3.5251829E+00   -6.4486791E+00   -6.8989546E+00   -1.4631370E+01   -1.4000000E+01   -1.4000007E+01   -4.8399248E+00   -1.4000000E+01   -6.3954004E+00   -3.0000000E+01   -3.4818836E+00   -7.2208683E+00   -8.3929367E+00   -7.0608439E+00   -1.0521768E+01   -1.0959865E+01   -1.8767959E+01   -2.7008731E+01   -8.5538710E+00   -8.0159053E+00   -1.0119803E+01   -1.2471013E+01   -7.6951270E+00   -1.1840132E+01   -7.6919203E+00
    1.3500000E+00    5.9166212E+00   -5.9079716E+00   -3.9999999E+00   -4.4162468E+00   -4.6149997E+00   -4.7157379E+00   -7.6579992E+00   -4.1617669E+00   -2.9452743E+00   -3.5349643E+00   -6.4486802E+00   -6.8813442E+00   -1.4670633E+01   -1.4000000E+01   -1.4000007E+01   -4.7975177E+00   -1.4000000E+01   -6.4590632E+00   -3.0000000E+01   -3.4632021E+00   -7.2899533E+00   -8.4344097E+00   -7.1430133E+00   -1.0491057E+01   -1.0986420E+01   -1.8752267E+01   -2.7050783E+01   -8.5398219E+00   -7.9826962E+00   -1.0070896E+01   -1.2479850E+01   -7.6597822E+00   -1.1763487E+01   -7.6293249E+00
    1.5300000E+00    5.9280874E+00   -5.9192207E+00   -3.9999999E+00   -4.3769293E+00   -4.5773772E+00   -4.6430622E+00   -7.7386529E+00   -4.1211111E+00   -2.9393092E+00   -3.5450237E+00   -6.4486813E+00   -6.8680232E+00   -1.4702998E+01   -1.4000000E+01   -1.4000008E+01   -4.7607225E+00   -1.4000000E+01   -6.4736488E+00   -3.0000000E+01   -3.4455389E+00   -7.3494038E+00   -8.4709278E+00   -7.2132429E+00   -1.0466941E+01   -1.1008361E+01   -1.8740772E+01   -2.7085800E+01   -8.5281242E+00   -7.9528798E+00   -1.0029578E+01   -1.2485045E+01   -7.6296990E+00   -1.1695271E+01   -7.5728062E+00
    1.7100000E+00    5.9371665E+00   -5.9280919E+00   -3.9999999E+00   -4.3415702E+00   -4.5438265E+00   -4.5786759E+00   -7.8063853E+00   -4.0851967E+00   -2.9318283E+00   -3.5553761E+00   -6.4486824E+00   -6.8576402E+00   -1.4728305E+01   -1.4000000E+01   -1.4000008E+01   -4.7279143E+00   -1.4000000E+01   -6.4711678E+00   -3.0000000E+01   -3.4287566E+00   -7.4006339E+00   -8.5039997E+00   -7.2728933E+00   -1.0448122E+01   -1.1025586E+01   -1.8732139E+01   -2.7113648E+01   -8.5188231E+00   -7.9263595E+00   -9.9944204E+00   -1.2486367E+01   -7.6033975E+00   -1.1634271E+01   -7.5211078E+00
