# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.0808339E-02    2.0710391E-01    1.9000016E-04
    2.7000000E-01    2.1197219E-02    2.0265124E-01    1.9000049E-04
    4.5000000E-01    2.1317291E-02    1.9855143E-01    1.9000081E-04
    6.3000000E-01    2.1387559E-02    1.9453306E-01    1.9000114E-04
    8.1000000E-01    2.1472884E-02    1.9052263E-01    1.9000145E-04
    9.9000000E-01    2.1596196E-02    1.8649936E-01    1.9000177E-04
    1.1700000E+00    2.1769578E-02    1.8245725E-01    1.9000208E-04
    1.3500000E+00    2.2003098E-02    1.7839454E-01    1.9000239E-04
    1.5300000E+00    2.2307491E-02    1.7431065E-01    1.9000270E-04
    1.7100000E+00    2.2695163E-02    1.7020538E-01    1.9000300E-04
    1.8900000E+00    2.3180743E-02    1.6607863E-01    1.9000330E-04
    2.0700000E+00    2.3777319E-02    1.6195964E-01    1.9000359E-04
    2.2500000E+00    2.4407952E-02    1.5794844E-01    1.9000388E-04
    2.4300000E+00    2.5051041E-02    1.5404761E-01    1.9000416E-04
    2.6100000E+00    2.5698460E-02    1.5026798E-01    1.9000444E-04
    2.7900000E+00    2.6347459E-02    1.4661354E-01    1.9000472E-04
    2.9700000E+00    2.6997011E-02    1.4308613E-01    1.9000499E-04
    3.1500000E+00    2.7646637E-02    1.3968687E-01    1.9000526E-04
    3.3300000E+00    2.8296027E-02    1.3641667E-01    1.9000553E-04
    3.5100000E+00    2.8944902E-02    1.3327633E-01    1.9000579E-04
    3.6900000E+00    2.9592970E-02    1.3026664E-01    1.9000605E-04
    3.8700000E+00    3.0239904E-02    1.2738840E-01    1.9000630E-04
    4.0500000E+00    3.0885330E-02    1.2464240E-01    1.9000655E-04
    4.2300000E+00    3.1528815E-02    1.2202943E-01    1.9000680E-04
    4.4100000E+00    3.2169850E-02    1.1955031E-01    1.9000704E-04
    4.5900000E+00    3.2807832E-02    1.1720585E-01    1.9000728E-04
    4.7700000E+00    3.3442051E-02    1.1499688E-01    1.9000751E-04
    4.9500000E+00    3.4071665E-02    1.1292425E-01    1.9000774E-04
    5.1300000E+00    3.4695677E-02    1.1098879E-01    1.9000797E-04
    5.3100000E+00    3.5312907E-02    1.0919138E-01    1.9000819E-04
    5.4900000E+00    3.5921954E-02    1.0753290E-01    1.9000841E-04
    5.6700000E+00    3.6521162E-02    1.0601422E-01    1.9000862E-04
    5.8500000E+00    3.7108566E-02    1.0463627E-01    1.9000884E-04
    6.0300000E+00    3.7681843E-02    1.0339996E-01    1.9000904E-04
    6.2100000E+00    3.8238239E-02    1.0230623E-01    1.9000925E-04
    6.3900000E+00    3.8774497E-02    1.0135603E-01    1.9000944E-04
    6.5700000E+00    3.9286767E-02    1.0055031E-01    1.9000964E-04
    6.7500000E+00    3.9770491E-02    9.9890076E-02    1.9000983E-04
    6.9300000E+00    4.0220285E-02    9.9376306E-02    1.9001002E-04
    7.1100000E+00    4.0629786E-02    9.9010011E-02    1.9001020E-04
    7.2900000E+00    4.0991472E-02    9.8792214E-02    1.9001038E-04
    7.4700000E+00    4.1296463E-02    9.8723948E-02    1.9001055E-04
    7.6500000E+00    4.1534269E-02    9.8806255E-02    1.9001072E-04
