# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88998063233771E-05   7.24995227440377E-05   3.48194190666135E-09   6.81011484020895E-06   4.32000007140975E-05   1.21002175690823E-05   8.78999683237503E-07   5.27999940446113E-09   5.96999183966700E+00   1.17633455794466E-03   3.43465086291070E-04
  2.00000E-09                2.88998055565722E-05   7.24995208614162E-05   3.48388435379315E-09   6.81011422395333E-06   4.32000014281943E-05   1.21002164546208E-05   8.78999366476008E-07   5.27999880892354E-09   5.96999113325439E+00   1.17633428935643E-03   3.43465086335747E-04
  3.00000E-09                2.88998048165115E-05   7.24995190262327E-05   3.48582626397829E-09   6.81011359483248E-06   4.32000021423076E-05   1.21002153156902E-05   8.78999049714893E-07   5.27999821338433E-09   5.96999066552581E+00   1.17633410804521E-03   3.43465086384221E-04
  4.00000E-09                2.88998039905187E-05   7.24995169676219E-05   3.48776817415202E-09   6.81011301867594E-06   4.32000028564228E-05   1.21002142778864E-05   8.78998732954248E-07   5.27999761784535E-09   5.96999035309265E+00   1.17633398572713E-03   3.43465086416137E-04
  5.00000E-09                2.88998031071596E-05   7.24995147598929E-05   3.48971008394307E-09   6.81011247823597E-06   4.32000035705390E-05   1.21002133082562E-05   8.78998416193950E-07   5.27999702230652E-09   5.96999014414492E+00   1.17633390272662E-03   3.43465086436937E-04
  7.00000E-09                2.88998011864495E-05   7.24995099496724E-05   3.49359552127821E-09   6.81011149183732E-06   4.32000049987678E-05   1.21002115493399E-05   8.78997782674467E-07   5.27999583122973E-09   5.96998993189566E+00   1.17633381562213E-03   3.43465086449123E-04
  1.10000E-08                2.88997972706949E-05   7.24995001249835E-05   3.50136098106547E-09   6.81010956637101E-06   4.32000078552284E-05   1.21002081219417E-05   8.78996515637459E-07   5.27999344907614E-09   5.96998978405664E+00   1.17633374477243E-03   3.43465086458548E-04
  1.90000E-08                2.88997893402755E-05   7.24994802150692E-05   3.51689615782308E-09   6.81010577761691E-06   4.32000135680862E-05   1.21002013858408E-05   8.78993981572273E-07   5.27998868477441E-09   5.96998971136674E+00   1.17633368790976E-03   3.43465086458016E-04
  3.50000E-08                2.88997733953431E-05   7.24994401808319E-05   3.54796625251796E-09   6.81009825132326E-06   4.32000249935696E-05   1.21001880114019E-05   8.78988913473753E-07   5.27997915618834E-09   5.96998966297246E+00   1.17633361141118E-03   3.43465086440995E-04
  6.70000E-08                2.88997414675903E-05   7.24993600174128E-05   3.61010541801199E-09   6.81008322136096E-06   4.32000478435882E-05   1.21001613057150E-05   8.78978777403430E-07   5.27996009908553E-09   5.96998958818509E+00   1.17633346712294E-03   3.43465086399900E-04
  1.31000E-07                2.88996776035034E-05   7.24991996692805E-05   3.73437993865425E-09   6.81005316698123E-06   4.32000935397435E-05   1.21001079048956E-05   8.78958505769489E-07   5.27992198515710E-09   5.96998944108505E+00   1.17633317959599E-03   3.43465086316065E-04
  2.59000E-07                2.88995498757574E-05   7.24988789741269E-05   3.98291817721448E-09   6.80999305981165E-06   4.32001849158327E-05   1.21000011061691E-05   8.78917964528324E-07   5.27984575840893E-09   5.96998914697341E+00   1.17633260462712E-03   3.43465086148228E-04
  5.15000E-07                2.88992944268291E-05   7.24982376002814E-05   4.47989168708610E-09   6.80987284946489E-06   4.32003675975637E-05   1.20997875158178E-05   8.78836890152094E-07   5.27969330934732E-09   5.96998855856744E+00   1.17633145477159E-03   3.43465085812692E-04
  1.02700E-06                2.88987835564916E-05   7.24969549215421E-05   5.47350306648355E-09   6.80963244380845E-06   4.32007326346859E-05   1.20993603617530E-05   8.78674773817922E-07   5.27938842896190E-09   5.96998738093638E+00   1.17632915533744E-03   3.43465085142434E-04
