# Time          2.6000E+02
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    5.0000000E-02    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    1.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    2.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    3.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    4.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    5.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    6.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    7.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    8.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
    9.5000000E-01    3.3422806E-08    5.5078426E-07    1.9069779E-05    7.1501386E-06
