# Time          2.3000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    1.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    2.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    3.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    4.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    5.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    6.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    7.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    8.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
    9.5000000E-01   -4.9550670E-01   -4.3933696E+00   -5.1114889E+00   -1.3011186E+00   -4.0912672E+01    3.1907321E+00    4.0082091E+00   -2.0694736E+00    1.1407111E+00    3.3707721E+00   -3.6553571E+00   -1.7811971E+00   -2.1857396E+00   -2.3659381E+02
