# Time          7.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    1.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    2.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    3.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    4.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    5.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    6.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    7.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    8.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
    9.5000000E-01   -7.3414075E-01   -4.8718262E+00   -4.4198464E+00   -1.6027282E+00   -4.5265506E+01    3.1817965E+00    1.9501961E+00    5.0387716E-01   -3.9054460E-01    1.1371005E+00   -1.4980971E+00   -2.0198311E+00   -1.7858595E+00   -2.8673006E+02
