# Time          1.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    1.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    2.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    3.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    4.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    5.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    6.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    7.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    8.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
    9.5000000E-01   -1.5234644E+00   -8.6814906E+00   -1.4855536E+01   -5.1135493E+00   -4.4843859E+01    6.2171303E+00    1.9609021E+00   -8.0185241E+00   -2.4612085E+00    3.0799803E+00   -1.2758709E+01   -2.8091548E+00   -6.9631265E+00   -4.7032683E+02
