# Time          2.0000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    1.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    2.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    3.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    4.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    5.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    6.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    7.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    8.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
    9.5000000E-01   -5.5845378E-01   -4.4579075E+00   -5.0588915E+00   -1.3074972E+00   -4.1446357E+01    3.1918389E+00    4.1033510E+00   -1.6600018E+00    1.1699936E+00    3.3463984E+00   -3.4322045E+00   -1.8441442E+00   -2.1516784E+00   -2.4241448E+02
