# Time          9.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    1.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    2.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    3.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    4.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    5.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    6.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    7.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    8.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
    9.5000000E-01    8.8489035E+00    7.8235260E+00    7.7892098E-01    3.6102772E-01    6.3489866E-02    2.3233707E-01    2.8905726E+00    6.5658594E+00    7.5207167E-01    1.2520887E+00    4.5167514E+00    2.1565868E-02    1.6900859E-02    6.5875984E+01
