# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    1.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    2.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    3.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    4.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    5.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    6.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    7.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    8.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
    9.5000000E-01   -7.6527342E-01   -5.0615911E+00   -6.1025456E+00   -1.7991601E+00   -4.4332530E+01    3.2824501E+00    2.7128534E+00   -5.3261951E-01   -6.1991900E-02    2.0339245E+00   -3.1368965E+00   -2.0509638E+00   -2.6172157E+00   -3.0113058E+02
