# Time          2.6000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    1.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    2.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    3.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    4.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    5.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    6.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    7.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    8.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
    9.5000000E-01   -4.2325715E-01   -4.2546346E+00   -5.1290017E+00   -1.2276156E+00   -4.0474386E+01    3.1894760E+00    3.9957771E+00   -2.3651731E+00    1.1949751E+00    3.4293362E+00   -3.7370614E+00   -1.7089475E+00   -2.2015359E+00   -2.3151033E+02
