# Time          2.3000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    1.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    2.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    3.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    4.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    5.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    6.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    7.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    8.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
    9.5000000E-01    8.8575336E+00    7.8169427E+00    7.1183051E-01    3.6121830E-01    6.3177463E-02    2.3257838E-01    2.8934015E+00    6.5718563E+00    7.5281079E-01    1.2624595E+00    4.5209074E+00    2.1585684E-02    7.4931116E-03    6.5926205E+01
