# Time          2.6000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    1.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    2.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    3.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    4.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    5.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    6.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    7.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    8.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
    9.5000000E-01    8.8594099E+00    7.8124409E+00    6.9817257E-01    3.6121134E-01    6.3118823E-02    2.3263078E-01    2.8940162E+00    6.5730839E+00    7.5297152E-01    1.2661396E+00    4.5218105E+00    2.1589995E-02    6.2478438E-03    6.5937156E+01
