# Time          1.4000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    1.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    2.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    3.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    4.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    5.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    6.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    7.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    8.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
    9.5000000E-01    8.8520931E+00    7.8237373E+00    7.5434821E-01    3.6113943E-01    6.3372806E-02    2.3242601E-01    2.8916182E+00    6.5682871E+00    7.5234425E-01    1.2532620E+00    4.5182926E+00    2.1573208E-02    1.2779098E-02    6.5894727E+01
