# Time          7.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    1.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    2.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    3.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    4.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    5.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    6.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    7.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    8.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
    9.5000000E-01   -2.5534732E-01   -5.2859378E+00   -1.2401070E+01   -1.7557747E+00   -3.8307563E+01    5.3341245E+00    3.5242507E+00   -8.7392255E+00    1.5384437E-01    3.8217886E+00   -9.6736185E+00    1.3900630E-01   -5.8133486E+00   -1.7472549E+02
