# Time          1.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    1.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    2.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    3.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    4.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    5.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    6.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    7.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    8.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
    9.5000000E-01   -5.6518633E-01   -6.6668440E+00   -1.4914415E+01   -3.0026246E+00   -4.4732443E+01    5.5253544E+00    2.8773824E+00   -9.2286852E+00   -7.3172780E-01    3.8020921E+00   -1.1302572E+01   -1.7083271E-01   -7.0072762E+00   -2.5868353E+02
