# Time          5.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    1.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    2.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    3.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    4.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    5.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    6.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    7.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    8.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
    9.5000000E-01    2.5273992E+01    1.1674651E+01    4.7635961E-01    7.3382352E-01    6.8331075E-03    3.2126840E-01    7.0905288E+00    1.5073547E+01    1.8636190E+00    8.4280263E+00    1.5361005E+01    5.4150175E-01    6.7690000E-02    1.3087154E+01
