# Time          2.0000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    1.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    2.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    3.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    4.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    5.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    6.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    7.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    8.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
    9.5000000E-01   -3.4546224E-01   -5.0592232E+00   -1.0504505E+01   -1.5986503E+00   -2.0907192E+01    5.8255995E+00    3.4402835E+00   -7.0524866E+00    1.5336596E-01    3.4004671E+00   -8.1309963E+00    4.8891379E-02   -4.9306295E+00   -1.2936285E+02
