# Time          1.2000E+02
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    5.0000000E-02    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    1.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    2.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    3.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    4.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    5.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    6.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    7.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    8.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
    9.5000000E-01    1.8451125E-08    8.9509064E-07    2.3474712E-06    9.1276968E-07
