# Time          1.3000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    1.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    2.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    3.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    4.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    5.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    6.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    7.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    8.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
    9.5000000E-01    2.5359597E+01    1.1649691E+01    4.6683937E-01    5.6370711E-01    6.8559718E-03    3.2471061E-01    7.1145539E+00    1.5123583E+01    1.8699337E+00    8.5712399E+00    1.5412532E+01    6.5891245E-01    6.7616661E-02    1.2810227E+01
