# Time          2.3000E+02
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    1.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    2.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    3.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    4.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    5.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    6.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    7.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    8.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
    9.5000000E-01   -3.5322988E-01   -5.0324595E+00   -1.0263008E+01   -1.5824110E+00   -1.6923128E+01    5.8551401E+00    3.4092141E+00   -6.8424352E+00    1.4439254E-01    3.3376232E+00   -7.9329154E+00    4.1123743E-02   -4.8190305E+00   -1.2344150E+02
