# Time          5.0000E+00
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    1.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    2.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    3.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    4.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    5.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    6.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    7.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    8.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
    9.5000000E-01   -7.9589935E-01   -7.2026585E+00   -1.5283565E+01   -3.4873696E+00   -4.5808646E+01    5.7957033E+00    2.7960861E+00   -8.7515455E+00   -1.0361827E+00    3.7441148E+00   -1.1563113E+01   -4.0154572E-01   -7.1844067E+00   -2.8843220E+02
