# Time          2.6000E+02
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    1.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    2.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    3.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    4.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    5.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    6.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    7.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    8.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
    9.5000000E-01    2.5493992E+01    1.1648405E+01    4.5164674E-01    4.3804750E-01    6.8923215E-03    3.3433679E-01    7.1522747E+00    1.5202071E+01    1.8798482E+00    8.7094558E+00    1.5493397E+01    7.5303900E-01    6.7483395E-02    1.2369111E+01
