# Time          1.0000E+00
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    1.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    2.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    3.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    4.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    5.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    6.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    7.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    8.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
    9.5000000E-01    2.5197627E+01    1.1691993E+01    4.8181853E-01    9.1197820E-01    6.8195562E-03    3.1929988E-01    7.0690986E+00    1.5028621E+01    1.8579865E+00    8.2920810E+00    1.5314896E+01    5.1327538E-01    6.7670259E-02    1.3246836E+01
