# Time          9.0000E+01
# Units: Weight % Mineral
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC         
    5.0000000E-02    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    1.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    2.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    3.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    4.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    5.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    6.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    7.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    8.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
    9.5000000E-01    2.5317708E+01    1.1658366E+01    4.7159109E-01    6.3114744E-01    6.8446545E-03    3.2272826E-01    7.1027975E+00    1.5099110E+01    1.8668437E+00    8.5106126E+00    1.5387324E+01    6.0889694E-01    6.7655846E-02    1.2948373E+01
