# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997528583588E-05   7.24993923760109E-05   3.48368055915121E-09   6.81010908782372E-06   4.31999315442665E-05   1.21002101684605E-05   8.78998302732327E-07   5.27999060931828E-09   5.96999100318089E+00   1.59221792714564E-03   3.43460876723245E-04
  2.00000E-09                2.88997178825993E-05   7.24993047773536E-05   3.48736305423507E-09   6.81009223261632E-06   4.31998630887077E-05   1.21001801872396E-05   8.78996605470703E-07   5.27998121866288E-09   5.96999020381935E+00   1.59221734898340E-03   3.43460876801496E-04
  3.00000E-09                2.88996828543155E-05   7.24992170269406E-05   3.49104360340701E-09   6.81007541244111E-06   4.31997946332425E-05   1.21001502734686E-05   8.78994908211172E-07   5.27997182801384E-09   5.96998962088187E+00   1.59221690353200E-03   3.43460876867239E-04
  4.00000E-09                2.88996477320672E-05   7.24991290329707E-05   3.49472414610677E-09   6.81005864997539E-06   4.31997261779040E-05   1.21001204707119E-05   8.78993210955575E-07   5.27996243738175E-09   5.96998916420279E+00   1.59221653823387E-03   3.43460876912614E-04
  5.00000E-09                2.88996125523239E-05   7.24990408902519E-05   3.49840468204345E-09   6.81004192317869E-06   4.31996577226913E-05   1.21000907365425E-05   8.78991513703817E-07   5.27995304676651E-09   5.96998878242474E+00   1.59221622053463E-03   3.43460876945468E-04
  7.00000E-09                2.88995419991060E-05   7.24988641173924E-05   3.50577153542194E-09   6.81000858630642E-06   4.31995208129139E-05   1.21000314926552E-05   8.78988119220391E-07   5.27993426562832E-09   5.96998814174806E+00   1.59221566560714E-03   3.43460876970175E-04
  1.10000E-08                2.88994008350225E-05   7.24985104160296E-05   3.52048577732409E-09   6.80994194964087E-06   4.31992469948732E-05   1.20999130761767E-05   8.78981330296521E-07   5.27989670353545E-09   5.96998699606191E+00   1.59221464042459E-03   3.43460877006580E-04
  1.90000E-08                2.88991184492244E-05   7.24978028635041E-05   3.54992929445285E-09   6.80980871658305E-06   4.31986993671813E-05   1.20996763203032E-05   8.78967752700259E-07   5.27982158048609E-09   5.96998478787374E+00   1.59221264319842E-03   3.43460877066112E-04
  3.50000E-08                2.88985536499210E-05   7.24963876883964E-05   3.60881453751903E-09   6.80954228437911E-06   4.31976041437819E-05   1.20992028723490E-05   8.78940598459651E-07   5.27967133866371E-09   5.96998039833211E+00   1.59220866624293E-03   3.43460877176681E-04
  6.70000E-08                2.88974240885809E-05   7.24935574315819E-05   3.72657760105196E-09   6.80900946771985E-06   4.31954138248584E-05   1.20982560624809E-05   8.78886293785708E-07   5.27937087212321E-09   5.96997162399093E+00   1.59220071576997E-03   3.43460877394965E-04
  1.31000E-07                2.88951651685125E-05   7.24878974245006E-05   3.96207406758819E-09   6.80794399400558E-06   4.31910336980266E-05   1.20963627265146E-05   8.78777699664555E-07   5.27877000745150E-09   5.96995407721021E+00   1.59218481687459E-03   3.43460877831218E-04
  2.59000E-07                2.88906481419851E-05   7.24765794442589E-05   4.43294473715367E-09   6.80581368043664E-06   4.31822754845481E-05   1.20925771810802E-05   8.78560572310514E-07   5.27756855168285E-09   5.96991898975978E+00   1.59215302623938E-03   3.43460878703620E-04
  5.15000E-07                2.88816173443018E-05   7.24539516217994E-05   5.37417031549914E-09   6.80155558746751E-06   4.31647671873566E-05   1.20850105938772E-05   8.78126561006266E-07   5.27516673394648E-09   5.96984883919690E+00   1.59208947350054E-03   3.43460880448182E-04
  1.02700E-06                2.88635687588026E-05   7.24087285000002E-05   7.25434952158101E-09   6.79304952595657E-06   4.31297828649893E-05   1.20698954123605E-05   8.77259510821150E-07   5.27036746969525E-09   5.96970863494061E+00   1.59196248179492E-03   3.43460883936348E-04
