# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.0856653E-02    2.0522585E-01    1.9000036E-04
    2.7000000E-01    2.1794750E-02    1.9656263E-01    1.9000107E-04
    4.5000000E-01    2.2854514E-02    1.8790659E-01    1.9000178E-04
    6.3000000E-01    2.4069525E-02    1.7922772E-01    1.9000248E-04
    8.1000000E-01    2.5450504E-02    1.7052608E-01    1.9000317E-04
    9.9000000E-01    2.7009339E-02    1.6180245E-01    1.9000385E-04
    1.1700000E+00    2.8759757E-02    1.5305745E-01    1.9000452E-04
    1.3500000E+00    3.0717295E-02    1.4429157E-01    1.9000519E-04
    1.5300000E+00    3.2899330E-02    1.3550515E-01    1.9000585E-04
    1.7100000E+00    3.5325156E-02    1.2669848E-01    1.9000650E-04
    1.8900000E+00    3.8016084E-02    1.1787173E-01    1.9000714E-04
    2.0700000E+00    4.0976364E-02    1.0908178E-01    1.9000777E-04
    2.2500000E+00    4.3890189E-02    1.0067108E-01    1.9000838E-04
    2.4300000E+00    4.6754355E-02    9.2602177E-02    1.9000899E-04
    2.6100000E+00    4.9563521E-02    8.4877249E-02    1.9000959E-04
    2.7900000E+00    5.2312900E-02    7.7497360E-02    1.9001017E-04
    2.9700000E+00    5.4997382E-02    7.0463425E-02    1.9001075E-04
    3.1500000E+00    5.7611459E-02    6.3776255E-02    1.9001132E-04
    3.3300000E+00    6.0149207E-02    5.7436551E-02    1.9001188E-04
    3.5100000E+00    6.2604262E-02    5.1444890E-02    1.9001243E-04
    3.6900000E+00    6.4969813E-02    4.5801701E-02    1.9001297E-04
    3.8700000E+00    6.7238594E-02    4.0507235E-02    1.9001350E-04
    4.0500000E+00    6.9402887E-02    3.5561521E-02    1.9001402E-04
    4.2300000E+00    7.1454543E-02    3.0964310E-02    1.9001453E-04
    4.4100000E+00    7.3385021E-02    2.6714992E-02    1.9001504E-04
    4.5900000E+00    7.5185464E-02    2.2812492E-02    1.9001553E-04
    4.7700000E+00    7.6846816E-02    1.9255122E-02    1.9001601E-04
    4.9500000E+00    7.8360007E-02    1.6040376E-02    1.9001648E-04
    5.1300000E+00    7.9716221E-02    1.3164658E-02    1.9001695E-04
    5.3100000E+00    8.0907289E-02    1.0622908E-02    1.9001740E-04
    5.4900000E+00    8.1926235E-02    8.4081104E-03    1.9001785E-04
    5.6700000E+00    8.2768002E-02    6.5106630E-03    1.9001828E-04
    5.8500000E+00    8.3430373E-02    4.9176206E-03    1.9001871E-04
    6.0300000E+00    8.3915025E-02    3.6118774E-03    1.9001913E-04
    6.2100000E+00    8.4228568E-02    2.5714597E-03    1.9001954E-04
    6.3900000E+00    8.4383276E-02    1.7692147E-03    1.9001993E-04
    6.5700000E+00    8.4397128E-02    1.1732568E-03    1.9002032E-04
