# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2740316E-02    2.0998849E-01    1.9000018E-04
    2.7000000E-01    2.2244191E-02    2.0996548E-01    1.9000055E-04
    4.5000000E-01    2.1774788E-02    2.0994245E-01    1.9000090E-04
    6.3000000E-01    2.1327452E-02    2.0991939E-01    1.9000125E-04
    8.1000000E-01    2.0898664E-02    2.0989631E-01    1.9000158E-04
    9.9000000E-01    2.0485696E-02    2.0987321E-01    1.9000191E-04
    1.1700000E+00    2.0086397E-02    2.0985008E-01    1.9000223E-04
    1.3500000E+00    1.9699008E-02    2.0982694E-01    1.9000254E-04
    1.5300000E+00    1.9322065E-02    2.0980378E-01    1.9000285E-04
    1.7100000E+00    1.8954323E-02    2.0978061E-01    1.9000315E-04
    1.8900000E+00    1.8594704E-02    2.0975741E-01    1.9000344E-04
    2.0700000E+00    1.8244584E-02    2.0973436E-01    1.9000373E-04
    2.2500000E+00    1.7906202E-02    2.0971144E-01    1.9000400E-04
    2.4300000E+00    1.7576686E-02    2.0968850E-01    1.9000427E-04
    2.6100000E+00    1.7255413E-02    2.0966554E-01    1.9000453E-04
    2.7900000E+00    1.6941843E-02    2.0964256E-01    1.9000479E-04
    2.9700000E+00    1.6635504E-02    2.0961956E-01    1.9000504E-04
    3.1500000E+00    1.6335982E-02    2.0959654E-01    1.9000528E-04
    3.3300000E+00    1.6042908E-02    2.0957350E-01    1.9000552E-04
    3.5100000E+00    1.5755955E-02    2.0955044E-01    1.9000575E-04
    3.6900000E+00    1.5474828E-02    2.0952737E-01    1.9000598E-04
    3.8700000E+00    1.5199265E-02    2.0950427E-01    1.9000620E-04
    4.0500000E+00    1.4929025E-02    2.0948116E-01    1.9000641E-04
    4.2300000E+00    1.4663892E-02    2.0945803E-01    1.9000662E-04
    4.4100000E+00    1.4403668E-02    2.0943488E-01    1.9000683E-04
    4.5900000E+00    1.4148174E-02    2.0941172E-01    1.9000703E-04
    4.7700000E+00    1.3897246E-02    2.0938854E-01    1.9000722E-04
    4.9500000E+00    1.3650731E-02    2.0936534E-01    1.9000741E-04
    5.1300000E+00    1.3408494E-02    2.0934212E-01    1.9000759E-04
