# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.4662987E-08    4.2768009E-07    6.2192894E-06    3.5479689E-06
    2.7000000E-01    5.6420823E-08    6.2834414E-07    6.1620260E-06    3.4988818E-06
    4.5000000E-01    6.4703090E-08    8.3871776E-07    6.1110847E-06    3.4398023E-06
    6.3000000E-01    7.0871489E-08    1.0245611E-06    6.0666886E-06    3.3876327E-06
    8.1000000E-01    7.5594620E-08    1.1785035E-06    6.0303999E-06    3.3441439E-06
    9.9000000E-01    7.9290538E-08    1.3032653E-06    6.0015341E-06    3.3084280E-06
    1.1700000E+00    8.2244072E-08    1.4043566E-06    5.9786392E-06    3.2790211E-06
    1.3500000E+00    8.4651135E-08    1.4872422E-06    5.9602656E-06    3.2545271E-06
    1.5300000E+00    8.6647085E-08    1.5563233E-06    5.9452565E-06    3.2338221E-06
    1.7100000E+00    8.8326613E-08    1.6148739E-06    5.9327631E-06    3.2160605E-06
    1.8900000E+00    8.9765901E-08    1.6642648E-06    5.9219073E-06    3.2013893E-06
    2.0700000E+00    2.3043720E-10    3.9449291E-09    1.4670899E-08    8.2420408E-09
    2.2500000E+00    2.3579694E-10    3.7580761E-09    1.4563907E-08    8.4395641E-09
    2.4300000E+00    2.4060215E-10    3.5940435E-09    1.4476567E-08    8.6063571E-09
    2.6100000E+00    2.4493656E-10    3.4484387E-09    1.4403969E-08    8.7494696E-09
    2.7900000E+00    2.4886695E-10    3.3179919E-09    1.4342693E-08    8.8739139E-09
    2.9700000E+00    2.5244741E-10    3.2002075E-09    1.4290288E-08    8.9833552E-09
    3.1500000E+00    2.5572229E-10    3.0931410E-09    1.4244954E-08    9.0805386E-09
    3.3300000E+00    2.5872841E-10    2.9952494E-09    1.4205341E-08    9.1675630E-09
    3.5100000E+00    2.6149664E-10    2.9052893E-09    1.4170418E-08    9.2460621E-09
    3.6900000E+00    2.6405306E-10    2.8222453E-09    1.4139386E-08    9.3173278E-09
    3.8700000E+00    2.6641996E-10    2.7452780E-09    1.4111616E-08    9.3823964E-09
    4.0500000E+00    2.6861646E-10    2.6736863E-09    1.4086605E-08    9.4421089E-09
    4.2300000E+00    2.7065910E-10    2.6068790E-09    1.4063950E-08    9.4971562E-09
    4.4100000E+00    2.7256229E-10    2.5443533E-09    1.4043320E-08    9.5481111E-09
    4.5900000E+00    2.7433863E-10    2.4856786E-09    1.4024444E-08    9.5954530E-09
    4.7700000E+00    2.7599919E-10    2.4304830E-09    1.4007098E-08    9.6395866E-09
    4.9500000E+00    2.7755378E-10    2.3784437E-09    1.3991093E-08    9.6808560E-09
    5.1300000E+00    2.7901109E-10    2.3292787E-09    1.3976271E-08    9.7195560E-09
    5.3100000E+00    2.8037888E-10    2.2827406E-09    1.3962497E-08    9.7559404E-09
    5.4900000E+00    2.8166409E-10    2.2386107E-09    1.3949657E-08    9.7902294E-09
