# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.3611220E-08    3.8897720E-07    6.2268807E-06    3.5603539E-06
    2.7000000E-01    5.5056408E-08    5.5820799E-07    6.1765423E-06    3.5203556E-06
    4.5000000E-01    6.3343606E-08    7.4985175E-07    6.1299651E-06    3.4663092E-06
    6.3000000E-01    6.9748943E-08    9.2697399E-07    6.0866572E-06    3.4173184E-06
    8.1000000E-01    7.4878803E-08    1.0773109E-06    6.0495263E-06    3.3762892E-06
    9.9000000E-01    7.9116805E-08    1.2003107E-06    6.0188517E-06    3.3430049E-06
    1.1700000E+00    8.2738632E-08    1.2992909E-06    5.9937833E-06    3.3165016E-06
    1.3500000E+00    8.5948947E-08    1.3786045E-06    5.9731341E-06    3.2956739E-06
    1.5300000E+00    8.8902869E-08    1.4421490E-06    5.9558208E-06    3.2795675E-06
    1.7100000E+00    9.1723371E-08    1.4929214E-06    5.9409768E-06    3.2674798E-06
    1.8900000E+00    9.4558164E-08    1.5304213E-06    5.9269956E-06    3.2611855E-06
    2.0700000E+00    2.4906266E-10    3.5904798E-09    1.4670812E-08    8.4104804E-09
    2.2500000E+00    2.6167846E-10    3.3803774E-09    1.4555287E-08    8.6242825E-09
    2.4300000E+00    2.7415749E-10    3.1910094E-09    1.4463197E-08    8.8043757E-09
    2.6100000E+00    2.8643535E-10    3.0188430E-09    1.4389075E-08    8.9580236E-09
    2.7900000E+00    2.9846210E-10    2.8611794E-09    1.4328926E-08    9.0906011E-09
    2.9700000E+00    3.1019701E-10    2.7159292E-09    1.4279768E-08    9.2061551E-09
    3.1500000E+00    3.2160498E-10    2.5814562E-09    1.4239342E-08    9.3077814E-09
    3.3300000E+00    3.3265413E-10    2.4564675E-09    1.4205910E-08    9.3978825E-09
    3.5100000E+00    3.4331420E-10    2.3399338E-09    1.4178111E-08    9.4783473E-09
    3.6900000E+00    3.5355580E-10    2.2310301E-09    1.4154872E-08    9.5506780E-09
    3.8700000E+00    3.6335052E-10    2.1290906E-09    1.4135331E-08    9.6160825E-09
    4.0500000E+00    3.7267193E-10    2.0335706E-09    1.4118794E-08    9.6755420E-09
    4.2300000E+00    3.8149790E-10    1.9440139E-09    1.4104693E-08    9.7298625E-09
    4.4100000E+00    3.8981385E-10    1.8600211E-09    1.4092564E-08    9.7797138E-09
    4.5900000E+00    3.9761640E-10    1.7812217E-09    1.4082029E-08    9.8256596E-09
    4.7700000E+00    4.0491554E-10    1.7072533E-09    1.4072782E-08    9.8681802E-09
    4.9500000E+00    4.1173383E-10    1.6377535E-09    1.4064577E-08    9.9076876E-09
    5.1300000E+00    4.1810289E-10    1.5723640E-09    1.4057220E-08    9.9445360E-09
    5.3100000E+00    4.2405863E-10    1.5107411E-09    1.4050558E-08    9.9790292E-09
    5.4900000E+00    4.2963730E-10    1.4525650E-09    1.4044469E-08    1.0011427E-08
    5.6700000E+00    4.3487303E-10    1.3975447E-09    1.4038858E-08    1.0041951E-08
    5.8500000E+00    4.3979683E-10    1.3454190E-09    1.4033648E-08    1.0070792E-08
    6.0300000E+00    4.4443636E-10    1.2959545E-09    1.4028777E-08    1.0098113E-08
    6.2100000E+00    4.4881617E-10    1.2489429E-09    1.4024193E-08    1.0124056E-08
    6.3900000E+00    4.5295800E-10    1.2041980E-09    1.4019856E-08    1.0148742E-08
    6.5700000E+00    4.5688118E-10    1.1615529E-09    1.4015732E-08    1.0172279E-08
    6.7500000E+00    4.6060294E-10    1.1208574E-09    1.4011790E-08    1.0194762E-08
    6.9300000E+00    4.6413868E-10    1.0819762E-09    1.4008009E-08    1.0216274E-08
    7.1100000E+00    4.6750223E-10    1.0447868E-09    1.4004367E-08    1.0236888E-08
    7.2900000E+00    4.7070602E-10    1.0091781E-09    1.4000848E-08    1.0256671E-08
    7.4700000E+00    4.7376130E-10    9.7504895E-10    1.3997437E-08    1.0275681E-08
    7.6500000E+00    4.7667823E-10    9.4230742E-10    1.3994122E-08    1.0293973E-08
    7.8300000E+00    4.7946632E-10    9.1087889E-10    1.3990890E-08    1.0311589E-08
    8.0100000E+00    4.8214629E-10    8.8113443E-10    1.3987668E-08    1.0328407E-08
    8.1900000E+00    7.7641284E-08    1.3977802E-07    2.2368066E-06    1.6537493E-06
    8.3700000E+00    7.8127362E-08    1.3866806E-07    2.2358032E-06    1.6550783E-06
    8.5500000E+00    7.8594673E-08    1.3763251E-07    2.2347975E-06    1.6563821E-06
    8.7300000E+00    7.9044165E-08    1.3666732E-07    2.2337884E-06    1.6576629E-06
    8.9100000E+00    7.9476851E-08    1.3576876E-07    2.2327705E-06    1.6589274E-06
    9.0900000E+00    7.9893718E-08    1.3493341E-07    2.2317300E-06    1.6601902E-06
    9.2700000E+00    8.0295718E-08    1.3415812E-07    2.2306407E-06    1.6614789E-06
    9.4500000E+00    8.0683780E-08    1.3344007E-07    2.2294590E-06    1.6628379E-06
    9.6300000E+00    8.1058818E-08    1.3277684E-07    2.2281210E-06    1.6643319E-06
    9.8100000E+00    8.1421747E-08    1.3216652E-07    2.2265428E-06    1.6660452E-06
    9.9900000E+00    8.1773483E-08    1.3160800E-07    2.2246250E-06    1.6680773E-06
    1.0170000E+01    8.2114942E-08    1.3110140E-07    2.2222611E-06    1.6705341E-06
    1.0350000E+01    8.2447042E-08    1.3064883E-07    2.2193499E-06    1.6735155E-06
    1.0530000E+01    8.2770694E-08    1.3025557E-07    2.2158080E-06    1.6771015E-06
    1.0710000E+01    8.3086810E-08    1.2993183E-07    2.2115823E-06    1.6813398E-06
    1.0890000E+01    8.3396311E-08    1.2969514E-07    2.2066585E-06    1.6862357E-06
    1.1070000E+01    8.3700157E-08    1.2957357E-07    2.2010640E-06    1.6917470E-06
    1.1250000E+01    8.3999385E-08    1.2960957E-07    2.1948667E-06    1.6977843E-06
    1.1430000E+01    8.4295165E-08    1.2986447E-07    2.1881668E-06    1.7042156E-06
    1.1610000E+01    8.4588861E-08    1.3042329E-07    2.1810866E-06    1.7108757E-06
    1.1790000E+01    8.4882104E-08    1.3139949E-07    2.1737562E-06    1.7175765E-06
    1.1970000E+01    8.5176867E-08    1.3293900E-07    2.1663007E-06    1.7241190E-06
    1.2150000E+01    8.5475324E-08    1.3522212E-07    2.1588283E-06    1.7303035E-06
    1.2330000E+01    8.5770102E-08    1.3843171E-07    2.1514624E-06    1.7359184E-06
    1.2510000E+01    5.3499714E-08    8.8663205E-08    1.3416005E-06    1.0873803E-06
    1.2690000E+01    5.3387679E-08    9.1110546E-08    1.3383638E-06    1.0894502E-06
    1.2870000E+01    5.3278604E-08    9.3921026E-08    1.3351622E-06    1.0913018E-06
    1.3050000E+01    5.3172635E-08    9.7144088E-08    1.3319926E-06    1.0929136E-06
    1.3230000E+01    5.3069928E-08    1.0083155E-07    1.3288483E-06    1.0942662E-06
    1.3410000E+01    5.2970645E-08    1.0503689E-07    1.3257196E-06    1.0953427E-06
    1.3590000E+01    5.2874943E-08    1.0981440E-07    1.3225939E-06    1.0961283E-06
    1.3770000E+01    5.2782976E-08    1.1521817E-07    1.3194567E-06    1.0966105E-06
    1.3950000E+01    5.2694887E-08    1.2130091E-07    1.3162918E-06    1.0967788E-06
    1.4130000E+01    5.2610803E-08    1.2811271E-07    1.3130826E-06    1.0966250E-06
    1.4310000E+01    5.2530830E-08    1.3569959E-07    1.3098120E-06    1.0961427E-06
    1.4490000E+01    5.2455047E-08    1.4410207E-07    1.3064644E-06    1.0953277E-06
    1.4670000E+01    5.2383501E-08    1.5335372E-07    1.3030257E-06    1.0941770E-06
