# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    3.7906828E-08    3.5764197E-07    6.2515520E-06    3.5537952E-06
    2.7000000E-01    4.6019978E-08    4.8470487E-07    6.2139954E-06    3.5240573E-06
    4.5000000E-01    5.2010454E-08    6.5589661E-07    6.1761104E-06    3.4727847E-06
    6.3000000E-01    5.6648891E-08    8.3037474E-07    6.1359273E-06    3.4229502E-06
    8.1000000E-01    6.0283871E-08    9.8896364E-07    6.0986571E-06    3.3787355E-06
    9.9000000E-01    6.3145417E-08    1.1250216E-06    6.0666822E-06    3.3409442E-06
    1.1700000E+00    6.5415407E-08    1.2389808E-06    6.0402059E-06    3.3090522E-06
    1.3500000E+00    6.7237408E-08    1.3342140E-06    6.0184499E-06    3.2820691E-06
    1.5300000E+00    6.8719185E-08    1.4144116E-06    6.0004678E-06    3.2590338E-06
    1.7100000E+00    6.9940075E-08    1.4827170E-06    5.9854388E-06    3.2391499E-06
    1.8900000E+00    7.0958661E-08    1.5414130E-06    5.9726469E-06    3.2219577E-06
    2.0700000E+00    1.8087792E-10    3.6633841E-09    1.4773202E-08    8.3068596E-09
    2.2500000E+00    1.8397777E-10    3.4998082E-09    1.4646804E-08    8.5132111E-09
    2.4300000E+00    1.8675726E-10    3.3570298E-09    1.4543934E-08    8.6858506E-09
    2.6100000E+00    1.8926228E-10    3.2308704E-09    1.4458681E-08    8.8327420E-09
    2.7900000E+00    1.9153010E-10    3.1182611E-09    1.4386940E-08    8.9594994E-09
    2.9700000E+00    1.9359136E-10    3.0168869E-09    1.4325772E-08    9.0701966E-09
    3.1500000E+00    1.9547145E-10    2.9249620E-09    1.4273022E-08    9.1678631E-09
    3.3300000E+00    1.9719165E-10    2.8410826E-09    1.4227077E-08    9.2548000E-09
    3.5100000E+00    1.9876994E-10    2.7641262E-09    1.4186706E-08    9.3327877E-09
    3.6900000E+00    2.0022160E-10    2.6931826E-09    1.4150953E-08    9.4032258E-09
    3.8700000E+00    2.0155976E-10    2.6275043E-09    1.4119068E-08    9.4672306E-09
    4.0500000E+00    2.0279573E-10    2.5664700E-09    1.4090453E-08    9.5257039E-09
    4.2300000E+00    2.0393937E-10    2.5095587E-09    1.4064624E-08    9.5793822E-09
    4.4100000E+00    2.0499926E-10    2.4563291E-09    1.4041190E-08    9.6288736E-09
    4.5900000E+00    2.0598295E-10    2.4064046E-09    1.4019827E-08    9.6746848E-09
    4.7700000E+00    2.0689709E-10    2.3594613E-09    1.4000267E-08    9.7172413E-09
    4.9500000E+00    2.0774758E-10    2.3152189E-09    1.3982287E-08    9.7569036E-09
    5.1300000E+00    2.0853969E-10    2.2734330E-09    1.3965697E-08    9.7939791E-09
    5.3100000E+00    2.0927810E-10    2.2338900E-09    1.3950339E-08    9.8287317E-09
    5.4900000E+00    2.0996702E-10    2.1964012E-09    1.3936076E-08    9.8613894E-09
    5.6700000E+00    2.1061025E-10    2.1608002E-09    1.3922791E-08    9.8921501E-09
    5.8500000E+00    2.1121121E-10    2.1269389E-09    1.3910384E-08    9.9211866E-09
    6.0300000E+00    2.1177300E-10    2.0946850E-09    1.3898766E-08    9.9486506E-09
    6.2100000E+00    2.1229844E-10    2.0639203E-09    1.3887862E-08    9.9746757E-09
    6.3900000E+00    2.1279009E-10    2.0345382E-09    1.3877606E-08    9.9993803E-09
    6.5700000E+00    2.1325030E-10    2.0064427E-09    1.3867938E-08    1.0022869E-08
    6.7500000E+00    2.1368122E-10    1.9795471E-09    1.3858808E-08    1.0045237E-08
    6.9300000E+00    2.1408483E-10    1.9537723E-09    1.3850169E-08    1.0066567E-08
    7.1100000E+00    2.1446293E-10    1.9290465E-09    1.3841982E-08    1.0086934E-08
    7.2900000E+00    2.1481721E-10    1.9053043E-09    1.3834210E-08    1.0106407E-08
    7.4700000E+00    2.1514921E-10    1.8824856E-09    1.3826820E-08    1.0125047E-08
    7.6500000E+00    2.1546038E-10    1.8605354E-09    1.3819784E-08    1.0142910E-08
    7.8300000E+00    2.1575204E-10    1.8394032E-09    1.3813076E-08    1.0160046E-08
    8.0100000E+00    2.1602586E-10    1.8190926E-09    1.3806661E-08    1.0176488E-08
    8.1900000E+00    3.4646113E-08    2.9298134E-07    2.2067585E-06    1.6292981E-06
    8.3700000E+00    3.4725875E-08    2.9488260E-07    2.2046294E-06    1.6304396E-06
    8.5500000E+00    3.4801654E-08    2.9675720E-07    2.2024645E-06    1.6316323E-06
    8.7300000E+00    3.4873801E-08    2.9861170E-07    2.2000959E-06    1.6330406E-06
    8.9100000E+00    3.4942715E-08    3.0045080E-07    2.1972383E-06    1.6349471E-06
    9.0900000E+00    3.5008845E-08    3.0227928E-07    2.1935113E-06    1.6377298E-06
    9.2700000E+00    3.5072638E-08    3.0410202E-07    2.1885186E-06    1.6417821E-06
    9.4500000E+00    3.5134475E-08    3.0592329E-07    2.1819614E-06    1.6474006E-06
    9.6300000E+00    3.5194603E-08    3.0774634E-07    2.1737419E-06    1.6546812E-06
    9.8100000E+00    3.5253104E-08    3.0957356E-07    2.1640158E-06    1.6634672E-06
    9.9900000E+00    3.5309915E-08    3.1140785E-07    2.1531750E-06    1.6733651E-06
    1.0170000E+01    3.5364882E-08    3.1325554E-07    2.1417700E-06    1.6838215E-06
    1.0350000E+01    3.5417847E-08    3.1513086E-07    2.1304005E-06    1.6942294E-06
    1.0530000E+01    3.5468740E-08    3.1706225E-07    2.1196095E-06    1.7040318E-06
    1.0710000E+01    3.5517655E-08    3.1910055E-07    2.1098054E-06    1.7127948E-06
    1.0890000E+01    3.5564921E-08    3.2132912E-07    2.1012246E-06    1.7202400E-06
    1.1070000E+01    3.5611143E-08    3.2387573E-07    2.0939307E-06    1.7262398E-06
    1.1250000E+01    3.5657246E-08    3.2692582E-07    2.0878402E-06    1.7307844E-06
    1.1430000E+01    3.5704496E-08    3.3073622E-07    2.0827600E-06    1.7339381E-06
    1.1610000E+01    3.5754532E-08    3.3564783E-07    2.0784258E-06    1.7357936E-06
    1.1790000E+01    3.5809381E-08    3.4209526E-07    2.0745350E-06    1.7364353E-06
    1.1970000E+01    3.5871454E-08    3.5061070E-07    2.0707704E-06    1.7359132E-06
    1.2150000E+01    3.5943521E-08    3.6181901E-07    2.0668152E-06    1.7342302E-06
    1.2330000E+01    3.6028431E-08    3.7640524E-07    2.0623679E-06    1.7313438E-06
    1.2510000E+01    2.2501544E-08    2.4208121E-07    1.2869571E-06    1.0807810E-06
    1.2690000E+01    2.2489598E-08    2.4998361E-07    1.2846795E-06    1.0791136E-06
    1.2870000E+01    2.2483070E-08    2.5908786E-07    1.2821444E-06    1.0770996E-06
    1.3050000E+01    2.2482421E-08    2.6951326E-07    1.2793171E-06    1.0747143E-06
    1.3230000E+01    2.2488069E-08    2.8137107E-07    1.2761781E-06    1.0719213E-06
    1.3410000E+01    2.2500367E-08    2.9475830E-07    1.2727390E-06    1.0686604E-06
    1.3590000E+01    2.2519555E-08    3.0975033E-07    1.2690677E-06    1.0648259E-06
    1.3770000E+01    2.2545712E-08    3.2639259E-07    1.2653187E-06    1.0602404E-06
    1.3950000E+01    2.2578709E-08    3.4469191E-07    1.2617637E-06    1.0546290E-06
    1.4130000E+01    2.2618156E-08    3.6460824E-07    1.2588055E-06    1.0476091E-06
    1.4310000E+01    2.2663391E-08    3.8604799E-07    1.2569667E-06    1.0387052E-06
    1.4490000E+01    2.2713480E-08    4.0886035E-07    1.2568412E-06    1.0273992E-06
    1.4670000E+01    2.2767265E-08    4.3283773E-07    1.2590160E-06    1.0132086E-06
    1.4850000E+01    2.2823435E-08    4.5772110E-07    1.2639759E-06    9.9577874E-07
    1.5030000E+01    2.2880612E-08    4.8321028E-07    1.2720143E-06    9.7496701E-07
    1.5210000E+01    2.2937443E-08    5.0897827E-07    1.2831730E-06    9.5089569E-07
    1.5390000E+01    2.2992676E-08    5.3468800E-07    1.2972247E-06    9.2396132E-07
    1.5570000E+01    2.3045215E-08    5.6000968E-07    1.3136997E-06    8.9479903E-07
    1.5750000E+01    2.3094151E-08    5.8463660E-07    1.3319488E-06    8.6421182E-07
    1.5930000E+01    2.3138771E-08    6.0829792E-07    1.3512257E-06    8.3308180E-07
    1.6110000E+01    2.3178544E-08    6.3076743E-07    1.3707718E-06    8.0228088E-07
    1.6290000E+01    2.3213107E-08    6.5186788E-07    1.3898899E-06    7.7259521E-07
    1.6470000E+01    2.3242234E-08    6.7147122E-07    1.4079970E-06    7.4467172E-07
    1.6650000E+01    2.3265810E-08    6.8949535E-07    1.4246555E-06    7.1898927E-07
    1.6830000E+01    2.3283802E-08    7.0589837E-07    1.4395816E-06    6.9585256E-07
    1.7010000E+01    2.3296235E-08    7.2067122E-07    1.4526377E-06    6.7540375E-07
    1.7190000E+01    2.3303172E-08    7.3382977E-07    1.4638124E-06    6.5764628E-07
    1.7370000E+01    2.3304694E-08    7.4540707E-07    1.4731944E-06    6.4247486E-07
    1.7550000E+01    2.3300889E-08    7.5544632E-07    1.4809444E-06    6.2970714E-07
    1.7730000E+01    2.3291842E-08    7.6399500E-07    1.4872684E-06    6.1911329E-07
    1.7910000E+01    2.3277668E-08    7.7109367E-07    1.4923894E-06    6.1045013E-07
