# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4870076E+00    0.0000000E+00    1.1677983E+00    6.1065603E-02    5.8275701E-01    7.4925873E+00    6.0836648E+01    4.6644583E-02    2.3143000E-05    0.0000000E+00    6.2928333E+00    4.7125994E+00    0.0000000E+00    0.0000000E+00    1.1546223E+00    0.0000000E+00    8.5643837E+00    0.0000000E+00
    2.7000000E-01   -1.4865367E+00    0.0000000E+00    1.1684529E+00    6.1258707E-02    5.8293602E-01    7.4960707E+00    6.0859148E+01    4.7043450E-02    2.3149675E-05    0.0000000E+00    6.2946484E+00    4.6940111E+00    0.0000000E+00    0.0000000E+00    1.1550632E+00    0.0000000E+00    8.5668541E+00    0.0000000E+00
    4.5000000E-01   -1.4865127E+00    0.0000000E+00    1.1687167E+00    6.1417686E-02    5.8294069E-01    7.4956652E+00    6.0859505E+01    4.7393642E-02    2.3149400E-05    0.0000000E+00    6.2945735E+00    4.6939650E+00    0.0000000E+00    0.0000000E+00    1.1551480E+00    0.0000000E+00    8.5667521E+00    0.0000000E+00
    6.3000000E-01   -1.4864968E+00    0.0000000E+00    1.1689388E+00    6.1561033E-02    5.8294404E-01    7.4953873E+00    6.0859725E+01    4.7709937E-02    2.3149010E-05    0.0000000E+00    6.2944674E+00    4.6938948E+00    0.0000000E+00    0.0000000E+00    1.1552182E+00    0.0000000E+00    8.5666077E+00    0.0000000E+00
    8.1000000E-01   -1.4864857E+00    0.0000000E+00    1.1691281E+00    6.1690466E-02    5.8294783E-01    7.4951874E+00    6.0859865E+01    4.7995832E-02    2.3148577E-05    0.0000000E+00    6.2943498E+00    4.6938149E+00    0.0000000E+00    0.0000000E+00    1.1552783E+00    0.0000000E+00    8.5664477E+00    0.0000000E+00
    9.9000000E-01   -1.4864769E+00    0.0000000E+00    1.1692930E+00    6.1808086E-02    5.8295317E-01    7.4950240E+00    6.0859968E+01    4.8255729E-02    2.3148160E-05    0.0000000E+00    6.2942364E+00    4.6937367E+00    0.0000000E+00    0.0000000E+00    1.1553323E+00    0.0000000E+00    8.5662932E+00    0.0000000E+00
    1.1700000E+00   -1.4864693E+00    0.0000000E+00    1.1694384E+00    6.1915676E-02    5.8296006E-01    7.4948827E+00    6.0860052E+01    4.8493489E-02    2.3147771E-05    0.0000000E+00    6.2941305E+00    4.6936626E+00    0.0000000E+00    0.0000000E+00    1.1553818E+00    0.0000000E+00    8.5661492E+00    0.0000000E+00
    1.3500000E+00   -1.4864625E+00    0.0000000E+00    1.1695679E+00    6.2014701E-02    5.8296820E-01    7.4947570E+00    6.0860123E+01    4.8712328E-02    2.3147411E-05    0.0000000E+00    6.2940327E+00    4.6935930E+00    0.0000000E+00    0.0000000E+00    1.1554276E+00    0.0000000E+00    8.5660160E+00    0.0000000E+00
    1.5300000E+00   -1.4864565E+00    0.0000000E+00    1.1696843E+00    6.2106369E-02    5.8297729E-01    7.4946434E+00    6.0860184E+01    4.8914907E-02    2.3147078E-05    0.0000000E+00    6.2939422E+00    4.6935277E+00    0.0000000E+00    0.0000000E+00    1.1554703E+00    0.0000000E+00    8.5658929E+00    0.0000000E+00
    1.7100000E+00   -1.4864510E+00    0.0000000E+00    1.1697896E+00    6.2191682E-02    5.8298701E-01    7.4945397E+00    6.0860236E+01    4.9103439E-02    2.3146770E-05    0.0000000E+00    6.2938584E+00    4.6934663E+00    0.0000000E+00    0.0000000E+00    1.1555104E+00    0.0000000E+00    8.5657788E+00    0.0000000E+00
