# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88996997166311E-05   7.24992683410613E-05   3.48569405939272E-09   6.81012933350373E-06   4.31999176978683E-05   1.21002539584094E-05   8.78997970414136E-07   5.27998826548304E-09   5.96998949267380E+00   2.77203998007288E-03   3.43448887430344E-04
  2.00000E-09                2.88996567609816E-05   7.24991607238696E-05   3.49139275350299E-09   6.81010868260421E-06   4.31998353959942E-05   1.21002172216230E-05   8.78995940836269E-07   5.27997653100638E-09   5.96998887675196E+00   2.77203905674424E-03   3.43448887539730E-04
  3.00000E-09                2.88996137058921E-05   7.24990528364944E-05   3.49708678155855E-09   6.81008809490790E-06   4.31997530942555E-05   1.21001806087096E-05   8.78993911261140E-07   5.27996479654036E-09   5.96998841422144E+00   2.77203833490504E-03   3.43448887620399E-04
  4.00000E-09                2.88995705443085E-05   7.24989446772272E-05   3.50278079470044E-09   6.81006757084495E-06   4.31996707927045E-05   1.21001441205097E-05   8.78991881691339E-07   5.27995306210085E-09   5.96998802391384E+00   2.77203771333972E-03   3.43448887672162E-04
  5.00000E-09                2.88995273349328E-05   7.24988363953729E-05   3.50847479291157E-09   6.81004707483378E-06   4.31995884913415E-05   1.21001076873382E-05   8.78989852126814E-07   5.27994132768764E-09   5.96998766870916E+00   2.77203714030872E-03   3.43448887711057E-04
  7.00000E-09                2.88994407457778E-05   7.24986194111750E-05   3.51987660635761E-09   6.81000618475731E-06   4.31994238895736E-05   1.21000350205038E-05   8.78985793025952E-07   5.27991785900504E-09   5.96998699859393E+00   2.77203605571024E-03   3.43448887743265E-04
  1.10000E-08                2.88992675383673E-05   7.24981853659912E-05   3.54270757822084E-09   6.80992442440231E-06   4.31990946894624E-05   1.20998897254513E-05   8.78977674922395E-07   5.27987092213538E-09   5.96998569180632E+00   2.77203393180884E-03   3.43448887799146E-04
  1.90000E-08                2.88989211008166E-05   7.24973172181542E-05   3.58818417874711E-09   6.80976092108620E-06   4.31984362985109E-05   1.20995991689668E-05   8.78961438954629E-07   5.27977704954369E-09   5.96998309151628E+00   2.77202970278736E-03   3.43448887904176E-04
  3.50000E-08                2.88982282446823E-05   7.24955809695558E-05   3.67928127829746E-09   6.80943393185939E-06   4.31971195669113E-05   1.20990180871990E-05   8.78928968436096E-07   5.27958931145381E-09   5.96997789402631E+00   2.77202124908285E-03   3.43448888113569E-04
  6.70000E-08                2.88968426089034E-05   7.24921086638007E-05   3.86145940248838E-09   6.80878001548809E-06   4.31944862958769E-05   1.20978560342460E-05   8.78864032760017E-07   5.27921386197688E-09   5.96996749985784E+00   2.77200434330530E-03   3.43448888531737E-04
