# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    3.9784845E-02    2.0999285E-01    1.9000017E-04
    2.7000000E-01    3.9357931E-02    2.0997857E-01    1.9000051E-04
    4.5000000E-01    3.8944941E-02    2.0996427E-01    1.9000085E-04
    6.3000000E-01    3.8544429E-02    2.0994994E-01    1.9000118E-04
    8.1000000E-01    3.8155006E-02    2.0993561E-01    1.9000150E-04
    9.9000000E-01    3.7775391E-02    2.0992125E-01    1.9000182E-04
    1.1700000E+00    3.7404428E-02    2.0990689E-01    1.9000213E-04
    1.3500000E+00    3.7041093E-02    2.0989252E-01    1.9000244E-04
    1.5300000E+00    3.6684480E-02    2.0987814E-01    1.9000274E-04
    1.7100000E+00    3.6333759E-02    2.0986374E-01    1.9000303E-04
    1.8900000E+00    3.5988166E-02    2.0984934E-01    1.9000332E-04
    2.0700000E+00    3.5649222E-02    2.0983503E-01    1.9000360E-04
    2.2500000E+00    3.5320073E-02    2.0982079E-01    1.9000388E-04
    2.4300000E+00    3.4998083E-02    2.0980654E-01    1.9000415E-04
    2.6100000E+00    3.4682771E-02    2.0979228E-01    1.9000441E-04
    2.7900000E+00    3.4373709E-02    2.0977800E-01    1.9000467E-04
    2.9700000E+00    3.4070521E-02    2.0976371E-01    1.9000493E-04
    3.1500000E+00    3.3772870E-02    2.0974941E-01    1.9000517E-04
    3.3300000E+00    3.3480457E-02    2.0973510E-01    1.9000542E-04
    3.5100000E+00    3.3193013E-02    2.0972077E-01    1.9000566E-04
    3.6900000E+00    3.2910297E-02    2.0970643E-01    1.9000589E-04
    3.8700000E+00    3.2632091E-02    2.0969208E-01    1.9000612E-04
    4.0500000E+00    3.2358196E-02    2.0967771E-01    1.9000634E-04
    4.2300000E+00    3.2088435E-02    2.0966334E-01    1.9000656E-04
    4.4100000E+00    3.1822644E-02    2.0964895E-01    1.9000678E-04
    4.5900000E+00    3.1560675E-02    2.0963455E-01    1.9000699E-04
    4.7700000E+00    3.1302393E-02    2.0962014E-01    1.9000719E-04
    4.9500000E+00    3.1047676E-02    2.0960572E-01    1.9000739E-04
    5.1300000E+00    3.0796412E-02    2.0959128E-01    1.9000759E-04
    5.3100000E+00    3.0548499E-02    2.0957684E-01    1.9000778E-04
    5.4900000E+00    3.0303845E-02    2.0956238E-01    1.9000797E-04
    5.6700000E+00    3.0062367E-02    2.0954791E-01    1.9000816E-04
    5.8500000E+00    2.9823989E-02    2.0953343E-01    1.9000834E-04
    6.0300000E+00    2.9588646E-02    2.0951894E-01    1.9000851E-04
    6.2100000E+00    2.9356275E-02    2.0950444E-01    1.9000869E-04
    6.3900000E+00    2.9126827E-02    2.0948993E-01    1.9000885E-04
    6.5700000E+00    2.8900254E-02    2.0947540E-01    1.9000902E-04
    6.7500000E+00    2.8676519E-02    2.0946087E-01    1.9000918E-04
    6.9300000E+00    2.8455590E-02    2.0944632E-01    1.9000933E-04
    7.1100000E+00    2.8237441E-02    2.0943176E-01    1.9000949E-04
    7.2900000E+00    2.8022056E-02    2.0941719E-01    1.9000964E-04
    7.4700000E+00    2.7809422E-02    2.0940261E-01    1.9000978E-04
    7.6500000E+00    2.7599537E-02    2.0938802E-01    1.9000992E-04
    7.8300000E+00    2.7392401E-02    2.0937342E-01    1.9001006E-04
    8.0100000E+00    2.7188027E-02    2.0935880E-01    1.9001019E-04
    8.1900000E+00    2.6984988E-02    2.0934408E-01    1.9001032E-04
    8.3700000E+00    2.6783582E-02    2.0932923E-01    1.9001045E-04
    8.5500000E+00    2.6585175E-02    2.0931438E-01    1.9001057E-04
    8.7300000E+00    2.6389816E-02    2.0929952E-01    1.9001070E-04
    8.9100000E+00    2.6197563E-02    2.0928465E-01    1.9001081E-04
    9.0900000E+00    2.6008484E-02    2.0926977E-01    1.9001093E-04
    9.2700000E+00    2.5822660E-02    2.0925488E-01    1.9001104E-04
    9.4500000E+00    2.5640184E-02    2.0923998E-01    1.9001114E-04
    9.6300000E+00    2.5461162E-02    2.0922507E-01    1.9001125E-04
    9.8100000E+00    2.5285714E-02    2.0921016E-01    1.9001135E-04
    9.9900000E+00    2.5113976E-02    2.0919523E-01    1.9001144E-04
    1.0170000E+01    2.4946099E-02    2.0918030E-01    1.9001153E-04
    1.0350000E+01    2.4782253E-02    2.0916536E-01    1.9001162E-04
    1.0530000E+01    2.4622628E-02    2.0915040E-01    1.9001171E-04
    1.0710000E+01    2.4467432E-02    2.0913544E-01    1.9001179E-04
    1.0890000E+01    2.4316897E-02    2.0912047E-01    1.9001187E-04
    1.1070000E+01    2.4171281E-02    2.0910549E-01    1.9001195E-04
    1.1250000E+01    2.4030866E-02    2.0909050E-01    1.9001202E-04
    1.1430000E+01    2.3895963E-02    2.0907551E-01    1.9001209E-04
    1.1610000E+01    2.3766917E-02    2.0906050E-01    1.9001216E-04
    1.1790000E+01    2.3644102E-02    2.0904548E-01    1.9001222E-04
    1.1970000E+01    2.3527934E-02    2.0903046E-01    1.9001228E-04
    1.2150000E+01    2.3418865E-02    2.0901542E-01    1.9001233E-04
    1.2330000E+01    2.3317394E-02    2.0900038E-01    1.9001239E-04
    1.2510000E+01    2.3223490E-02    2.0898524E-01    1.9001244E-04
    1.2690000E+01    2.3130061E-02    2.0897047E-01    1.9001249E-04
    1.2870000E+01    2.3037664E-02    2.0895617E-01    1.9001253E-04
    1.3050000E+01    2.2946351E-02    2.0894235E-01    1.9001258E-04
    1.3230000E+01    2.2856176E-02    2.0892901E-01    1.9001262E-04
    1.3410000E+01    2.2767202E-02    2.0891614E-01    1.9001266E-04
    1.3590000E+01    2.2679496E-02    2.0890375E-01    1.9001270E-04
    1.3770000E+01    2.2593131E-02    2.0889184E-01    1.9001274E-04
    1.3950000E+01    2.2508188E-02    2.0888040E-01    1.9001277E-04
    1.4130000E+01    2.2424754E-02    2.0886945E-01    1.9001280E-04
    1.4310000E+01    2.2342926E-02    2.0885899E-01    1.9001284E-04
    1.4490000E+01    2.2262809E-02    2.0884901E-01    1.9001287E-04
    1.4670000E+01    2.2184517E-02    2.0883951E-01    1.9001289E-04
    1.4850000E+01    2.2108174E-02    2.0883050E-01    1.9001292E-04
    1.5030000E+01    2.2033919E-02    2.0882198E-01    1.9001294E-04
    1.5210000E+01    2.1961899E-02    2.0881395E-01    1.9001296E-04
    1.5390000E+01    2.1892278E-02    2.0880641E-01    1.9001298E-04
    1.5570000E+01    2.1825232E-02    2.0879937E-01    1.9001300E-04
    1.5750000E+01    2.1760956E-02    2.0879281E-01    1.9001302E-04
    1.5930000E+01    2.1699661E-02    2.0878676E-01    1.9001304E-04
    1.6110000E+01    2.1641576E-02    2.0878120E-01    1.9001305E-04
    1.6290000E+01    2.1586953E-02    2.0877614E-01    1.9001306E-04
    1.6470000E+01    2.1536066E-02    2.0877158E-01    1.9001308E-04
    1.6650000E+01    2.1489215E-02    2.0876752E-01    1.9001309E-04
    1.6830000E+01    2.1446724E-02    2.0876396E-01    1.9001309E-04
    1.7010000E+01    2.1408950E-02    2.0876090E-01    1.9001310E-04
    1.7190000E+01    2.1376279E-02    2.0875836E-01    1.9001311E-04
    1.7370000E+01    2.1349134E-02    2.0875631E-01    1.9001311E-04
    1.7550000E+01    2.1327976E-02    2.0875478E-01    1.9001312E-04
    1.7730000E+01    2.1313307E-02    2.0875376E-01    1.9001312E-04
    1.7910000E+01    2.1305674E-02    2.0875324E-01    1.9001312E-04
