# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8714051E+00   -5.8635934E+00   -3.9999999E+00   -4.6119284E+00   -4.8171437E+00   -4.8741156E+00   -7.2803146E+00   -4.3848131E+00   -2.9665014E+00   -3.4705804E+00   -6.4486788E+00   -7.1082771E+00   -1.4439094E+01   -1.4000000E+01   -1.4000004E+01   -5.0006407E+00   -1.4000000E+01   -4.5926091E+00   -3.0000000E+01   -3.5305368E+00   -6.9960244E+00   -8.2309130E+00   -6.8065114E+00   -1.0760621E+01   -1.0796064E+01   -1.8972172E+01   -2.6809016E+01   -8.5859280E+00   -8.0978902E+00   -1.0406018E+01   -1.2353300E+01   -7.9505792E+00   -1.2070835E+01   -7.8905647E+00
    2.7000000E-01    5.9337420E+00   -5.9247710E+00   -3.9999999E+00   -4.3736251E+00   -4.5603792E+00   -4.5840617E+00   -7.7504420E+00   -4.1277008E+00   -2.9367893E+00   -3.4827417E+00   -6.4486869E+00   -7.0665243E+00   -1.4718827E+01   -1.4000000E+01   -1.4000005E+01   -4.7448769E+00   -1.4000000E+01   -5.8462044E+00   -3.0000000E+01   -3.4372528E+00   -7.3507147E+00   -8.4609295E+00   -7.2198780E+00   -1.0660110E+01   -1.1019036E+01   -1.8940148E+01   -2.7102901E+01   -8.5223582E+00   -7.9386085E+00   -1.0214684E+01   -1.2487875E+01   -7.8203475E+00   -1.1678136E+01   -7.5614381E+00
    4.5000000E-01    5.9762423E+00   -5.9663271E+00   -3.9999999E+00   -4.2325060E+00   -4.4141148E+00   -4.3899852E+00   -8.0396002E+00   -3.9890583E+00   -2.9073426E+00   -3.4952172E+00   -6.4486944E+00   -7.0897160E+00   -1.4837634E+01   -1.4000000E+01   -1.4000004E+01   -4.6013244E+00   -1.4000000E+01   -6.5945991E+00   -3.0000000E+01   -3.3642918E+00   -7.5623912E+00   -8.5876054E+00   -7.4710537E+00   -1.0643727E+01   -1.1099860E+01   -1.8971311E+01   -2.7233258E+01   -8.4788459E+00   -7.8201462E+00   -1.0127360E+01   -1.2499745E+01   -7.7745094E+00   -1.1422561E+01   -7.3493776E+00
    6.3000000E-01    6.0058724E+00   -5.9951454E+00   -3.9999999E+00   -4.1323539E+00   -4.3099326E+00   -4.2546381E+00   -8.2393502E+00   -3.8977078E+00   -2.8778168E+00   -3.5080796E+00   -6.4487015E+00   -7.1256011E+00   -1.4919159E+01   -1.4000000E+01   -1.4000004E+01   -4.4995599E+00   -1.4000000E+01   -6.6962757E+00   -3.0000000E+01   -3.3042581E+00   -7.7093431E+00   -8.6752971E+00   -7.6450411E+00   -1.0652505E+01   -1.1155623E+01   -1.9014086E+01   -2.7324734E+01   -8.4483400E+00   -7.7278878E+00   -1.0077852E+01   -1.2498938E+01   -7.7537538E+00   -1.1233615E+01   -7.1909394E+00
    8.1000000E-01    6.0267443E+00   -6.0152939E+00   -3.9999999E+00   -4.0545364E+00   -4.2272746E+00   -4.1555701E+00   -8.3850442E+00   -3.8312147E+00   -2.8482739E+00   -3.5213543E+00   -6.4487084E+00   -7.1562320E+00   -1.4975254E+01   -1.4000000E+01   -1.4000004E+01   -4.4189056E+00   -1.4000000E+01   -6.6894947E+00   -3.0000000E+01   -3.2530563E+00   -7.8190491E+00   -8.7432594E+00   -7.7732960E+00   -1.0664519E+01   -1.1194279E+01   -1.9050883E+01   -2.7389710E+01   -8.4266831E+00   -7.6534911E+00   -1.0040229E+01   -1.2489494E+01   -7.7362164E+00   -1.1084503E+01   -7.0634862E+00
    9.9000000E-01    6.0413299E+00   -6.0292199E+00   -3.9999999E+00   -3.9906454E+00   -4.1577759E+00   -4.0798870E+00   -8.4942568E+00   -3.7797979E+00   -2.8187732E+00   -3.5350668E+00   -6.4487152E+00   -7.1766558E+00   -1.5013074E+01   -1.4000000E+01   -1.4000003E+01   -4.3510383E+00   -1.4000000E+01   -6.6760313E+00   -3.0000000E+01   -3.2082483E+00   -7.9043383E+00   -8.7993772E+00   -7.8710427E+00   -1.0672418E+01   -1.1220633E+01   -1.9076954E+01   -2.7435642E+01   -8.4113777E+00   -7.5919693E+00   -1.0004756E+01   -1.2473882E+01   -7.7146072E+00   -1.0961932E+01   -6.9562227E+00
    1.1700000E+00    6.0512113E+00   -6.0384901E+00   -3.9999999E+00   -3.9361999E+00   -4.0973755E+00   -4.0198825E+00   -8.5772191E+00   -3.7384141E+00   -2.7893589E+00   -3.5492455E+00   -6.4487219E+00   -7.1869495E+00   -1.5037216E+01   -1.4000000E+01   -1.4000003E+01   -4.2919577E+00   -1.4000000E+01   -6.6618034E+00   -3.0000000E+01   -3.1682806E+00   -7.9723984E+00   -8.8476746E+00   -7.9470047E+00   -1.0674744E+01   -1.1237775E+01   -1.9092500E+01   -2.7467311E+01   -8.4008264E+00   -7.5401408E+00   -9.9684510E+00   -1.2453700E+01   -7.6875113E+00   -1.0858302E+01   -6.8631458E+00
    1.3500000E+00    6.0574652E+00   -6.0441713E+00   -3.9999999E+00   -3.8885444E+00   -4.0437788E+00   -3.9707667E+00   -8.6402554E+00   -3.7040975E+00   -2.7600636E+00   -3.5639216E+00   -6.4487286E+00   -7.1886654E+00   -1.5050818E+01   -1.4000000E+01   -1.4000003E+01   -4.2394257E+00   -1.4000000E+01   -6.6470840E+00   -3.0000000E+01   -3.1320989E+00   -8.0274800E+00   -8.8902484E+00   -8.0064784E+00   -1.0672003E+01   -1.1247815E+01   -1.9099154E+01   -2.7487976E+01   -8.3939418E+00   -7.4958433E+00   -9.9307858E+00   -1.2430045E+01   -7.6554674E+00   -1.0768836E+01   -6.7805662E+00
    1.5300000E+00    6.0608551E+00   -6.0470200E+00   -3.9999999E+00   -3.8459843E+00   -3.9955217E+00   -3.9294840E+00   -8.6876950E+00   -3.6749650E+00   -2.7309114E+00   -3.5791299E+00   -6.4487353E+00   -7.1834512E+00   -1.5056109E+01   -1.4000000E+01   -1.4000003E+01   -4.1920263E+00   -1.4000000E+01   -6.6318521E+00   -3.0000000E+01   -3.0989561E+00   -8.0724420E+00   -8.9284304E+00   -8.0530643E+00   -1.0665101E+01   -1.1252252E+01   -1.9098624E+01   -2.7499950E+01   -8.3899533E+00   -7.4575446E+00   -9.8919343E+00   -1.2403698E+01   -7.6194052E+00   -1.0690336E+01   -6.7060570E+00
    1.7100000E+00    6.0619402E+00   -6.0475900E+00   -3.9999999E+00   -3.8073760E+00   -3.9515877E+00   -3.8940272E+00   -8.7226488E+00   -3.6497516E+00   -2.7019196E+00   -3.5949092E+00   -6.4487419E+00   -7.1726629E+00   -1.5054720E+01   -1.4000000E+01   -1.4000003E+01   -4.1487813E+00   -1.4000000E+01   -6.6160673E+00   -3.0000000E+01   -3.0683052E+00   -8.1093185E+00   -8.9631367E+00   -8.0893397E+00   -1.0654850E+01   -1.1252184E+01   -1.9092306E+01   -2.7504927E+01   -8.3882963E+00   -7.4241224E+00   -9.8521727E+00   -1.2375232E+01   -7.5801548E+00   -1.0620558E+01   -6.6379381E+00
    1.8900000E+00    6.0611442E+00   -6.0463010E+00   -3.9999999E+00   -3.7718859E+00   -3.9112233E+00   -3.8631044E+00   -8.7474785E+00   -3.6275370E+00   -2.6731003E+00   -3.6113026E+00   -6.4487486E+00   -7.1573701E+00   -1.5047884E+01   -1.4000000E+01   -1.4000003E+01   -4.1089349E+00   -1.4000000E+01   -6.5967056E+00   -3.0000000E+01   -3.0397304E+00   -8.1396568E+00   -8.9950671E+00   -8.1172628E+00   -1.0641909E+01   -1.1248442E+01   -1.9081306E+01   -2.7504194E+01   -8.3885428E+00   -7.3947245E+00   -9.8117524E+00   -1.2345079E+01   -7.5383869E+00   -1.0557833E+01   -6.5749687E+00
    2.0700000E+00    6.0605896E+00   -6.0452211E+00   -3.9999999E+00   -3.7251628E+00   -3.8712861E+00   -3.8710702E+00   -8.6924000E+00   -3.5900118E+00   -2.6446396E+00   -3.6282490E+00   -6.4487562E+00   -7.1750282E+00   -1.5041775E+01   -1.4000000E+01   -1.4000003E+01   -4.0526288E+00   -1.4000000E+01   -4.8369855E+00   -3.0000000E+01   -3.0112342E+00   -8.0898597E+00   -8.9463793E+00   -8.0651802E+00   -1.0661782E+01   -1.1245328E+01   -1.9103551E+01   -2.7504593E+01   -8.3885096E+00   -7.3650520E+00   -9.8043014E+00   -1.2315782E+01   -7.5297911E+00   -1.0483750E+01   -6.5009212E+00
    2.2500000E+00    6.0603219E+00   -6.0444523E+00   -3.9999999E+00   -3.6830318E+00   -3.8347049E+00   -3.8795852E+00   -8.7303678E+00   -3.5576566E+00   -2.6182924E+00   -3.6451824E+00   -6.4487638E+00   -7.1724877E+00   -1.5036482E+01   -1.4000000E+01   -1.4000003E+01   -4.0029904E+00   -1.4000000E+01   -4.7936174E+00   -3.0000000E+01   -2.9845893E+00   -8.1323426E+00   -8.9893976E+00   -8.1057385E+00   -1.0661097E+01   -1.1242625E+01   -1.9105401E+01   -2.7505517E+01   -8.3882142E+00   -7.3370180E+00   -9.7780933E+00   -1.2288648E+01   -7.5027499E+00   -1.0415799E+01   -6.4332678E+00
