# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.9880282E-08    5.1291225E-07    6.1936908E-06    3.5282966E-06
    2.7000000E-01    6.4530674E-08    7.6393429E-07    6.1205495E-06    3.4682166E-06
    4.5000000E-01    7.5161154E-08    9.8530359E-07    6.0617569E-06    3.4102897E-06
    6.3000000E-01    8.3507107E-08    1.1595182E-06    6.0157699E-06    3.3644290E-06
    8.1000000E-01    9.0393581E-08    1.2913635E-06    5.9809357E-06    3.3294487E-06
    9.9000000E-01    9.6306489E-08    1.3908343E-06    5.9545344E-06    3.3028009E-06
    1.1700000E+00    1.0154859E-07    1.4670154E-06    5.9341150E-06    3.2822207E-06
    1.3500000E+00    1.0631342E-07    1.5266494E-06    5.9178761E-06    3.2660248E-06
    1.5300000E+00    1.1072791E-07    1.5744038E-06    5.9045885E-06    3.2530323E-06
    1.7100000E+00    1.1487787E-07    1.6134521E-06    5.8934312E-06    3.2424257E-06
    1.8900000E+00    1.1882529E-07    1.6458714E-06    5.8838302E-06    3.2337022E-06
    2.0700000E+00    3.1462237E-10    3.8401938E-09    1.4596085E-08    8.3248559E-09
    2.2500000E+00    3.3121369E-10    3.5967426E-09    1.4508652E-08    8.5252629E-09
    2.4300000E+00    3.4694828E-10    3.3781562E-09    1.4439808E-08    8.6951546E-09
    2.6100000E+00    3.6192089E-10    3.1800064E-09    1.4384807E-08    8.8414281E-09
    2.7900000E+00    3.7620779E-10    2.9989566E-09    1.4340324E-08    8.9690275E-09
    2.9700000E+00    3.8987154E-10    2.8324330E-09    1.4303968E-08    9.0815917E-09
    3.1500000E+00    4.0296429E-10    2.6784102E-09    1.4273979E-08    9.1818594E-09
    3.3300000E+00    4.1553007E-10    2.5352667E-09    1.4249041E-08    9.2719325E-09
    3.5100000E+00    4.2760653E-10    2.4016852E-09    1.4228148E-08    9.3534511E-09
    3.6900000E+00    4.3922615E-10    2.2765810E-09    1.4210524E-08    9.4277147E-09
    3.8700000E+00    4.5041722E-10    2.1590511E-09    1.4195559E-08    9.4957666E-09
    4.0500000E+00    4.6120454E-10    2.0483359E-09    1.4182772E-08    9.5584538E-09
    4.2300000E+00    4.7161003E-10    1.9437903E-09    1.4171777E-08    9.6164720E-09
    4.4100000E+00    4.8165312E-10    1.8448623E-09    1.4162261E-08    9.6703977E-09
    4.5900000E+00    4.9135116E-10    1.7510760E-09    1.4153972E-08    9.7207129E-09
    4.7700000E+00    5.0071968E-10    1.6620180E-09    1.4146699E-08    9.7678236E-09
    4.9500000E+00    5.0977264E-10    1.5773276E-09    1.4140270E-08    9.8120749E-09
    5.1300000E+00    5.1852263E-10    1.4966880E-09    1.4134542E-08    9.8537613E-09
    5.3100000E+00    5.2698103E-10    1.4198193E-09    1.4129395E-08    9.8931362E-09
    5.4900000E+00    5.3515815E-10    1.3464737E-09    1.4124728E-08    9.9304187E-09
    5.6700000E+00    5.4306333E-10    1.2764304E-09    1.4120456E-08    9.9657992E-09
    5.8500000E+00    5.5070507E-10    1.2094921E-09    1.4116505E-08    9.9994441E-09
    6.0300000E+00    5.5809109E-10    1.1454816E-09    1.4112814E-08    1.0031499E-08
    6.2100000E+00    5.6522841E-10    1.0842397E-09    1.4109330E-08    1.0062094E-08
    6.3900000E+00    5.7212342E-10    1.0256225E-09    1.4106008E-08    1.0091341E-08
    6.5700000E+00    5.7878193E-10    9.6949980E-10    1.4102808E-08    1.0119341E-08
    6.7500000E+00    5.8520922E-10    9.1575334E-10    1.4099697E-08    1.0146186E-08
    6.9300000E+00    5.9141008E-10    8.6427556E-10    1.4096646E-08    1.0171954E-08
    7.1100000E+00    5.9738885E-10    8.1496831E-10    1.4093628E-08    1.0196718E-08
    7.2900000E+00    6.0314947E-10    7.6774189E-10    1.4090622E-08    1.0220543E-08
    7.4700000E+00    6.0869549E-10    7.2251412E-10    1.4087610E-08    1.0243486E-08
    7.6500000E+00    6.1403009E-10    6.7920953E-10    1.4084573E-08    1.0265600E-08
    7.8300000E+00    6.1915613E-10    6.3775875E-10    1.4081499E-08    1.0286933E-08
    8.0100000E+00    6.2407670E-10    5.9811299E-10    1.4078373E-08    1.0307520E-08
    8.1900000E+00    1.0073242E-07    9.3438021E-08    2.2513464E-06    1.6507001E-06
    8.3700000E+00    1.0159113E-07    9.1298889E-08    2.2503952E-06    1.6523107E-06
    8.5500000E+00    1.0242019E-07    8.9281842E-08    2.2494384E-06    1.6538798E-06
    8.7300000E+00    1.0322131E-07    8.7384059E-08    2.2484728E-06    1.6554109E-06
    8.9100000E+00    1.0399606E-07    8.5599339E-08    2.2474959E-06    1.6569087E-06
    9.0900000E+00    1.0474590E-07    8.3921183E-08    2.2465003E-06    1.6583833E-06
    9.2700000E+00    1.0547223E-07    8.2343998E-08    2.2454681E-06    1.6598547E-06
    9.4500000E+00    1.0617637E-07    8.0864118E-08    2.2443660E-06    1.6613573E-06
    9.6300000E+00    1.0685962E-07    7.9481362E-08    2.2431410E-06    1.6629438E-06
    9.8100000E+00    1.0752324E-07    7.8201646E-08    2.2417174E-06    1.6646862E-06
    9.9900000E+00    1.0816853E-07    7.7041096E-08    2.2399974E-06    1.6666736E-06
    1.0170000E+01    1.0879679E-07    7.6032006E-08    2.2378661E-06    1.6690044E-06
    1.0350000E+01    1.0940938E-07    7.5230824E-08    2.2351982E-06    1.6717747E-06
    1.0530000E+01    1.1000773E-07    7.4727968E-08    2.2318688E-06    1.6750638E-06
    1.0710000E+01    1.1059335E-07    7.4658867E-08    2.2277631E-06    1.6789180E-06
    1.0890000E+01    1.1116787E-07    7.5215141E-08    2.2227852E-06    1.6833367E-06
    1.1070000E+01    1.1173302E-07    7.6654360E-08    2.2168635E-06    1.6882618E-06
    1.1250000E+01    1.1229067E-07    7.9306446E-08    2.2099534E-06    1.6935723E-06
    1.1430000E+01    1.1284275E-07    8.3574580E-08    2.2020349E-06    1.6990856E-06
    1.1610000E+01    1.1339127E-07    8.9928461E-08    2.1931096E-06    1.7045645E-06
    1.1790000E+01    1.1393815E-07    9.8888214E-08    2.1831955E-06    1.7097300E-06
    1.1970000E+01    1.1448514E-07    1.1099822E-07    2.1723232E-06    1.7142787E-06
    1.2150000E+01    1.1503373E-07    1.2679171E-07    2.1605330E-06    1.7179028E-06
    1.2330000E+01    1.1558450E-07    1.4674202E-07    2.1478786E-06    1.7203120E-06
    1.2510000E+01    7.2115016E-08    1.0164503E-07    1.3369699E-06    1.0762037E-06
    1.2690000E+01    7.1981450E-08    1.1271883E-07    1.3310734E-06    1.0766300E-06
    1.2870000E+01    7.1852701E-08    1.2498964E-07    1.3249928E-06    1.0766396E-06
    1.3050000E+01    7.1728581E-08    1.3847906E-07    1.3187419E-06    1.0762080E-06
    1.3230000E+01    7.1608868E-08    1.5319029E-07    1.3123365E-06    1.0753178E-06
    1.3410000E+01    7.1493302E-08    1.6910667E-07    1.3057943E-06    1.0739597E-06
    1.3590000E+01    7.1381590E-08    1.8619084E-07    1.2991349E-06    1.0721332E-06
    1.3770000E+01    7.1273408E-08    2.0438452E-07    1.2923798E-06    1.0698457E-06
    1.3950000E+01    7.1168405E-08    2.2360896E-07    1.2855525E-06    1.0671135E-06
    1.4130000E+01    7.1066205E-08    2.4376620E-07    1.2786782E-06    1.0639604E-06
    1.4310000E+01    7.0966416E-08    2.6474084E-07    1.2717836E-06    1.0604178E-06
    1.4490000E+01    7.0868637E-08    2.8640257E-07    1.2648966E-06    1.0565231E-06
    1.4670000E+01    7.0772461E-08    3.0860914E-07    1.2580459E-06    1.0523189E-06
    1.4850000E+01    7.0677487E-08    3.3120967E-07    1.2512609E-06    1.0478514E-06
    1.5030000E+01    7.0583325E-08    3.5404828E-07    1.2445710E-06    1.0431693E-06
    1.5210000E+01    7.0489602E-08    3.7696771E-07    1.2380057E-06    1.0383220E-06
    1.5390000E+01    7.0395969E-08    3.9981291E-07    1.2315944E-06    1.0333579E-06
    1.5570000E+01    7.0302106E-08    4.2243430E-07    1.2253660E-06    1.0283228E-06
    1.5750000E+01    7.0207725E-08    4.4469077E-07    1.2193497E-06    1.0232584E-06
    1.5930000E+01    7.0112570E-08    4.6645208E-07    1.2135750E-06    1.0182004E-06
    1.6110000E+01    7.0016422E-08    4.8760078E-07    1.2080719E-06    1.0131775E-06
    1.6290000E+01    6.9919093E-08    5.0803348E-07    1.2028720E-06    1.0082102E-06
    1.6470000E+01    6.9820427E-08    5.2766150E-07    1.1980086E-06    1.0033093E-06
    1.6650000E+01    6.9720298E-08    5.4641098E-07    1.1935174E-06    9.9847616E-07
    1.6830000E+01    6.9618603E-08    5.6422235E-07    1.1894372E-06    9.9370205E-07
    1.7010000E+01    6.9515262E-08    5.8104941E-07    1.1858092E-06    9.8896858E-07
    1.7190000E+01    6.9410212E-08    5.9685796E-07    1.1826780E-06    9.8424853E-07
    1.7370000E+01    6.9303404E-08    6.1162412E-07    1.1800903E-06    9.7950705E-07
    1.7550000E+01    6.9194803E-08    6.2533250E-07    1.1780946E-06    9.7470342E-07
    1.7730000E+01    6.9084382E-08    6.3797425E-07    1.1767399E-06    9.6979302E-07
    1.7910000E+01    6.8972199E-08    6.4953915E-07    1.1760741E-06    9.6473310E-07
