# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.9047916E+00   -5.8965294E+00   -3.9999999E+00   -4.5139541E+00   -4.7029636E+00   -4.7317925E+00   -7.4980635E+00   -4.2807286E+00   -2.9633819E+00   -3.4689506E+00   -6.4486823E+00   -7.0070222E+00   -1.4562544E+01   -1.4000000E+01   -1.4000006E+01   -4.8877136E+00   -1.4000000E+01   -4.5563627E+00   -3.0000000E+01   -3.4935521E+00   -7.1505907E+00   -8.3187062E+00   -6.9930447E+00   -1.0627368E+01   -1.0888298E+01   -1.8874691E+01   -2.6937964E+01   -8.5520635E+00   -8.0260992E+00   -1.0236735E+01   -1.2410445E+01   -7.8142042E+00   -1.1902964E+01   -7.7565595E+00
    2.7000000E-01    5.9752481E+00   -5.9655680E+00   -3.9999999E+00   -4.2722886E+00   -4.4456019E+00   -4.4289329E+00   -7.9910368E+00   -4.0327959E+00   -2.9239758E+00   -3.4782429E+00   -6.4486936E+00   -6.9655839E+00   -1.4836940E+01   -1.4000000E+01   -1.4000006E+01   -4.6327900E+00   -1.4000000E+01   -5.7616132E+00   -3.0000000E+01   -3.3821723E+00   -7.5139446E+00   -8.5411472E+00   -7.4223617E+00   -1.0519860E+01   -1.1099038E+01   -1.8845192E+01   -2.7229688E+01   -8.4800927E+00   -7.8397696E+00   -1.0020869E+01   -1.2515803E+01   -7.6672777E+00   -1.1480968E+01   -7.4065366E+00
    4.5000000E-01    6.0204085E+00   -6.0095983E+00   -3.9999999E+00   -4.1307345E+00   -4.2968701E+00   -4.2430750E+00   -8.2851615E+00   -3.9027532E+00   -2.8867080E+00   -3.4877171E+00   -6.4487042E+00   -6.9959544E+00   -1.4962042E+01   -1.4000000E+01   -1.4000005E+01   -4.4873079E+00   -1.4000000E+01   -6.4344439E+00   -3.0000000E+01   -3.2985229E+00   -7.7267441E+00   -8.6636259E+00   -7.6767117E+00   -1.0508582E+01   -1.1184365E+01   -1.8885148E+01   -2.7368639E+01   -8.4337138E+00   -7.7073499E+00   -9.9283724E+00   -1.2522301E+01   -7.6187203E+00   -1.1211814E+01   -7.1837645E+00
    6.3000000E-01    6.0510304E+00   -6.0392579E+00   -3.9999999E+00   -4.0306324E+00   -4.1894942E+00   -4.1179792E+00   -8.4851077E+00   -3.8188321E+00   -2.8511404E+00   -3.4974098E+00   -6.4487143E+00   -7.0380635E+00   -1.5045184E+01   -1.4000000E+01   -1.4000005E+01   -4.3826241E+00   -1.4000000E+01   -6.5216812E+00   -3.0000000E+01   -3.2312847E+00   -7.8731035E+00   -8.7487415E+00   -7.8505983E+00   -1.0523070E+01   -1.1241448E+01   -1.8935471E+01   -2.7463602E+01   -8.4020459E+00   -7.6063952E+00   -9.8777093E+00   -1.2516278E+01   -7.5976304E+00   -1.1014890E+01   -7.0185108E+00
    8.1000000E-01    6.0724912E+00   -6.0598670E+00   -3.9999999E+00   -3.9529918E+00   -4.1038425E+00   -4.0279661E+00   -8.6299399E+00   -3.7590953E+00   -2.8170996E+00   -3.5073312E+00   -6.4487241E+00   -7.0734721E+00   -1.5101885E+01   -1.4000000E+01   -1.4000004E+01   -4.2991041E+00   -1.4000000E+01   -6.5174909E+00   -3.0000000E+01   -3.1748484E+00   -7.9817878E+00   -8.8145042E+00   -7.9779888E+00   -1.0539683E+01   -1.1280707E+01   -1.8978188E+01   -2.7530786E+01   -8.3796531E+00   -7.5257435E+00   -9.8397446E+00   -1.2502780E+01   -7.5801917E+00   -1.0860276E+01   -6.8862928E+00
    9.9000000E-01    6.0877713E+00   -6.0743753E+00   -3.9999999E+00   -3.8893471E+00   -4.0319463E+00   -3.9595973E+00   -8.7385305E+00   -3.7140544E+00   -2.7844402E+00   -3.5174911E+00   -6.4487337E+00   -7.0981974E+00   -1.5140770E+01   -1.4000000E+01   -1.4000004E+01   -4.2288879E+00   -1.4000000E+01   -6.5075443E+00   -3.0000000E+01   -3.1260562E+00   -8.0659544E+00   -8.8681107E+00   -8.0749263E+00   -1.0551550E+01   -1.1307939E+01   -1.9009569E+01   -2.7579188E+01   -8.3635230E+00   -7.4591620E+00   -9.8045145E+00   -1.2484571E+01   -7.5593891E+00   -1.0733402E+01   -6.7755510E+00
    1.1700000E+00    6.0986752E+00   -6.0845685E+00   -3.9999999E+00   -3.8352209E+00   -3.9697788E+00   -3.9053152E+00   -8.8214910E+00   -3.6787450E+00   -2.7530336E+00   -3.5279003E+00   -6.4487432E+00   -7.1131851E+00   -1.5167073E+01   -1.4000000E+01   -1.4000004E+01   -4.1680518E+00   -1.4000000E+01   -6.4970710E+00   -3.0000000E+01   -3.0829560E+00   -8.1327554E+00   -8.9131037E+00   -8.1503096E+00   -1.0557870E+01   -1.1326665E+01   -1.9030713E+01   -2.7614270E+01   -8.3518320E+00   -7.4028362E+00   -9.7693034E+00   -1.2463298E+01   -7.5342922E+00   -1.0626051E+01   -6.6798940E+00
    1.3500000E+00    6.1063646E+00   -6.0915960E+00   -3.9999999E+00   -3.7879721E+00   -3.9149516E+00   -3.8606611E+00   -8.8855136E+00   -3.6502645E+00   -2.7227664E+00   -3.5385703E+00   -6.4487526E+00   -7.1204482E+00   -1.5184167E+01   -1.4000000E+01   -1.4000004E+01   -4.1142895E+00   -1.4000000E+01   -6.4863424E+00   -3.0000000E+01   -3.0442596E+00   -8.1866589E+00   -8.9516284E+00   -8.2097305E+00   -1.0559531E+01   -1.1339157E+01   -1.9043734E+01   -2.7639554E+01   -8.3434056E+00   -7.3542784E+00   -9.7337379E+00   -1.2439995E+01   -7.5056764E+00   -1.0533146E+01   -6.5954182E+00
    1.5300000E+00    6.1116232E+00   -6.0962325E+00   -3.9999999E+00   -3.7459182E+00   -3.8658890E+00   -3.8228848E+00   -8.9350988E+00   -3.6267792E+00   -2.6935380E+00   -3.5495140E+00   -6.4487620E+00   -7.1217997E+00   -1.5194324E+01   -1.4000000E+01   -1.4000004E+01   -4.0660868E+00   -1.4000000E+01   -6.4753572E+00   -3.0000000E+01   -3.0090740E+00   -8.2306679E+00   -8.9851204E+00   -8.2569486E+00   -1.0557590E+01   -1.1346947E+01   -1.9050517E+01   -2.7657418E+01   -8.3374511E+00   -7.3117849E+00   -9.6979991E+00   -1.2415338E+01   -7.4744973E+00   -1.0451337E+01   -6.5195662E+00
    1.7100000E+00    6.1149994E+00   -6.0990202E+00   -3.9999999E+00   -3.7079245E+00   -3.8214785E+00   -3.7902159E+00   -8.9734132E+00   -3.6070632E+00   -2.6652598E+00   -3.5607450E+00   -6.4487714E+00   -7.1186102E+00   -1.5199134E+01   -1.4000000E+01   -1.4000004E+01   -4.0223769E+00   -1.4000000E+01   -6.4640992E+00   -3.0000000E+01   -2.9767551E+00   -8.2669034E+00   -9.0146033E+00   -8.2946137E+00   -1.0552889E+01   -1.1351108E+01   -1.9052486E+01   -2.7669532E+01   -8.3334132E+00   -7.2741430E+00   -9.6622978E+00   -1.2389781E+01   -7.4415079E+00   -1.0378302E+01   -6.4505723E+00
