# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.1104408E-02    2.0767879E-01    1.9000014E-04
    2.7000000E-01    2.3109536E-02    2.0328807E-01    1.9000044E-04
    4.5000000E-01    2.5180840E-02    1.9890647E-01    1.9000073E-04
    6.3000000E-01    2.7330564E-02    1.9452121E-01    1.9000101E-04
    8.1000000E-01    2.9559690E-02    1.9013234E-01    1.9000129E-04
    9.9000000E-01    3.1869082E-02    1.8574037E-01    1.9000157E-04
    1.1700000E+00    3.4259910E-02    1.8134571E-01    1.9000185E-04
    1.3500000E+00    3.6733603E-02    1.7694866E-01    1.9000212E-04
    1.5300000E+00    3.9291796E-02    1.7254948E-01    1.9000238E-04
    1.7100000E+00    4.1936292E-02    1.6814833E-01    1.9000265E-04
    1.8900000E+00    4.4669039E-02    1.6374536E-01    1.9000291E-04
    2.0700000E+00    4.7474176E-02    1.5936864E-01    1.9000316E-04
    2.2500000E+00    5.0215424E-02    1.5515723E-01    1.9000341E-04
    2.4300000E+00    5.2900000E-02    1.5109217E-01    1.9000365E-04
    2.6100000E+00    5.5525581E-02    1.4717433E-01    1.9000389E-04
    2.7900000E+00    5.8090362E-02    1.4340402E-01    1.9000413E-04
    2.9700000E+00    6.0592555E-02    1.3978148E-01    1.9000436E-04
    3.1500000E+00    6.3030350E-02    1.3630692E-01    1.9000459E-04
    3.3300000E+00    6.5401906E-02    1.3298054E-01    1.9000481E-04
    3.5100000E+00    6.7705349E-02    1.2980252E-01    1.9000503E-04
    3.6900000E+00    6.9938766E-02    1.2677305E-01    1.9000524E-04
    3.8700000E+00    7.2100200E-02    1.2389227E-01    1.9000546E-04
    4.0500000E+00    7.4187655E-02    1.2116037E-01    1.9000566E-04
    4.2300000E+00    7.6199082E-02    1.1857748E-01    1.9000587E-04
    4.4100000E+00    7.8132388E-02    1.1614377E-01    1.9000607E-04
    4.5900000E+00    7.9985424E-02    1.1385937E-01    1.9000626E-04
    4.7700000E+00    8.1755989E-02    1.1172443E-01    1.9000645E-04
    4.9500000E+00    8.3441828E-02    1.0973909E-01    1.9000664E-04
    5.1300000E+00    8.5040623E-02    1.0790349E-01    1.9000682E-04
    5.3100000E+00    8.6550001E-02    1.0621777E-01    1.9000700E-04
    5.4900000E+00    8.7967523E-02    1.0468207E-01    1.9000718E-04
    5.6700000E+00    8.9290688E-02    1.0329652E-01    1.9000735E-04
    5.8500000E+00    9.0516929E-02    1.0206127E-01    1.9000752E-04
    6.0300000E+00    9.1643609E-02    1.0097645E-01    1.9000768E-04
    6.2100000E+00    9.2668023E-02    1.0004220E-01    1.9000784E-04
    6.3900000E+00    9.3587393E-02    9.9258658E-02    1.9000800E-04
    6.5700000E+00    9.4398865E-02    9.8625957E-02    1.9000815E-04
    6.7500000E+00    9.5099512E-02    9.8144238E-02    1.9000830E-04
    6.9300000E+00    9.5686327E-02    9.7813639E-02    1.9000844E-04
    7.1100000E+00    9.6156223E-02    9.7634297E-02    1.9000859E-04
    7.2900000E+00    9.6506031E-02    9.7606351E-02    1.9000872E-04
    7.4700000E+00    9.6732496E-02    9.7729937E-02    1.9000886E-04
    7.6500000E+00    9.6832277E-02    9.8005192E-02    1.9000899E-04
    7.8300000E+00    9.6801946E-02    9.8432252E-02    1.9000912E-04
    8.0100000E+00    9.6637981E-02    9.9011251E-02    1.9000924E-04
    8.1900000E+00    9.6334578E-02    9.9747646E-02    1.9000936E-04
    8.3700000E+00    9.6022190E-02    1.0050793E-01    1.9000948E-04
    8.5500000E+00    9.5716409E-02    1.0127296E-01    1.9000959E-04
    8.7300000E+00    9.5418626E-02    1.0204133E-01    1.9000970E-04
    8.9100000E+00    9.5129001E-02    1.0281288E-01    1.9000981E-04
    9.0900000E+00    9.4847577E-02    1.0358762E-01    1.9000991E-04
    9.2700000E+00    9.4574390E-02    1.0436555E-01    1.9001002E-04
    9.4500000E+00    9.4309482E-02    1.0514667E-01    1.9001011E-04
    9.6300000E+00    9.4052902E-02    1.0593099E-01    1.9001021E-04
    9.8100000E+00    9.3804706E-02    1.0671851E-01    1.9001030E-04
    9.9900000E+00    9.3564953E-02    1.0750924E-01    1.9001038E-04
    1.0170000E+01    9.3333713E-02    1.0830317E-01    1.9001047E-04
    1.0350000E+01    9.3111057E-02    1.0910032E-01    1.9001055E-04
    1.0530000E+01    9.2897066E-02    1.0990069E-01    1.9001063E-04
    1.0710000E+01    9.2691823E-02    1.1070429E-01    1.9001070E-04
    1.0890000E+01    9.2495416E-02    1.1151111E-01    1.9001077E-04
    1.1070000E+01    9.2307938E-02    1.1232116E-01    1.9001084E-04
    1.1250000E+01    9.2129483E-02    1.1313445E-01    1.9001091E-04
    1.1430000E+01    9.1960149E-02    1.1395097E-01    1.9001097E-04
    1.1610000E+01    9.1800031E-02    1.1477073E-01    1.9001103E-04
    1.1790000E+01    9.1649226E-02    1.1559374E-01    1.9001108E-04
    1.1970000E+01    9.1507833E-02    1.1641999E-01    1.9001114E-04
    1.2150000E+01    9.1375950E-02    1.1724950E-01    1.9001119E-04
    1.2330000E+01    9.1253678E-02    1.1808225E-01    1.9001123E-04
    1.2510000E+01    9.1140487E-02    1.1892297E-01    1.9001128E-04
    1.2690000E+01    9.1029520E-02    1.1972966E-01    1.9001132E-04
    1.2870000E+01    9.0921408E-02    1.2049819E-01    1.9001136E-04
    1.3050000E+01    9.0816183E-02    1.2122922E-01    1.9001140E-04
    1.3230000E+01    9.0713886E-02    1.2192344E-01    1.9001144E-04
    1.3410000E+01    9.0614560E-02    1.2258160E-01    1.9001148E-04
    1.3590000E+01    9.0518248E-02    1.2320447E-01    1.9001151E-04
    1.3770000E+01    9.0424999E-02    1.2379290E-01    1.9001155E-04
    1.3950000E+01    9.0334862E-02    1.2434772E-01    1.9001158E-04
    1.4130000E+01    9.0247887E-02    1.2486981E-01    1.9001161E-04
    1.4310000E+01    9.0164129E-02    1.2536009E-01    1.9001164E-04
    1.4490000E+01    9.0083641E-02    1.2581947E-01    1.9001167E-04
    1.4670000E+01    9.0006482E-02    1.2624887E-01    1.9001169E-04
    1.4850000E+01    8.9932711E-02    1.2664920E-01    1.9001172E-04
    1.5030000E+01    8.9862389E-02    1.2702140E-01    1.9001174E-04
    1.5210000E+01    8.9795580E-02    1.2736636E-01    1.9001177E-04
    1.5390000E+01    8.9732349E-02    1.2768496E-01    1.9001179E-04
    1.5570000E+01    8.9672765E-02    1.2797807E-01    1.9001181E-04
    1.5750000E+01    8.9616899E-02    1.2824650E-01    1.9001183E-04
    1.5930000E+01    8.9564822E-02    1.2849106E-01    1.9001184E-04
    1.6110000E+01    8.9516610E-02    1.2871247E-01    1.9001186E-04
    1.6290000E+01    8.9472341E-02    1.2891145E-01    1.9001187E-04
    1.6470000E+01    8.9432094E-02    1.2908863E-01    1.9001189E-04
    1.6650000E+01    8.9395952E-02    1.2924461E-01    1.9001190E-04
    1.6830000E+01    8.9364001E-02    1.2937992E-01    1.9001191E-04
    1.7010000E+01    8.9336328E-02    1.2949502E-01    1.9001192E-04
    1.7190000E+01    8.9313023E-02    1.2959033E-01    1.9001192E-04
    1.7370000E+01    8.9294181E-02    1.2966617E-01    1.9001193E-04
    1.7550000E+01    8.9279898E-02    1.2972283E-01    1.9001194E-04
    1.7730000E+01    8.9270272E-02    1.2976050E-01    1.9001194E-04
    1.7910000E+01    8.9265407E-02    1.2977930E-01    1.9001194E-04
