# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    2.9724858E-08    4.4965657E-07    6.3537502E-06    3.4032869E-06
    2.7000000E-01    3.0040500E-08    3.5047965E-07    6.2409715E-06    3.5741226E-06
    4.5000000E-01    3.1218452E-08    2.9884651E-07    6.2333971E-06    3.6060329E-06
    6.3000000E-01    3.2612774E-08    2.6713292E-07    6.2399219E-06    3.6145599E-06
    8.1000000E-01    3.4044189E-08    2.4634649E-07    6.2467608E-06    3.6174626E-06
    9.9000000E-01    3.5455001E-08    2.3272906E-07    6.2521119E-06    3.6182570E-06
    1.1700000E+00    3.6827469E-08    2.2449504E-07    6.2559726E-06    3.6178250E-06
    1.3500000E+00    3.8158840E-08    2.2074623E-07    6.2585115E-06    3.6164617E-06
    1.5300000E+00    3.9452157E-08    2.2102224E-07    6.2598458E-06    3.6142916E-06
    1.7100000E+00    4.0712387E-08    2.2508015E-07    6.2600429E-06    3.6113740E-06
    1.8900000E+00    4.1945320E-08    2.3274918E-07    6.2590687E-06    3.6078296E-06
    2.0700000E+00    1.1028845E-10    5.6037320E-10    1.5462641E-08    9.2161609E-09
    2.2500000E+00    1.1530516E-10    5.4126923E-10    1.5303462E-08    9.3817194E-09
    2.4300000E+00    1.1998535E-10    5.2422607E-10    1.5166907E-08    9.5241588E-09
    2.6100000E+00    1.2436929E-10    5.0888544E-10    1.5048347E-08    9.6479317E-09
    2.7900000E+00    1.2849104E-10    4.9497223E-10    1.4944441E-08    9.7564727E-09
    2.9700000E+00    1.3237904E-10    4.8226915E-10    1.4852636E-08    9.8524277E-09
    3.1500000E+00    1.3605724E-10    4.7060181E-10    1.4770941E-08    9.9378635E-09
    3.3300000E+00    1.3954603E-10    4.5982852E-10    1.4697781E-08    1.0014417E-08
    3.5100000E+00    1.4286290E-10    4.4983278E-10    1.4631891E-08    1.0083404E-08
    3.6900000E+00    1.4602300E-10    4.4051792E-10    1.4572245E-08    1.0145889E-08
    3.8700000E+00    1.4903953E-10    4.3180295E-10    1.4518003E-08    1.0202748E-08
    4.0500000E+00    1.5192406E-10    4.2361948E-10    1.4468468E-08    1.0254706E-08
    4.2300000E+00    1.5468683E-10    4.1590932E-10    1.4423058E-08    1.0302369E-08
    4.4100000E+00    1.5733690E-10    4.0862266E-10    1.4381285E-08    1.0346245E-08
    4.5900000E+00    1.5988237E-10    4.0171654E-10    1.4342734E-08    1.0386766E-08
    4.7700000E+00    1.6233047E-10    3.9515375E-10    1.4307051E-08    1.0424302E-08
    4.9500000E+00    1.6468774E-10    3.8890189E-10    1.4273932E-08    1.0459169E-08
    5.1300000E+00    1.6696006E-10    3.8293258E-10    1.4243115E-08    1.0491640E-08
    5.3100000E+00    1.6915276E-10    3.7722087E-10    1.4214373E-08    1.0521952E-08
    5.4900000E+00    1.7127068E-10    3.7174473E-10    1.4187507E-08    1.0550312E-08
    5.6700000E+00    1.7331825E-10    3.6648465E-10    1.4162343E-08    1.0576902E-08
    5.8500000E+00    1.7529951E-10    3.6142326E-10    1.4138729E-08    1.0601882E-08
    6.0300000E+00    1.7721817E-10    3.5654507E-10    1.4116528E-08    1.0625391E-08
    6.2100000E+00    1.7907764E-10    3.5183620E-10    1.4095621E-08    1.0647555E-08
    6.3900000E+00    1.8088105E-10    3.4728419E-10    1.4075902E-08    1.0668486E-08
    6.5700000E+00    1.8263130E-10    3.4287782E-10    1.4057274E-08    1.0688283E-08
