# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8019355E+00   -5.7933292E+00   -3.9999999E+00   -4.9089007E+00   -5.1752548E+00   -5.2030217E+00   -6.6878201E+00   -4.7403186E+00   -2.6780080E+00   -3.4712692E+00   -6.4486848E+00   -7.2367165E+00   -1.4080294E+01   -1.4000000E+01   -1.4000003E+01   -5.3594632E+00   -1.4000000E+01   -4.1755384E+00   -3.0000000E+01   -3.3106676E+00   -6.5488010E+00   -7.9226287E+00   -6.2873121E+00   -1.0960981E+01   -1.0510559E+01   -1.9107272E+01   -2.6459911E+01   -8.6545536E+00   -7.9449841E+00   -1.0388194E+01   -1.1851271E+01   -7.8624405E+00   -1.2218247E+01   -7.9693523E+00
    2.7000000E-01    5.8230337E+00   -5.8139869E+00   -3.9999999E+00   -4.6915610E+00   -4.9131823E+00   -5.0670156E+00   -7.0056169E+00   -4.4689518E+00   -2.6755288E+00   -3.4831317E+00   -6.4486874E+00   -7.1129655E+00   -1.4386701E+01   -1.4000000E+01   -1.4000004E+01   -5.0915688E+00   -1.4000000E+01   -5.0610242E+00   -3.0000000E+01   -3.2866195E+00   -6.8279099E+00   -8.1595413E+00   -6.5861246E+00   -1.0817494E+01   -1.0797981E+01   -1.8987227E+01   -2.6771700E+01   -8.6329856E+00   -7.8984434E+00   -1.0221596E+01   -1.2116508E+01   -7.7164703E+00   -1.1956228E+01   -7.7289024E+00
    4.5000000E-01    5.8436254E+00   -5.8341694E+00   -3.9999999E+00   -4.5528411E+00   -4.7616200E+00   -4.9201139E+00   -7.2411156E+00   -4.3100880E+00   -2.6739380E+00   -3.4950082E+00   -6.4486899E+00   -7.0413425E+00   -1.4444574E+01   -1.4000000E+01   -1.4000005E+01   -4.9402810E+00   -1.4000000E+01   -5.8848034E+00   -3.0000000E+01   -3.2639981E+00   -7.0254844E+00   -8.3159323E+00   -6.8029916E+00   -1.0726547E+01   -1.0837224E+01   -1.8919056E+01   -2.6834580E+01   -8.6119558E+00   -7.8539309E+00   -1.0108901E+01   -1.2134863E+01   -7.6239284E+00   -1.1774730E+01   -7.5684352E+00
    6.3000000E-01    5.8622746E+00   -5.8524407E+00   -3.9999999E+00   -4.4516225E+00   -4.6573799E+00   -4.7831683E+00   -7.4172565E+00   -4.1999773E+00   -2.6718704E+00   -3.5072227E+00   -6.4486923E+00   -6.9978534E+00   -1.4496941E+01   -1.4000000E+01   -1.4000006E+01   -4.8370184E+00   -1.4000000E+01   -6.4609727E+00   -3.0000000E+01   -3.2428750E+00   -7.1673353E+00   -8.4204850E+00   -6.9622893E+00   -1.0665580E+01   -1.0872747E+01   -1.8878761E+01   -2.6891570E+01   -8.5929011E+00   -7.8129563E+00   -1.0027621E+01   -1.2150868E+01   -7.5608906E+00   -1.1634142E+01   -7.4469027E+00
    8.1000000E-01    5.8788658E+00   -5.8686813E+00   -3.9999999E+00   -4.3722856E+00   -4.5786425E+00   -4.6639041E+00   -7.5583824E+00   -4.1169299E+00   -2.6690872E+00   -3.5198375E+00   -6.4486946E+00   -6.9713202E+00   -1.4543416E+01   -1.4000000E+01   -1.4000006E+01   -4.7593698E+00   -1.4000000E+01   -6.6514794E+00   -3.0000000E+01   -3.2231223E+00   -7.2780701E+00   -8.4980372E+00   -7.0884969E+00   -1.0623544E+01   -1.0904303E+01   -1.8855199E+01   -2.6942340E+01   -8.5759325E+00   -7.7754941E+00   -9.9665855E+00   -1.2164165E+01   -7.5160683E+00   -1.1518836E+01   -7.3485662E+00
    9.9000000E-01    5.8934534E+00   -5.8829407E+00   -3.9999999E+00   -4.3072174E+00   -4.5152261E+00   -4.5630056E+00   -7.6756810E+00   -4.0509637E+00   -2.6654862E+00   -3.5328837E+00   -6.4486969E+00   -6.9554348E+00   -1.4584116E+01   -1.4000000E+01   -1.4000006E+01   -4.6970421E+00   -1.4000000E+01   -6.6743636E+00   -3.0000000E+01   -3.2045788E+00   -7.3688062E+00   -8.5595982E+00   -7.1927714E+00   -1.0594091E+01   -1.0931980E+01   -1.8842099E+01   -2.6987065E+01   -8.5609907E+00   -7.7413138E+00   -9.9192959E+00   -1.2174699E+01   -7.4830112E+00   -1.1420988E+01   -7.2656612E+00
    1.1700000E+00    5.9060920E+00   -5.8952695E+00   -3.9999999E+00   -4.2521314E+00   -4.4616842E+00   -4.4783964E+00   -7.7749529E+00   -3.9966833E+00   -2.6609766E+00   -3.5463905E+00   -6.4486991E+00   -6.9461798E+00   -1.4619166E+01   -1.4000000E+01   -1.4000006E+01   -4.6445474E+00   -1.4000000E+01   -6.6660382E+00   -3.0000000E+01   -3.1870945E+00   -7.4452670E+00   -8.6107818E+00   -7.2808784E+00   -1.0573162E+01   -1.0955865E+01   -1.8835480E+01   -2.7025916E+01   -8.5480168E+00   -7.7101983E+00   -9.8815512E+00   -1.2182425E+01   -7.4575691E+00   -1.1336112E+01   -7.1937598E+00
    1.3500000E+00    5.9168149E+00   -5.9056975E+00   -3.9999999E+00   -4.2043717E+00   -4.4148977E+00   -4.4073050E+00   -7.8595595E+00   -3.9508447E+00   -2.6554631E+00   -3.5603897E+00   -6.4487012E+00   -6.9407907E+00   -1.4648630E+01   -1.4000000E+01   -1.4000006E+01   -4.5987428E+00   -1.4000000E+01   -6.6528277E+00   -3.0000000E+01   -3.1705378E+00   -7.5107737E+00   -8.6548428E+00   -7.3561619E+00   -1.0557968E+01   -1.0976005E+01   -1.8832602E+01   -2.7058998E+01   -8.5369744E+00   -7.6819728E+00   -9.8504385E+00   -1.2187272E+01   -7.4368588E+00   -1.1261390E+01   -7.1300809E+00
    1.5300000E+00    5.9256326E+00   -5.9142331E+00   -3.9999999E+00   -4.1621756E+00   -4.3729999E+00   -4.3471045E+00   -7.9315801E+00   -3.9113429E+00   -2.6488439E+00   -3.5749160E+00   -6.4487034E+00   -6.9372723E+00   -1.4672513E+01   -1.4000000E+01   -1.4000006E+01   -4.5577474E+00   -1.4000000E+01   -6.6384929E+00   -3.0000000E+01   -3.1547935E+00   -7.5674039E+00   -8.6938375E+00   -7.4207026E+00   -1.0546512E+01   -1.0992408E+01   -1.8831491E+01   -2.7086346E+01   -8.5278501E+00   -7.6565037E+00   -9.8238496E+00   -1.2189142E+01   -7.4187803E+00   -1.1194936E+01   -7.0727522E+00
    1.7100000E+00    5.9325363E+00   -5.9208654E+00   -3.9999999E+00   -4.1243114E+00   -4.3348255E+00   -4.2955825E+00   -7.9923472E+00   -3.8767314E+00   -2.6410117E+00   -3.5900079E+00   -6.4487055E+00   -6.9341478E+00   -1.4690766E+01   -1.4000000E+01   -1.4000006E+01   -4.5203877E+00   -1.4000000E+01   -6.6235282E+00   -3.0000000E+01   -3.1397611E+00   -7.6165233E+00   -8.7291495E+00   -7.4758515E+00   -1.0537331E+01   -1.1005044E+01   -1.8830688E+01   -2.7107937E+01   -8.5206508E+00   -7.6336932E+00   -9.8002261E+00   -1.2187913E+01   -7.4017641E+00   -1.1135429E+01   -7.0204453E+00
