# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8916473E+00   -5.8843064E+00   -3.9999999E+00   -4.6762425E+00   -4.8784705E+00   -4.9197404E+00   -7.2812131E+00   -4.4578889E+00   -3.0622844E+00   -3.4641326E+00   -6.4486758E+00   -7.1617325E+00   -1.4490992E+01   -1.4000000E+01   -1.4000004E+01   -5.0633593E+00   -1.4000000E+01   -3.2706845E+00   -3.0000000E+01   -3.6065759E+00   -6.9526863E+00   -8.1470904E+00   -6.7848945E+00   -1.0792384E+01   -1.0825447E+01   -1.9021695E+01   -2.6855178E+01   -8.5661833E+00   -8.1551661E+00   -1.0512827E+01   -1.2456748E+01   -8.0781293E+00   -1.2190451E+01   -8.0299244E+00
    2.7000000E-01    5.9907963E+00   -5.9824401E+00   -3.9999999E+00   -4.4579275E+00   -4.6332844E+00   -4.6350623E+00   -7.8646230E+00   -4.2149061E+00   -3.0720921E+00   -3.4641716E+00   -6.4486826E+00   -7.1880784E+00   -1.4895364E+01   -1.4000000E+01   -1.4000004E+01   -4.8202739E+00   -1.4000000E+01   -3.2681060E+00   -3.0000000E+01   -3.5161576E+00   -7.3458894E+00   -8.3419956E+00   -7.2740516E+00   -1.0722710E+01   -1.1135566E+01   -1.9056534E+01   -2.7271928E+01   -8.4659590E+00   -7.9624036E+00   -1.0354881E+01   -1.2680714E+01   -8.0182551E+00   -1.1783638E+01   -7.7233377E+00
    4.5000000E-01    6.0679980E+00   -6.0588422E+00   -3.9999999E+00   -4.3331379E+00   -4.4988169E+00   -4.4380305E+00   -8.2625152E+00   -4.0887007E+00   -3.0816112E+00   -3.4642097E+00   -6.4486887E+00   -7.2983338E+00   -1.5119583E+01   -1.4000000E+01   -1.4000003E+01   -4.6897685E+00   -1.4000000E+01   -3.2655427E+00   -3.0000000E+01   -3.4476208E+00   -7.5957479E+00   -8.4374506E+00   -7.5985811E+00   -1.0758235E+01   -1.1286422E+01   -1.9173512E+01   -2.7505914E+01   -8.3879047E+00   -7.8141344E+00   -1.0323572E+01   -1.2766411E+01   -8.0632932E+00   -1.1513957E+01   -7.5317132E+00
    6.3000000E-01    6.1314121E+00   -6.1215905E+00   -3.9999999E+00   -4.2478986E+00   -4.4061148E+00   -4.2991913E+00   -8.5680383E+00   -4.0091046E+00   -3.0909074E+00   -3.4642473E+00   -6.4486943E+00   -7.4272477E+00   -1.5303829E+01   -1.4000000E+01   -1.4000002E+01   -4.6006576E+00   -1.4000000E+01   -3.2629945E+00   -3.0000000E+01   -3.3927877E+00   -7.7797448E+00   -8.4946194E+00   -7.8438752E+00   -1.0825799E+01   -1.1410439E+01   -1.9308048E+01   -2.7698305E+01   -8.3237767E+00   -7.6937705E+00   -1.0337726E+01   -1.2838421E+01   -8.1401467E+00   -1.1311180E+01   -7.3930653E+00
    8.1000000E-01    6.1854604E+00   -6.1750628E+00   -3.9999999E+00   -4.1842172E+00   -4.3341265E+00   -4.1978711E+00   -8.8185615E+00   -3.9542325E+00   -3.1000293E+00   -3.4642845E+00   -6.4486994E+00   -7.5473490E+00   -1.5460828E+01   -1.4000000E+01   -1.4000001E+01   -4.5317648E+00   -1.4000000E+01   -3.2604612E+00   -3.0000000E+01   -3.3472394E+00   -7.9267563E+00   -8.5335343E+00   -8.0430968E+00   -1.0893641E+01   -1.1516136E+01   -1.9433031E+01   -2.7862360E+01   -8.2691080E+00   -7.5923356E+00   -1.0361258E+01   -1.2901025E+01   -8.2171047E+00   -1.1148518E+01   -7.2850736E+00
    9.9000000E-01    6.2327758E+00   -6.2218672E+00   -3.9999999E+00   -4.1339658E+00   -4.2744612E+00   -4.1209240E+00   -9.0316272E+00   -3.9143705E+00   -3.1090147E+00   -3.4643215E+00   -6.4487043E+00   -7.6517359E+00   -1.5598201E+01   -1.4000000E+01   -1.4000001E+01   -4.4747589E+00   -1.4000000E+01   -3.2579425E+00   -3.0000000E+01   -3.3083553E+00   -8.0492587E+00   -8.5614058E+00   -8.2112778E+00   -1.0952302E+01   -1.1608625E+01   -1.9541764E+01   -2.8006002E+01   -8.2212398E+00   -7.5044993E+00   -1.0382138E+01   -1.2956815E+01   -8.2847466E+00   -1.1012616E+01   -7.1970410E+00
    1.1700000E+00    6.2750296E+00   -6.2636596E+00   -3.9999999E+00   -4.0928125E+00   -4.2231726E+00   -4.0603175E+00   -9.2176337E+00   -3.8844971E+00   -3.1178938E+00   -3.4643581E+00   -6.4487089E+00   -7.7422824E+00   -1.5720822E+01   -1.4000000E+01   -1.4000001E+01   -4.4257647E+00   -1.4000000E+01   -3.2554384E+00   -3.0000000E+01   -3.2744786E+00   -8.1544286E+00   -8.5820681E+00   -8.3572194E+00   -1.1002033E+01   -1.1691181E+01   -1.9636244E+01   -2.8134288E+01   -8.1784852E+00   -7.4268866E+00   -1.0398992E+01   -1.3007474E+01   -8.3433515E+00   -1.0895829E+01   -7.1230101E+00
    1.3500000E+00    6.3133460E+00   -6.3015545E+00   -3.9999999E+00   -4.0581918E+00   -4.1781197E+00   -4.0110381E+00   -9.3831517E+00   -3.8617150E+00   -3.1266912E+00   -3.4643946E+00   -6.4487133E+00   -7.8224137E+00   -1.5831980E+01   -1.4000000E+01   -1.4000001E+01   -4.3827067E+00   -1.4000000E+01   -3.2529486E+00   -3.0000000E+01   -3.2444991E+00   -8.2466673E+00   -8.5976741E+00   -8.4864165E+00   -1.1045164E+01   -1.1766018E+01   -1.9719980E+01   -2.8250627E+01   -8.1397096E+00   -7.3572328E+00   -1.0413059E+01   -1.3054144E+01   -8.3952749E+00   -1.0793369E+01   -7.0593259E+00
    1.5300000E+00    6.3485202E+00   -6.3363400E+00   -3.9999999E+00   -4.0284679E+00   -4.1379713E+00   -3.9698766E+00   -9.5324766E+00   -3.8441886E+00   -3.1354278E+00   -3.4644309E+00   -6.4487176E+00   -7.8947961E+00   -1.5934000E+01   -1.4000000E+01   -1.4000001E+01   -4.3443087E+00   -1.4000000E+01   -3.2504730E+00   -3.0000000E+01   -3.2176356E+00   -8.3287356E+00   -8.6093941E+00   -8.6024035E+00   -1.1083588E+01   -1.1834700E+01   -1.9795693E+01   -2.8357429E+01   -8.1041107E+00   -7.2939396E+00   -1.0425466E+01   -1.3097640E+01   -8.4424303E+00   -1.0702028E+01   -7.0035857E+00
    1.7100000E+00    6.3811345E+00   -6.3685933E+00   -3.9999999E+00   -4.0025387E+00   -4.1018105E+00   -3.9347286E+00   -9.6686695E+00   -3.8306876E+00   -3.1441217E+00   -3.4644670E+00   -6.4487217E+00   -7.9612199E+00   -1.6028588E+01   -1.4000000E+01   -1.4000000E+01   -4.3096985E+00   -1.4000000E+01   -3.2480108E+00   -3.0000000E+01   -3.1933184E+00   -8.4025710E+00   -8.6180007E+00   -8.7076843E+00   -1.1118527E+01   -1.1898376E+01   -1.9865219E+01   -2.8456462E+01   -8.0711008E+00   -7.2358392E+00   -1.0436878E+01   -1.3138559E+01   -8.4860594E+00   -1.0619560E+01   -6.9541283E+00
