# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88998071805731E-05   7.24995244057345E-05   3.48168317083724E-09   6.81011514619224E-06   4.32000017799745E-05   1.21002181128277E-05   8.78999715750618E-07   5.27999962121691E-09   5.96999192175353E+00   1.17633462685279E-03   3.43465086351060E-04
  2.00000E-09                2.88998070666039E-05   7.24995241580913E-05   3.48336674777859E-09   6.81011487626355E-06   4.32000035599484E-05   1.21002176166192E-05   8.78999431502166E-07   5.27999924243491E-09   5.96999124125025E+00   1.17633439544534E-03   3.43465086388425E-04
  3.00000E-09                2.88998070026199E-05   7.24995240174960E-05   3.48504992189661E-09   6.81011457951982E-06   4.32000053399362E-05   1.21002170692960E-05   8.78999147254103E-07   5.27999886365152E-09   5.96999077313981E+00   1.17633423349948E-03   3.43465086433937E-04
  4.00000E-09                2.88998068640407E-05   7.24995236822716E-05   3.48673309627110E-09   6.81011432896967E-06   4.32000071199260E-05   1.21002166101690E-05   8.78998863006492E-07   5.27999848486825E-09   5.96999044865850E+00   1.17633412056405E-03   3.43465086465083E-04
  5.00000E-09                2.88998066732895E-05   7.24995232109819E-05   3.48841627056455E-09   6.81011411088000E-06   4.32000088999171E-05   1.21002162130082E-05   8.78998578759218E-07   5.27999810608507E-09   5.96999022398531E+00   1.17633404169185E-03   3.43465086486157E-04
  7.00000E-09                2.88998061360870E-05   7.24995218688703E-05   3.49178383511487E-09   6.81011376995018E-06   4.32000124598965E-05   1.21002156005190E-05   8.78998010265706E-07   5.27999734851937E-09   5.96998998582594E+00   1.17633395682388E-03   3.43465086498745E-04
  1.10000E-08                2.88998049878206E-05   7.24995189792193E-05   3.49851489689165E-09   6.81011313614190E-06   4.32000195798601E-05   1.21002144673251E-05   8.78996873280440E-07   5.27999583338739E-09   5.96998981966128E+00   1.17633389110904E-03   3.43465086508882E-04
  1.90000E-08                2.88998025818438E-05   7.24995129093282E-05   3.51198022122096E-09   6.81011193666119E-06   4.32000338197320E-05   1.21002123310761E-05   8.78994599316965E-07   5.27999280312625E-09   5.96998976412835E+00   1.17633385422114E-03   3.43465086507853E-04
  3.50000E-08                2.88997976682598E-05   7.24995005089500E-05   3.53891068119689E-09   6.81010960031939E-06   4.32000622992697E-05   1.21002081780908E-05   8.78990051414492E-07   5.27998674261108E-09   5.96998978877153E+00   1.17633382709227E-03   3.43465086486429E-04
  6.70000E-08                2.88997877896038E-05   7.24994755787103E-05   3.59277084956121E-09   6.81010495876532E-06   4.32001192575011E-05   1.21001999315318E-05   8.78980955706346E-07   5.27997462160906E-09   5.96998987313924E+00   1.17633378522654E-03   3.43465086433956E-04
  1.31000E-07                2.88997680186894E-05   7.24994256843945E-05   3.70048833663151E-09   6.81009568405152E-06   4.32002331705278E-05   1.21001834544192E-05   8.78962764676968E-07   5.27995037971809E-09   5.96999004641628E+00   1.17633370319040E-03   3.43465086326463E-04
  2.59000E-07                2.88997284751423E-05   7.24993258915218E-05   3.91591447164468E-09   6.81007713589387E-06   4.32004609823802E-05   1.21001505026018E-05   8.78926384165777E-07   5.27990189638848E-09   5.96999039320923E+00   1.17633353925142E-03   3.43465086111161E-04
  5.15000E-07                2.88996493884291E-05   7.24991263067470E-05   4.34669612971348E-09   6.81004003999995E-06   4.32009165456241E-05   1.21000845997279E-05   8.78853629333177E-07   5.27980493153851E-09   5.96999108662166E+00   1.17633321143792E-03   3.43465085680689E-04
  1.02700E-06                2.88994912194343E-05   7.24987271483526E-05   5.20801801972888E-09   6.80996584991054E-06   4.32018274009773E-05   1.20999527969464E-05   8.78708144423358E-07   5.27961100907540E-09   5.96999247267027E+00   1.17633255602577E-03   3.43465084820503E-04
  2.05100E-06                2.88991748960589E-05   7.24979288685268E-05   6.92942406768031E-09   6.80981747758390E-06   4.32036477920368E-05   1.20996892053141E-05   8.78417273596034E-07   5.27922319309422E-09   5.96999524093358E+00   1.17633124584541E-03   3.43465083102737E-04
  4.09900E-06                2.88985423057197E-05   7.24963324519178E-05   1.03655136326237E-08   6.80952076317500E-06   4.32072814397193E-05   1.20991620756841E-05   8.77835927687765E-07   5.27844767689439E-09   5.97000075708020E+00   1.17632862636737E-03   3.43465079677620E-04
  8.19500E-06                2.88972773473409E-05   7.24931401852381E-05   1.71972467242412E-08   6.80892745220861E-06   4.32145060152109E-05   1.20981080252581E-05   8.76674817236157E-07   5.27689710740468E-09   5.97001166959471E+00   1.17632337805835E-03   3.43465072869084E-04
  1.63870E-05                2.88947481546040E-05   7.24867575218337E-05   3.05897864280341E-08   6.80774121157502E-06   4.32286740046242E-05   1.20960005985026E-05   8.74358911343060E-07   5.27379781894330E-09   5.97003271696720E+00   1.17631274296647E-03   3.43465059418978E-04
  3.27710E-05                2.88896914343820E-05   7.24739967005541E-05   5.55335631602586E-08   6.80536957475649E-06   4.32551495129335E-05   1.20917872229509E-05   8.69752308932627E-07   5.26760663512968E-09   5.97006972056371E+00   1.17629023643990E-03   3.43465033188396E-04
  6.55390E-05                2.88795795365101E-05   7.24484806106993E-05   9.52786394399171E-08   6.80062652794219E-06   4.32977643465384E-05   1.20833607259063E-05   8.60639780250732E-07   5.25525376841035E-09   5.97011563979085E+00   1.17623746482259E-03   3.43464983403366E-04
  1.31075E-04                2.88593801073586E-05   7.23975148103935E-05   1.39507427478301E-07   6.79114646347422E-06   4.33471251916092E-05   1.20665176140088E-05   8.42814895806386E-07   5.23066546917457E-09   5.97011077514959E+00   1.17610433510456E-03   3.43464894084788E-04
  2.62147E-04                2.88192910581236E-05   7.22963674011951E-05   1.68163458404391E-07   6.77231375064713E-06   4.33851177106307E-05   1.20330549039774E-05   8.08716007531653E-07   5.18195409645813E-09   5.96994035845378E+00   1.17579653431391E-03   3.43464748961784E-04
  5.24291E-04                2.87407707865879E-05   7.20982318225802E-05   1.78450781824902E-07   6.73543776178667E-06   4.34139638015831E-05   1.19675273610980E-05   7.46224940233280E-07   5.08635686179170E-09   5.96948711925614E+00   1.17517782732046E-03   3.43464542981046E-04
  1.04858E-03                2.85903409839623E-05   7.17185301767957E-05   1.80942550993622E-07   6.66501680697790E-06   4.34559897545893E-05   1.18423875196282E-05   6.40516906971668E-07   4.90219200802925E-09   5.96859368306323E+00   1.17404852368591E-03   3.43464296327585E-04
  2.09715E-03                2.83137100737277E-05   7.10198613997706E-05   1.82198195764019E-07   6.53644309317161E-06   4.35446037510776E-05   1.16139063251886E-05   4.85395116670833E-07   4.55996006491128E-09   5.96701606843579E+00   1.17214472140932E-03   3.43464058543362E-04
  4.19431E-03                2.78424499710736E-05   6.98281221720992E-05   1.83702859868798E-07   6.32020184345317E-06   4.37388711466367E-05   1.12296306161804E-05   3.05019620192462E-07   3.96591291615477E-09   5.96452336991676E+00   1.16923526276937E-03   3.43463881466083E-04
  8.38861E-03                2.71420098725503E-05   6.80517394533305E-05   1.85195011517631E-07   6.00518463177739E-06   4.41327093341830E-05   1.06697999605863E-05   1.56204610223212E-07   3.05431431874734E-09   5.96117863536777E+00   1.16534308559396E-03   3.43463762726045E-04
  1.67772E-02                2.63120206179189E-05   6.59309615011746E-05   1.85829445394475E-07   5.64115353276670E-06   4.47815513374915E-05   1.00227748676048E-05   7.82109465601868E-08   1.91696771664121E-09   5.95768654637292E+00   1.16099572033886E-03   3.43463594383483E-04
  3.23340E-02                2.56359034788387E-05   6.41632573052541E-05   1.85245710666228E-07   5.34987787341964E-06   4.54938228540491E-05   9.50481069499157E-06   5.48750665534101E-08   9.16826162901369E-10   5.95530579435000E+00   1.15724278324497E-03   3.43463253470028E-04
  5.87880E-02                2.52805012018531E-05   6.31503965261266E-05   1.84227443358828E-07   5.19273120127659E-06   4.59716253399140E-05   9.22477342793174E-06   5.08749401488490E-08   3.23372201720750E-10   5.95445525905158E+00   1.15455004398369E-03   3.43462838681714E-04
  1.03077E-01                2.51778399034841E-05   6.26918674740857E-05   1.83484044336978E-07   5.13297181540871E-06   4.61539750457071E-05   9.11707449468254E-06   5.04192896001093E-08   8.01564958674007E-11   5.95456237490011E+00   1.15259231048099E-03   3.43462516877328E-04
  1.52987E-01                2.51909872992110E-05   6.25019559325399E-05   1.83154677378421E-07   5.11839487715264E-06   4.61737614230741E-05   9.08939634311381E-06   5.03353664208159E-08   1.83214483939534E-11   5.95487835914305E+00   1.15136348126277E-03   3.43462340408464E-04
  2.12701E-01                2.52414297500314E-05   6.23673196505406E-05   1.82966807206895E-07   5.11560210862290E-06   4.61533739165740E-05   9.08226794979671E-06   5.02762521345086E-08   3.68046789076774E-12   5.95518781706558E+00   1.15043228938141E-03   3.43462237825570E-04
  2.94228E-01                2.53201160247452E-05   6.22182500215790E-05   1.82823560161878E-07   5.11727816512551E-06   4.61252107432764E-05   9.08227570410331E-06   5.02219606980983E-08   5.85730199179089E-13   5.95547552766822E+00   1.14960962397267E-03   3.43462129896587E-04
  4.11324E-01                2.54333385708462E-05   6.20241585914734E-05   1.82700509807062E-07   5.12283460369721E-06   4.60983833358303E-05   9.08787688744330E-06   5.01731136982851E-08   7.67895987623288E-14   5.95573404846899E+00   1.14886117071507E-03   3.43461971289337E-04
  5.76770E-01                2.55863270247003E-05   6.17678134920966E-05   1.82600175316576E-07   5.13346008865878E-06   4.60765195848280E-05   9.10071153101815E-06   5.01328905009275E-08   1.57429908315960E-14   5.95594600139218E+00   1.14821152093118E-03   3.43461704843666E-04
  8.07966E-01                2.57838474890268E-05   6.14304029385959E-05   1.82527878427752E-07   5.15149244256475E-06   4.60609099571517E-05   9.12427819099719E-06   5.01032427723308E-08   1.03664118199046E-14   5.95610018987175E+00   1.14767598583354E-03   3.43461233673872E-04
  1.13595E+00                2.60325587081510E-05   6.09799000378631E-05   1.82487021463023E-07   5.18136884445260E-06   4.60520107299902E-05   9.16527201660957E-06   5.00850415181119E-08   1.00169806304888E-14   5.95619109158064E+00   1.14725314084946E-03   3.43460404184621E-04
  1.61879E+00                2.63395030212352E-05   6.03592553813788E-05   1.82481208466743E-07   5.23191548327700E-06   4.60503215350959E-05   9.23709728770929E-06   5.00791588197350E-08   1.00005482868064E-14   5.95621290101210E+00   1.14693195014748E-03   3.43458996531746E-04
  2.53547E+00                2.67657303325887E-05   5.92870754243153E-05   1.82514226947958E-07   5.34479817927424E-06   4.60566576363065E-05   9.40274318790504E-06   5.00862788183825E-08   1.00000095625536E-14   5.95616053019507E+00   1.14667760516307E-03   3.43456268277158E-04
  3.53547E+00                2.70880456067675E-05   5.81612025698865E-05   1.82628205326860E-07   5.47609357298774E-06   4.60773139495722E-05   9.59678507724995E-06   5.01193302820552E-08   1.00000001544734E-14   5.95595430781630E+00   1.14646999395102E-03   3.43453530625118E-04
  4.53547E+00                2.73150472788209E-05   5.70745441685073E-05   1.82760852696057E-07   5.61583440631900E-06   4.61016647472604E-05   9.80450010903193E-06   5.01590763082855E-08   1.00000000025156E-14   5.95570890840995E+00   1.14629341366329E-03   3.43451133481156E-04
  5.53547E+00                2.74756704130706E-05   5.60172404530821E-05   1.82896749896946E-07   5.76289460791970E-06   4.61266230214989E-05   1.00237991250259E-05   5.02000514216090E-08   1.00000000000413E-14   5.95545692862073E+00   1.14613265187165E-03   3.43449074675067E-04
  6.53547E+00                2.75888322612102E-05   5.49788968415460E-05   1.83034376902741E-07   5.91568890453429E-06   4.61518099485248E-05   1.02518298890018E-05   5.02415198381693E-08   1.00000000000007E-14   5.95520243892313E+00   1.14597786363176E-03   3.43447321808379E-04
  7.53547E+00                2.76681016310948E-05   5.39525363301609E-05   1.83173024566914E-07   6.07300146409287E-06   4.61771144001418E-05   1.04864209185325E-05   5.02831994238638E-08   1.00000000000000E-14   5.95494694843237E+00   1.14582541930127E-03   3.43445835668465E-04
  8.53547E+00                2.77232285364873E-05   5.29335862204042E-05   1.83312417738607E-07   6.23388708657421E-06   4.62025057923027E-05   1.07258986382307E-05   5.03249783948512E-08   1.00000000000000E-14   5.95469105258295E+00   1.14567397668949E-03   3.43444577934121E-04
  9.53547E+00                2.77612146372414E-05   5.19191609761991E-05   1.83452441693872E-07   6.39759497654454E-06   4.62279793163160E-05   1.09689471187660E-05   5.03668096042857E-08   1.00000000000000E-14   5.95443500242036E+00   1.14552303254565E-03   3.43443514159140E-04
  1.05355E+01                2.77870809515613E-05   5.09075664933829E-05   1.83593040306162E-07   6.56351569810160E-06   4.62535371954630E-05   1.12145106310967E-05   5.04086712766884E-08   1.00000000000001E-14   5.95417891416966E+00   1.14537239455203E-03   3.43442614439208E-04
  1.15355E+01                2.78044211561005E-05   4.98979513448639E-05   1.83734178607490E-07   6.73114326966375E-06   4.62791824310274E-05   1.14617241838552E-05   5.04505520836385E-08   1.00000000000000E-14   5.95392284856366E+00   1.14522198624053E-03   3.43441853218345E-04
  1.25355E+01                2.78158014437375E-05   4.88900589362206E-05   1.83875828999588E-07   6.90004768142179E-06   4.63049169644036E-05   1.17098632992120E-05   5.04924453019228E-08   1.00000000000000E-14   5.95366684169996E+00   1.14507177447713E-03   3.43441208818179E-04
  1.35355E+01                2.78230497639492E-05   4.78840503495461E-05   1.84017966210811E-07   7.06985486765143E-06   4.63307413457989E-05   1.19583075050524E-05   5.05343464323174E-08   1.00000000000001E-14   5.95341091751859E+00   1.14492174248127E-03   3.43440662915740E-04
