# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.2807297E-02    2.0999015E-01    1.9000021E-04
    2.7000000E-01    2.2420729E-02    2.0997044E-01    1.9000063E-04
    4.5000000E-01    2.2052661E-02    2.0995069E-01    1.9000104E-04
    6.3000000E-01    2.1700774E-02    2.0993089E-01    1.9000144E-04
    8.1000000E-01    2.1362837E-02    2.0991103E-01    1.9000183E-04
    9.9000000E-01    2.1036902E-02    2.0989113E-01    1.9000221E-04
    1.1700000E+00    2.0721281E-02    2.0987118E-01    1.9000259E-04
    1.3500000E+00    2.0414483E-02    2.0985118E-01    1.9000296E-04
    1.5300000E+00    2.0115185E-02    2.0983113E-01    1.9000332E-04
    1.7100000E+00    1.9822187E-02    2.0981103E-01    1.9000367E-04
    1.8900000E+00    1.9534360E-02    2.0979089E-01    1.9000402E-04
    2.0700000E+00    1.9252496E-02    2.0977083E-01    1.9000435E-04
    2.2500000E+00    1.8980427E-02    2.0975086E-01    1.9000468E-04
    2.4300000E+00    1.8715824E-02    2.0973083E-01    1.9000500E-04
    2.6100000E+00    1.8458107E-02    2.0971074E-01    1.9000532E-04
    2.7900000E+00    1.8206770E-02    2.0969061E-01    1.9000562E-04
    2.9700000E+00    1.7961369E-02    2.0967042E-01    1.9000592E-04
    3.1500000E+00    1.7721515E-02    2.0965017E-01    1.9000622E-04
    3.3300000E+00    1.7486861E-02    2.0962987E-01    1.9000650E-04
    3.5100000E+00    1.7257098E-02    2.0960952E-01    1.9000679E-04
    3.6900000E+00    1.7031952E-02    2.0958912E-01    1.9000706E-04
    3.8700000E+00    1.6811173E-02    2.0956866E-01    1.9000733E-04
    4.0500000E+00    1.6594538E-02    2.0954816E-01    1.9000759E-04
    4.2300000E+00    1.6381842E-02    2.0952759E-01    1.9000785E-04
    4.4100000E+00    1.6172902E-02    2.0950698E-01    1.9000810E-04
    4.5900000E+00    1.5967548E-02    2.0948631E-01    1.9000834E-04
    4.7700000E+00    1.5765626E-02    2.0946559E-01    1.9000858E-04
    4.9500000E+00    1.5566994E-02    2.0944482E-01    1.9000882E-04
    5.1300000E+00    1.5371521E-02    2.0942399E-01    1.9000905E-04
    5.3100000E+00    1.5179088E-02    2.0940311E-01    1.9000927E-04
    5.4900000E+00    1.4989583E-02    2.0938217E-01    1.9000949E-04
    5.6700000E+00    1.4802904E-02    2.0936119E-01    1.9000970E-04
    5.8500000E+00    1.4618956E-02    2.0934014E-01    1.9000991E-04
    6.0300000E+00    1.4437653E-02    2.0931905E-01    1.9001011E-04
    6.2100000E+00    1.4258912E-02    2.0929790E-01    1.9001031E-04
    6.3900000E+00    1.4082660E-02    2.0927669E-01    1.9001050E-04
    6.5700000E+00    1.3908828E-02    2.0925543E-01    1.9001069E-04
    6.7500000E+00    1.3737353E-02    2.0923412E-01    1.9001087E-04
    6.9300000E+00    1.3568177E-02    2.0921275E-01    1.9001105E-04
    7.1100000E+00    1.3401248E-02    2.0919133E-01    1.9001123E-04
    7.2900000E+00    1.3236519E-02    2.0916985E-01    1.9001139E-04
    7.4700000E+00    1.3073948E-02    2.0914832E-01    1.9001156E-04
    7.6500000E+00    1.2913498E-02    2.0912673E-01    1.9001172E-04
    7.8300000E+00    1.2755139E-02    2.0910508E-01    1.9001187E-04
    8.0100000E+00    1.2598846E-02    2.0908338E-01    1.9001202E-04
    8.1900000E+00    1.2443503E-02    2.0906147E-01    1.9001217E-04
    8.3700000E+00    1.2289332E-02    2.0903935E-01    1.9001231E-04
    8.5500000E+00    1.2137279E-02    2.0901717E-01    1.9001245E-04
    8.7300000E+00    1.1987346E-02    2.0899494E-01    1.9001259E-04
    8.9100000E+00    1.1839546E-02    2.0897266E-01    1.9001272E-04
    9.0900000E+00    1.1693900E-02    2.0895032E-01    1.9001284E-04
    9.2700000E+00    1.1550441E-02    2.0892792E-01    1.9001296E-04
    9.4500000E+00    1.1409215E-02    2.0890547E-01    1.9001308E-04
    9.6300000E+00    1.1270283E-02    2.0888296E-01    1.9001319E-04
    9.8100000E+00    1.1133721E-02    2.0886040E-01    1.9001330E-04
    9.9900000E+00    1.0999624E-02    2.0883778E-01    1.9001341E-04
    1.0170000E+01    1.0868110E-02    2.0881511E-01    1.9001351E-04
    1.0350000E+01    1.0739318E-02    2.0879238E-01    1.9001361E-04
    1.0530000E+01    1.0613417E-02    2.0876959E-01    1.9001370E-04
    1.0710000E+01    1.0490610E-02    2.0874674E-01    1.9001379E-04
    1.0890000E+01    1.0371134E-02    2.0872384E-01    1.9001387E-04
    1.1070000E+01    1.0255271E-02    2.0870088E-01    1.9001396E-04
    1.1250000E+01    1.0143352E-02    2.0867786E-01    1.9001403E-04
    1.1430000E+01    1.0035764E-02    2.0865478E-01    1.9001411E-04
    1.1610000E+01    9.9329631E-03    2.0863164E-01    1.9001417E-04
    1.1790000E+01    9.8354795E-03    2.0860845E-01    1.9001424E-04
    1.1970000E+01    9.7439328E-03    2.0858520E-01    1.9001430E-04
    1.2150000E+01    9.6590448E-03    2.0856189E-01    1.9001436E-04
    1.2330000E+01    9.5816558E-03    2.0853851E-01    1.9001441E-04
    1.2510000E+01    9.5123042E-03    2.0851493E-01    1.9001446E-04
    1.2690000E+01    9.4430796E-03    2.0849192E-01    1.9001451E-04
    1.2870000E+01    9.3743680E-03    2.0846961E-01    1.9001456E-04
