# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.9794823E-02    2.0999237E-01    1.9000011E-04
    2.7000000E-01    1.9397733E-02    2.0997713E-01    1.9000035E-04
    4.5000000E-01    1.9019624E-02    2.0996188E-01    1.9000058E-04
    6.3000000E-01    1.8657393E-02    2.0994663E-01    1.9000080E-04
    8.1000000E-01    1.8308701E-02    2.0993137E-01    1.9000102E-04
    9.9000000E-01    1.7971707E-02    2.0991611E-01    1.9000124E-04
    1.1700000E+00    1.7644957E-02    2.0990084E-01    1.9000144E-04
    1.3500000E+00    1.7327268E-02    2.0988558E-01    1.9000165E-04
    1.5300000E+00    1.7017648E-02    2.0987031E-01    1.9000184E-04
    1.7100000E+00    1.6715258E-02    2.0985505E-01    1.9000204E-04
    1.8900000E+00    1.6419377E-02    2.0983978E-01    1.9000223E-04
    2.0700000E+00    1.6131293E-02    2.0982462E-01    1.9000241E-04
    2.2500000E+00    1.5852414E-02    2.0980956E-01    1.9000259E-04
    2.4300000E+00    1.5580407E-02    2.0979449E-01    1.9000277E-04
    2.6100000E+00    1.5314821E-02    2.0977942E-01    1.9000294E-04
    2.7900000E+00    1.5055264E-02    2.0976434E-01    1.9000310E-04
    2.9700000E+00    1.4801392E-02    2.0974927E-01    1.9000327E-04
    3.1500000E+00    1.4552903E-02    2.0973419E-01    1.9000342E-04
    3.3300000E+00    1.4309527E-02    2.0971911E-01    1.9000358E-04
    3.5100000E+00    1.4071026E-02    2.0970402E-01    1.9000373E-04
    3.6900000E+00    1.3837183E-02    2.0968894E-01    1.9000388E-04
    3.8700000E+00    1.3607805E-02    2.0967386E-01    1.9000402E-04
    4.0500000E+00    1.3382716E-02    2.0965877E-01    1.9000416E-04
    4.2300000E+00    1.3161759E-02    2.0964368E-01    1.9000430E-04
    4.4100000E+00    1.2944789E-02    2.0962859E-01    1.9000443E-04
    4.5900000E+00    1.2731674E-02    2.0961351E-01    1.9000456E-04
    4.7700000E+00    1.2522297E-02    2.0959841E-01    1.9000468E-04
    4.9500000E+00    1.2316546E-02    2.0958332E-01    1.9000481E-04
    5.1300000E+00    1.2114324E-02    2.0956823E-01    1.9000493E-04
    5.3100000E+00    1.1915540E-02    2.0955314E-01    1.9000504E-04
    5.4900000E+00    1.1720110E-02    2.0953805E-01    1.9000516E-04
    5.6700000E+00    1.1527960E-02    2.0952295E-01    1.9000527E-04
    5.8500000E+00    1.1339022E-02    2.0950786E-01    1.9000538E-04
    6.0300000E+00    1.1153234E-02    2.0949276E-01    1.9000548E-04
    6.2100000E+00    1.0970540E-02    2.0947767E-01    1.9000558E-04
    6.3900000E+00    1.0790891E-02    2.0946257E-01    1.9000568E-04
    6.5700000E+00    1.0614243E-02    2.0944748E-01    1.9000578E-04
    6.7500000E+00    1.0440558E-02    2.0943238E-01    1.9000587E-04
    6.9300000E+00    1.0269801E-02    2.0941729E-01    1.9000596E-04
    7.1100000E+00    1.0101945E-02    2.0940219E-01    1.9000605E-04
    7.2900000E+00    9.9369658E-03    2.0938709E-01    1.9000614E-04
    7.4700000E+00    9.7748462E-03    2.0937200E-01    1.9000622E-04
    7.6500000E+00    9.6155724E-03    2.0935690E-01    1.9000630E-04
    7.8300000E+00    9.4591360E-03    2.0934180E-01    1.9000638E-04
    8.0100000E+00    9.3055336E-03    2.0932670E-01    1.9000645E-04
    8.1900000E+00    9.1537016E-03    2.0931150E-01    1.9000653E-04
    8.3700000E+00    9.0037672E-03    2.0929619E-01    1.9000660E-04
    8.5500000E+00    8.8567440E-03    2.0928089E-01    1.9000667E-04
    8.7300000E+00    8.7126484E-03    2.0926558E-01    1.9000673E-04
    8.9100000E+00    8.5715022E-03    2.0925028E-01    1.9000680E-04
    9.0900000E+00    8.4333332E-03    2.0923498E-01    1.9000686E-04
    9.2700000E+00    8.2981752E-03    2.0921969E-01    1.9000692E-04
    9.4500000E+00    8.1660683E-03    2.0920439E-01    1.9000697E-04
    9.6300000E+00    8.0370592E-03    2.0918910E-01    1.9000703E-04
    9.8100000E+00    7.9112016E-03    2.0917381E-01    1.9000708E-04
    9.9900000E+00    7.7885564E-03    2.0915853E-01    1.9000713E-04
    1.0170000E+01    7.6691922E-03    2.0914325E-01    1.9000718E-04
    1.0350000E+01    7.5531858E-03    2.0912796E-01    1.9000722E-04
    1.0530000E+01    7.4406224E-03    2.0911269E-01    1.9000727E-04
    1.0710000E+01    7.3315963E-03    2.0909741E-01    1.9000731E-04
    1.0890000E+01    7.2262116E-03    2.0908214E-01    1.9000735E-04
    1.1070000E+01    7.1245823E-03    2.0906687E-01    1.9000738E-04
    1.1250000E+01    7.0268334E-03    2.0905160E-01    1.9000742E-04
    1.1430000E+01    6.9331011E-03    2.0903633E-01    1.9000745E-04
    1.1610000E+01    6.8435338E-03    2.0902107E-01    1.9000748E-04
    1.1790000E+01    6.7582924E-03    2.0900581E-01    1.9000751E-04
    1.1970000E+01    6.6775516E-03    2.0899056E-01    1.9000754E-04
    1.2150000E+01    6.6015006E-03    2.0897530E-01    1.9000757E-04
    1.2330000E+01    6.5303439E-03    2.0896005E-01    1.9000759E-04
    1.2510000E+01    6.4638725E-03    2.0894471E-01    1.9000761E-04
    1.2690000E+01    6.3980693E-03    2.0892975E-01    1.9000763E-04
    1.2870000E+01    6.3333662E-03    2.0891527E-01    1.9000766E-04
    1.3050000E+01    6.2697958E-03    2.0890128E-01    1.9000768E-04
    1.3230000E+01    6.2073935E-03    2.0888777E-01    1.9000770E-04
    1.3410000E+01    6.1461977E-03    2.0887475E-01    1.9000771E-04
    1.3590000E+01    6.0862495E-03    2.0886223E-01    1.9000773E-04
    1.3770000E+01    6.0275936E-03    2.0885019E-01    1.9000775E-04
    1.3950000E+01    5.9702782E-03    2.0883864E-01    1.9000777E-04
    1.4130000E+01    5.9143549E-03    2.0882758E-01    1.9000778E-04
    1.4310000E+01    5.8598798E-03    2.0881701E-01    1.9000780E-04
    1.4490000E+01    5.8069129E-03    2.0880694E-01    1.9000781E-04
    1.4670000E+01    5.7555189E-03    2.0879736E-01    1.9000783E-04
    1.4850000E+01    5.7057677E-03    2.0878828E-01    1.9000784E-04
    1.5030000E+01    5.6577341E-03    2.0877969E-01    1.9000785E-04
    1.5210000E+01    5.6114986E-03    2.0877160E-01    1.9000787E-04
    1.5390000E+01    5.5671478E-03    2.0876401E-01    1.9000788E-04
    1.5570000E+01    5.5247749E-03    2.0875692E-01    1.9000789E-04
    1.5750000E+01    5.4844797E-03    2.0875033E-01    1.9000790E-04
    1.5930000E+01    5.4463695E-03    2.0874424E-01    1.9000791E-04
    1.6110000E+01    5.4105597E-03    2.0873865E-01    1.9000792E-04
    1.6290000E+01    5.3771739E-03    2.0873357E-01    1.9000793E-04
    1.6470000E+01    5.3463448E-03    2.0872899E-01    1.9000794E-04
    1.6650000E+01    5.3182148E-03    2.0872491E-01    1.9000795E-04
    1.6830000E+01    5.2929369E-03    2.0872134E-01    1.9000796E-04
    1.7010000E+01    5.2706749E-03    2.0871828E-01    1.9000796E-04
    1.7190000E+01    5.2516044E-03    2.0871573E-01    1.9000797E-04
    1.7370000E+01    5.2359141E-03    2.0871368E-01    1.9000797E-04
    1.7550000E+01    5.2238057E-03    2.0871215E-01    1.9000797E-04
    1.7730000E+01    5.2154960E-03    2.0871112E-01    1.9000798E-04
    1.7910000E+01    5.2112168E-03    2.0871061E-01    1.9000798E-04
