# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    2.1049132E-02    2.0681670E-01    1.9000015E-04
    2.7000000E-01    2.1647036E-02    2.0215753E-01    1.9000046E-04
    4.5000000E-01    2.1827441E-02    1.9807440E-01    1.9000077E-04
    6.3000000E-01    2.1871459E-02    1.9417389E-01    1.9000108E-04
    8.1000000E-01    2.1881834E-02    1.9032085E-01    1.9000139E-04
    9.9000000E-01    2.1899029E-02    1.8646654E-01    1.9000169E-04
    1.1700000E+00    2.1942228E-02    1.8259313E-01    1.9000199E-04
    1.3500000E+00    2.2024154E-02    1.7869396E-01    1.9000228E-04
    1.5300000E+00    2.2156678E-02    1.7476643E-01    1.9000258E-04
    1.7100000E+00    2.2353247E-02    1.7080942E-01    1.9000287E-04
    1.8900000E+00    2.2630259E-02    1.6682240E-01    1.9000315E-04
    2.0700000E+00    2.3005469E-02    1.6283403E-01    1.9000344E-04
    2.2500000E+00    2.3420232E-02    1.5893226E-01    1.9000372E-04
    2.4300000E+00    2.3852091E-02    1.5512316E-01    1.9000399E-04
    2.6100000E+00    2.4291345E-02    1.5142135E-01    1.9000426E-04
    2.7900000E+00    2.4734062E-02    1.4783326E-01    1.9000453E-04
    2.9700000E+00    2.5178608E-02    1.4436211E-01    1.9000479E-04
    3.1500000E+00    2.5624277E-02    1.4100979E-01    1.9000505E-04
    3.3300000E+00    2.6070740E-02    1.3777767E-01    1.9000531E-04
    3.5100000E+00    2.6517822E-02    1.3466691E-01    1.9000556E-04
    3.6900000E+00    2.6965407E-02    1.3167858E-01    1.9000581E-04
    3.8700000E+00    2.7413395E-02    1.2881373E-01    1.9000606E-04
    4.0500000E+00    2.7861682E-02    1.2607340E-01    1.9000630E-04
    4.2300000E+00    2.8310146E-02    1.2345863E-01    1.9000654E-04
    4.4100000E+00    2.8758641E-02    1.2097048E-01    1.9000677E-04
    4.5900000E+00    2.9206982E-02    1.1861002E-01    1.9000701E-04
    4.7700000E+00    2.9654936E-02    1.1637834E-01    1.9000723E-04
    4.9500000E+00    3.0102206E-02    1.1427656E-01    1.9000746E-04
    5.1300000E+00    3.0548416E-02    1.1230579E-01    1.9000768E-04
    5.3100000E+00    3.0993086E-02    1.1046718E-01    1.9000790E-04
    5.4900000E+00    3.1435607E-02    1.0876190E-01    1.9000811E-04
    5.6700000E+00    3.1875204E-02    1.0719115E-01    1.9000832E-04
    5.8500000E+00    3.2310896E-02    1.0575614E-01    1.9000853E-04
    6.0300000E+00    3.2741440E-02    1.0445810E-01    1.9000873E-04
    6.2100000E+00    3.3165264E-02    1.0329830E-01    1.9000893E-04
    6.3900000E+00    3.3580380E-02    1.0227803E-01    1.9000913E-04
    6.5700000E+00    3.3984281E-02    1.0139859E-01    1.9000932E-04
    6.7500000E+00    3.4373805E-02    1.0066132E-01    1.9000951E-04
    6.9300000E+00    3.4744968E-02    1.0006758E-01    1.9000969E-04
    7.1100000E+00    3.5092752E-02    9.9618761E-02    1.9000987E-04
    7.2900000E+00    3.5410843E-02    9.9316264E-02    1.9001005E-04
    7.4700000E+00    3.5691302E-02    9.9161523E-02    1.9001022E-04
    7.6500000E+00    3.5924143E-02    9.9155989E-02    1.9001039E-04
    7.8300000E+00    3.6096809E-02    9.9301135E-02    1.9001056E-04
    8.0100000E+00    3.6193516E-02    9.9598452E-02    1.9001072E-04
    8.1900000E+00    3.6194432E-02    1.0005265E-01    1.9001088E-04
    8.3700000E+00    3.6145473E-02    1.0059596E-01    1.9001104E-04
    8.5500000E+00    3.6070595E-02    1.0118872E-01    1.9001119E-04
    8.7300000E+00    3.5982587E-02    1.0181148E-01    1.9001134E-04
    8.9100000E+00    3.5888258E-02    1.0245392E-01    1.9001148E-04
    9.0900000E+00    3.5791229E-02    1.0311058E-01    1.9001162E-04
    9.2700000E+00    3.5693421E-02    1.0377859E-01    1.9001176E-04
    9.4500000E+00    3.5595855E-02    1.0445648E-01    1.9001189E-04
    9.6300000E+00    3.5499086E-02    1.0514349E-01    1.9001202E-04
    9.8100000E+00    3.5403427E-02    1.0583926E-01    1.9001215E-04
    9.9900000E+00    3.5309073E-02    1.0654363E-01    1.9001227E-04
    1.0170000E+01    3.5216173E-02    1.0725656E-01    1.9001239E-04
    1.0350000E+01    3.5124865E-02    1.0797806E-01    1.9001250E-04
    1.0530000E+01    3.5035304E-02    1.0870815E-01    1.9001262E-04
    1.0710000E+01    3.4947678E-02    1.0944689E-01    1.9001272E-04
    1.0890000E+01    3.4862224E-02    1.1019434E-01    1.9001283E-04
    1.1070000E+01    3.4779242E-02    1.1095057E-01    1.9001293E-04
    1.1250000E+01    3.4699121E-02    1.1171565E-01    1.9001302E-04
    1.1430000E+01    3.4622354E-02    1.1248965E-01    1.9001311E-04
    1.1610000E+01    3.4549570E-02    1.1327263E-01    1.9001320E-04
    1.1790000E+01    3.4481568E-02    1.1406467E-01    1.9001329E-04
    1.1970000E+01    3.4419361E-02    1.1486585E-01    1.9001337E-04
    1.2150000E+01    3.4364234E-02    1.1567623E-01    1.9001344E-04
    1.2330000E+01    3.4317811E-02    1.1649589E-01    1.9001352E-04
    1.2510000E+01    3.4281933E-02    1.1732984E-01    1.9001359E-04
