# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8613916E+00   -5.8537328E+00   -3.9999999E+00   -4.6511169E+00   -4.8619156E+00   -4.9269993E+00   -7.2027141E+00   -4.4287562E+00   -2.9689018E+00   -3.4690652E+00   -6.4486778E+00   -7.0396096E+00   -1.4397987E+01   -1.4000000E+01   -1.4000005E+01   -5.0451682E+00   -1.4000000E+01   -4.3671657E+00   -3.0000000E+01   -3.5431126E+00   -6.9372330E+00   -8.1921486E+00   -6.7381871E+00   -1.0701496E+01   -1.0764233E+01   -1.8902228E+01   -2.6766048E+01   -8.5961032E+00   -8.1209600E+00   -1.0359146E+01   -1.2333404E+01   -7.8938559E+00   -1.2132452E+01   -7.9420060E+00
    2.7000000E-01    5.9196426E+00   -5.9109192E+00   -3.9999999E+00   -4.4147564E+00   -4.6052394E+00   -4.6470638E+00   -7.6601611E+00   -4.1687902E+00   -2.9419497E+00   -3.4783025E+00   -6.4486852E+00   -6.9412391E+00   -1.4679024E+01   -1.4000000E+01   -1.4000006E+01   -4.7888411E+00   -1.4000000E+01   -5.4242242E+00   -3.0000000E+01   -3.4567774E+00   -7.2866601E+00   -8.4250736E+00   -7.1425081E+00   -1.0548159E+01   -1.0992144E+01   -1.8812781E+01   -2.7060074E+01   -8.5367218E+00   -7.9730166E+00   -1.0121730E+01   -1.2479460E+01   -7.7135585E+00   -1.1752629E+01   -7.6215666E+00
    4.5000000E-01    5.9609619E+00   -5.9513633E+00   -3.9999999E+00   -4.2740299E+00   -4.4596713E+00   -4.4515826E+00   -7.9471007E+00   -4.0273074E+00   -2.9156005E+00   -3.4876807E+00   -6.4486921E+00   -6.9233509E+00   -1.4794802E+01   -1.4000000E+01   -1.4000007E+01   -4.6457512E+00   -1.4000000E+01   -6.2369794E+00   -3.0000000E+01   -3.3881710E+00   -7.4979313E+00   -8.5537064E+00   -7.3923218E+00   -1.0491660E+01   -1.1070797E+01   -1.8802270E+01   -2.7186553E+01   -8.4944666E+00   -7.8603143E+00   -9.9984931E+00   -1.2493214E+01   -7.6307033E+00   -1.1502907E+01   -7.4141019E+00
    6.3000000E-01    5.9908370E+00   -5.9804832E+00   -3.9999999E+00   -4.1741113E+00   -4.3567501E+00   -4.3123953E+00   -8.1486161E+00   -3.9334626E+00   -2.8893282E+00   -3.4972726E+00   -6.4486986E+00   -6.9354953E+00   -1.4877477E+01   -1.4000000E+01   -1.4000006E+01   -4.5451415E+00   -1.4000000E+01   -6.4939523E+00   -3.0000000E+01   -3.3312092E+00   -7.6457090E+00   -8.6417339E+00   -7.5675662E+00   -1.0476274E+01   -1.1127200E+01   -1.8820810E+01   -2.7278477E+01   -8.4637787E+00   -7.7710689E+00   -9.9277666E+00   -1.2495871E+01   -7.5890375E+00   -1.1316959E+01   -7.2588431E+00
    8.1000000E-01    6.0127409E+00   -6.0017135E+00   -3.9999999E+00   -4.0965875E+00   -4.2755208E+00   -4.2096676E+00   -8.2988533E+00   -3.8650079E+00   -2.8631387E+00   -3.5070926E+00   -6.4487050E+00   -6.9569191E+00   -1.4937062E+01   -1.4000000E+01   -1.4000006E+01   -4.4658825E+00   -1.4000000E+01   -6.5157030E+00   -3.0000000E+01   -3.2823851E+00   -7.7575001E+00   -8.7097170E+00   -7.6991030E+00   -1.0477891E+01   -1.1168084E+01   -1.8847964E+01   -2.7346326E+01   -8.4411459E+00   -7.6981826E+00   -9.8820133E+00   -1.2490813E+01   -7.5644575E+00   -1.1169430E+01   -7.1339494E+00
    9.9000000E-01    6.0288684E+00   -6.0172262E+00   -3.9999999E+00   -4.0330942E+00   -4.2073975E+00   -4.1308044E+00   -8.4139233E+00   -3.8119018E+00   -2.8370650E+00   -3.5171511E+00   -6.4487112E+00   -6.9780143E+00   -1.4979890E+01   -1.4000000E+01   -1.4000006E+01   -4.3994092E+00   -1.4000000E+01   -6.5083423E+00   -3.0000000E+01   -3.2395138E+00   -7.8452066E+00   -8.7651685E+00   -7.8009595E+00   -1.0484776E+01   -1.1197700E+01   -1.8874308E+01   -2.7396707E+01   -8.4243500E+00   -7.6372063E+00   -9.8473608E+00   -1.2480198E+01   -7.5452624E+00   -1.1047602E+01   -7.0289182E+00
    1.1700000E+00    6.0406295E+00   -6.0284176E+00   -3.9999999E+00   -3.9791511E+00   -4.1482379E+00   -4.0681854E+00   -8.5039552E+00   -3.7690745E+00   -2.8111329E+00   -3.5274593E+00   -6.4487173E+00   -6.9946464E+00   -1.5010044E+01   -1.4000000E+01   -1.4000005E+01   -4.3416217E+00   -1.4000000E+01   -6.4982036E+00   -3.0000000E+01   -3.2011969E+00   -7.9162471E+00   -8.8126870E+00   -7.8819220E+00   -1.0491428E+01   -1.1218784E+01   -1.8895820E+01   -2.7433866E+01   -8.4119669E+00   -7.5852893E+00   -9.8169363E+00   -1.2465421E+01   -7.5259751E+00   -1.0944198E+01   -6.9378990E+00
    1.3500000E+00    6.0489955E+00   -6.0362502E+00   -3.9999999E+00   -3.9320932E+00   -4.0957404E+00   -4.0169501E+00   -8.5749304E+00   -3.7335367E+00   -2.7853609E+00   -3.5380291E+00   -6.4487233E+00   -7.0055269E+00   -1.5030341E+01   -1.4000000E+01   -1.4000005E+01   -4.2902626E+00   -1.4000000E+01   -6.4876022E+00   -3.0000000E+01   -3.1664719E+00   -7.9747327E+00   -8.8544404E+00   -7.9470451E+00   -1.0495613E+01   -1.1233229E+01   -1.8911286E+01   -2.7460735E+01   -8.4030156E+00   -7.5404696E+00   -9.7875636E+00   -1.2447450E+01   -7.5043816E+00   -1.0854629E+01   -6.8572832E+00
    1.5300000E+00    6.0546622E+00   -6.0414130E+00   -3.9999999E+00   -3.8902147E+00   -4.0484622E+00   -3.9739437E+00   -8.6309308E+00   -3.7033860E+00   -2.7597618E+00   -3.5488732E+00   -6.4487294E+00   -7.0107282E+00   -1.5042807E+01   -1.4000000E+01   -1.4000005E+01   -4.2439287E+00   -1.4000000E+01   -6.4767244E+00   -3.0000000E+01   -3.1346496E+00   -8.0234059E+00   -8.8917804E+00   -7.9997469E+00   -1.0496729E+01   -1.1242396E+01   -1.8920833E+01   -2.7479414E+01   -8.3967942E+00   -7.5013427E+00   -9.7579635E+00   -1.2426983E+01   -7.4798916E+00   -1.0775811E+01   -6.7846889E+00
    1.7100000E+00    6.0581426E+00   -6.0444144E+00   -3.9999999E+00   -3.8523620E+00   -4.0054128E+00   -3.9370697E+00   -8.6748849E+00   -3.6773415E+00   -2.7343444E+00   -3.5600056E+00   -6.4487354E+00   -7.0108598E+00   -1.5048936E+01   -1.4000000E+01   -1.4000005E+01   -4.2016626E+00   -1.4000000E+01   -6.4655719E+00   -3.0000000E+01   -3.1052205E+00   -8.0642067E+00   -8.9256202E+00   -8.0424660E+00   -1.0494885E+01   -1.1247290E+01   -1.8925107E+01   -2.7491457E+01   -8.3927843E+00   -7.4668710E+00   -9.7277469E+00   -1.2404535E+01   -7.4526243E+00   -1.0705574E+01   -6.7184628E+00
