# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    5.1338444E-08    4.9170402E-07    6.1906319E-06    3.5414157E-06
    2.7000000E-01    6.6655110E-08    7.3903590E-07    6.1197179E-06    3.4805592E-06
    4.5000000E-01    7.7219013E-08    9.6554732E-07    6.0631695E-06    3.4177347E-06
    6.3000000E-01    8.5011468E-08    1.1514305E-06    6.0183015E-06    3.3651081E-06
    8.1000000E-01    9.0978570E-08    1.2980500E-06    5.9837931E-06    3.3228224E-06
    9.9000000E-01    9.5685209E-08    1.4131920E-06    5.9573394E-06    3.2889755E-06
    1.1700000E+00    9.9492460E-08    1.5048627E-06    5.9367435E-06    3.2615512E-06
    1.3500000E+00    1.0263807E-07    1.5793868E-06    5.9203269E-06    3.2389228E-06
    1.5300000E+00    1.0528260E-07    1.6413147E-06    5.9069147E-06    3.2198915E-06
    1.7100000E+00    1.0753937E-07    1.6936758E-06    5.8956986E-06    3.2036810E-06
    1.8900000E+00    1.0954687E-07    1.7342662E-06    5.8850604E-06    3.1929311E-06
    2.0700000E+00    2.8268742E-10    4.0973965E-09    1.4597595E-08    8.2116822E-09
    2.2500000E+00    2.9054091E-10    3.8901573E-09    1.4505619E-08    8.4031979E-09
    2.4300000E+00    2.9758583E-10    3.7075790E-09    1.4430392E-08    8.5660922E-09
    2.6100000E+00    3.0394609E-10    3.5450589E-09    1.4367737E-08    8.7067654E-09
    2.7900000E+00    3.0972005E-10    3.3991360E-09    1.4314742E-08    8.8298013E-09
    2.9700000E+00    3.1498710E-10    3.2671469E-09    1.4269319E-08    8.9385737E-09
    3.1500000E+00    3.1981215E-10    3.1470007E-09    1.4229933E-08    9.0356253E-09
    3.3300000E+00    3.2424895E-10    3.0370281E-09    1.4195433E-08    9.1229109E-09
    3.5100000E+00    3.2834241E-10    2.9358766E-09    1.4164940E-08    9.2019604E-09
    3.6900000E+00    3.3213047E-10    2.8424364E-09    1.4137771E-08    9.2739898E-09
    3.8700000E+00    3.3564541E-10    2.7557863E-09    1.4113390E-08    9.3399785E-09
    4.0500000E+00    3.3891490E-10    2.6751543E-09    1.4091369E-08    9.4007255E-09
    4.2300000E+00    3.4196284E-10    2.5998873E-09    1.4071362E-08    9.4568895E-09
    4.4100000E+00    3.4480998E-10    2.5294283E-09    1.4053089E-08    9.5090189E-09
    4.5900000E+00    3.4747447E-10    2.4632989E-09    1.4036317E-08    9.5575746E-09
    4.7700000E+00    3.4997223E-10    2.4010854E-09    1.4020855E-08    9.6029468E-09
    4.9500000E+00    3.5231731E-10    2.3424280E-09    1.4006543E-08    9.6454685E-09
    5.1300000E+00    3.5452218E-10    2.2870116E-09    1.3993245E-08    9.6854257E-09
    5.3100000E+00    3.5659791E-10    2.2345595E-09    1.3980847E-08    9.7230657E-09
    5.4900000E+00    3.5855442E-10    2.1848269E-09    1.3969250E-08    9.7586035E-09
    5.6700000E+00    3.6040061E-10    2.1375966E-09    1.3958371E-08    9.7922271E-09
