# Time series at grid cell:   1   1   1
  Time(yrs)                  Na+                    K+                     Al+++                  Mg++                   SiO2(aq)               Ca++                   Fe++                   SO4--                  pH                     CO2(aq)                O2(aq)                
  1.00000E-09                2.88997436366065E-05   7.24993758000311E-05   3.48192310205120E-09   6.81014948829993E-06   4.32000020746794E-05   1.21002897697734E-05   8.78999746468753E-07   5.27999957207988E-09   5.96998987247149E+00   2.77204168383864E-03   3.43448850233644E-04
  2.00000E-09                2.88997434059503E-05   7.24993752612053E-05   3.48384673430439E-09   6.81014926347938E-06   4.32000041493579E-05   1.21002893576643E-05   8.78999492938051E-07   5.27999914416084E-09   5.96998942752943E+00   2.77204213966572E-03   3.43448812894409E-04
  3.00000E-09                2.88997432465946E-05   7.24993748787964E-05   3.48576983789746E-09   6.81014900022964E-06   4.32000062240465E-05   1.21002888703846E-05   8.78999239407666E-07   5.27999871624039E-09   5.96998907853833E+00   2.77204267662491E-03   3.43448775572227E-04
  4.00000E-09                2.88997430320576E-05   7.24993743512530E-05   3.48769294168576E-09   6.81014877082456E-06   4.32000082987371E-05   1.21002884494487E-05   8.78998985877638E-07   5.27999828832010E-09   5.96998879089306E+00   2.77204327040579E-03   3.43448738235044E-04
  5.00000E-09                2.88997427795184E-05   7.24993737238605E-05   3.48961604548754E-09   6.81014856468506E-06   4.32000103734296E-05   1.21002880741206E-05   8.78998732347931E-07   5.27999786039990E-09   5.96998854490992E+00   2.77204390279140E-03   3.43448700887606E-04
  7.00000E-09                2.88997421665104E-05   7.24993721914661E-05   3.49346384072358E-09   6.81014821750238E-06   4.32000145228128E-05   1.21002874510395E-05   8.78998225289766E-07   5.27999700456018E-09   5.96998813765595E+00   2.77204524759076E-03   3.43448626164355E-04
  1.10000E-08                2.88997408905690E-05   7.24993689838681E-05   3.50115413561591E-09   6.81014755556593E-06   4.32000228216219E-05   1.21002862685175E-05   8.78997211177198E-07   5.27999529288035E-09   5.96998744334228E+00   2.77204804497256E-03   3.43448476706190E-04
  1.90000E-08                2.88997382677651E-05   7.24993623782169E-05   3.51653894317706E-09   6.81014627593827E-06   4.32000394192848E-05   1.21002839902188E-05   8.78995182968253E-07   5.27999186952392E-09   5.96998615572977E+00   2.77205373347172E-03   3.43448177782315E-04
  3.50000E-08                2.88997329589555E-05   7.24993490050522E-05   3.54730849101036E-09   6.81014375514786E-06   4.32000726148592E-05   1.21002795089629E-05   8.78991126613319E-07   5.27998502282007E-09   5.96998362656247E+00   2.77206515276623E-03   3.43447579966834E-04
  6.70000E-08                2.88997223109719E-05   7.24993221829161E-05   3.60884732997306E-09   6.81013873141730E-06   4.32001390069875E-05   1.21002705814277E-05   8.78983014154993E-07   5.27997132944827E-09   5.96997857978744E+00   2.77208799865990E-03   3.43446384525441E-04
  1.31000E-07                2.88997010087491E-05   7.24992685232798E-05   3.73192425671408E-09   6.81012868903706E-06   4.32002717950780E-05   1.21002527361938E-05   8.78966790244152E-07   5.27994394284819E-09   5.96996849050138E+00   2.77213367823218E-03   3.43443994430634E-04
  2.59000E-07                2.88996584085974E-05   7.24991612147293E-05   3.97807938800617E-09   6.81010860735568E-06   4.32005373859252E-05   1.21002170513027E-05   8.78934346443534E-07   5.27988917022215E-09   5.96994832409009E+00   2.77222498321414E-03   3.43439217398771E-04
  5.15000E-07                2.88995732290619E-05   7.24989466492734E-05   4.47033736964922E-09   6.81006845389345E-06   4.32010686209184E-05   1.21001456991222E-05   8.78869474909023E-07   5.27977962726640E-09   5.96990803960388E+00   2.77240737640498E-03   3.43429675952523E-04
  1.02700E-06                2.88994029531901E-05   7.24985177251911E-05   5.45471821810065E-09   6.80998818572607E-06   4.32021312611890E-05   1.21000030635754E-05   8.78739795967089E-07   5.27956055053982E-09   5.96982766350415E+00   2.77277129746308E-03   3.43410643414051E-04
  2.05100E-06                2.88990627284810E-05   7.24976606901104E-05   7.42254117517622E-09   6.80982780370975E-06   4.32042568787726E-05   1.20997180666776E-05   8.78480693479690E-07   5.27912243382322E-09   5.96966767880430E+00   2.77349569245552E-03   3.43372778828084E-04
  4.09900E-06                2.88983835732884E-05   7.24959498381236E-05   1.13519340763688E-08   6.80950765023389E-06   4.32085067815154E-05   1.20991491577032E-05   8.77963501297375E-07   5.27824634731137E-09   5.96935074841034E+00   2.77493080642103E-03   3.43297844289491E-04
  8.19500E-06                2.88970303385924E-05   7.24925407588354E-05   1.91662425774702E-08   6.80886973659524E-06   4.32169806140867E-05   1.20980155919205E-05   8.76933099344373E-07   5.27649476177412E-09   5.96872880085180E+00   2.77774721544245E-03   3.43151096143891E-04
  1.63870E-05                2.88943432435639E-05   7.24857708120641E-05   3.44643664833706E-08   6.80760303514675E-06   4.32336679154540E-05   1.20957646724323E-05   8.74887699298911E-07   5.27299393905429E-09   5.96753068948501E+00   2.78317160777637E-03   3.42869638855469E-04
  3.27710E-05                2.88890396634283E-05   7.24724067644266E-05   6.27439827367455E-08   6.80510280690647E-06   4.32650095254282E-05   1.20913217551900E-05   8.70854661475743E-07   5.26600167432165E-09   5.96530389671637E+00   2.79323817310618E-03   3.42351562269338E-04
