# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8301071E+00   -5.8211662E+00   -3.9999999E+00   -4.7382859E+00   -4.9673815E+00   -5.0457054E+00   -6.9833149E+00   -4.5289369E+00   -2.6880028E+00   -3.4641427E+00   -6.4486878E+00   -7.1606783E+00   -1.4255732E+01   -1.4000000E+01   -1.4000004E+01   -5.1498014E+00   -1.4000000E+01   -3.2713870E+00   -3.0000000E+01   -3.2921336E+00   -6.7906171E+00   -8.1081017E+00   -6.5562410E+00   -1.0857806E+01   -1.0659432E+01   -1.9034047E+01   -2.6639437E+01   -8.6260254E+00   -7.8972199E+00   -1.0267196E+01   -1.1983024E+01   -7.7692568E+00   -1.2001281E+01   -7.7809154E+00
    2.7000000E-01    5.8732987E+00   -5.8636475E+00   -3.9999999E+00   -4.5044910E+00   -4.7077965E+00   -4.8028983E+00   -7.3932572E+00   -4.2609940E+00   -2.6926127E+00   -3.4641766E+00   -6.4486933E+00   -7.0616721E+00   -1.4531658E+01   -1.4000000E+01   -1.4000005E+01   -4.8885947E+00   -1.4000000E+01   -3.2695072E+00   -3.0000000E+01   -3.2527898E+00   -7.1198333E+00   -8.3509347E+00   -6.9263932E+00   -1.0717808E+01   -1.0895567E+01   -1.8941034E+01   -2.6924051E+01   -8.5820732E+00   -7.8124287E+00   -1.0089372E+01   -1.2182827E+01   -7.6338626E+00   -1.1685706E+01   -7.5092944E+00
    4.5000000E-01    5.9117241E+00   -5.9014559E+00   -3.9999999E+00   -4.3639109E+00   -4.5616529E+00   -4.6104155E+00   -7.6769474E+00   -4.1129362E+00   -2.6971226E+00   -3.4642101E+00   -6.4486985E+00   -7.0393677E+00   -1.4641064E+01   -1.4000000E+01   -1.4000005E+01   -4.7443406E+00   -1.4000000E+01   -3.2676355E+00   -3.0000000E+01   -3.2182089E+00   -7.3315855E+00   -8.4858360E+00   -7.1746030E+00   -1.0658994E+01   -1.0969493E+01   -1.8923956E+01   -2.7041015E+01   -8.5429838E+00   -7.7374547E+00   -9.9973019E+00   -1.2224799E+01   -7.5795524E+00   -1.1472779E+01   -7.3354584E+00
    6.3000000E-01    5.9462130E+00   -5.9353992E+00   -3.9999999E+00   -4.2649140E+00   -4.4609300E+00   -4.4634689E+00   -7.8973217E+00   -4.0145951E+00   -2.7015446E+00   -3.4642433E+00   -6.4487034E+00   -7.0553095E+00   -1.4739416E+01   -1.4000000E+01   -1.4000005E+01   -4.6458299E+00   -1.4000000E+01   -3.2657718E+00   -3.0000000E+01   -3.1875510E+00   -7.4873245E+00   -8.5725973E+00   -7.3630848E+00   -1.0642144E+01   -1.1035952E+01   -1.8944534E+01   -2.7146057E+01   -8.5079053E+00   -7.6705617E+00   -9.9509704E+00   -1.2262931E+01   -7.5671188E+00   -1.1309221E+01   -7.2069800E+00
    8.1000000E-01    5.9774960E+00   -5.9661909E+00   -3.9999999E+00   -4.1893787E+00   -4.3835958E+00   -4.3507351E+00   -8.0809154E+00   -3.9433573E+00   -2.7058905E+00   -3.4642763E+00   -6.4487081E+00   -7.0920176E+00   -1.4828729E+01   -1.4000000E+01   -1.4000004E+01   -4.5706609E+00   -1.4000000E+01   -3.2639161E+00   -3.0000000E+01   -3.1600794E+00   -7.6122617E+00   -8.6349684E+00   -7.5177274E+00   -1.0649100E+01   -1.1096314E+01   -1.8985429E+01   -2.7241402E+01   -8.4760892E+00   -7.6102296E+00   -9.9315184E+00   -1.2297929E+01   -7.5784154E+00   -1.1175460E+01   -7.1050365E+00
    9.9000000E-01    6.0061393E+00   -5.9943854E+00   -3.9999999E+00   -4.1288307E+00   -4.3201953E+00   -4.2626082E+00   -8.2397224E+00   -3.8890960E+00   -2.7101713E+00   -3.4643091E+00   -6.4487125E+00   -7.1393873E+00   -1.4910567E+01   -1.4000000E+01   -1.4000004E+01   -4.5092991E+00   -1.4000000E+01   -3.2620683E+00   -3.0000000E+01   -3.1352270E+00   -7.7173527E+00   -8.6827728E+00   -7.6500163E+00   -1.0669227E+01   -1.1151634E+01   -1.9036635E+01   -2.7328755E+01   -8.4469572E+00   -7.5552884E+00   -9.9277681E+00   -1.2330327E+01   -7.6028184E+00   -1.1061901E+01   -7.0206110E+00
    1.1700000E+00    6.0325888E+00   -6.0204204E+00   -3.9999999E+00   -4.0786345E+00   -4.2660843E+00   -4.1919477E+00   -8.3800923E+00   -3.8463166E+00   -2.7143975E+00   -3.4643417E+00   -6.4487168E+00   -7.1910801E+00   -1.4986169E+01   -1.4000000E+01   -1.4000003E+01   -4.4570806E+00   -1.4000000E+01   -3.2602283E+00   -3.0000000E+01   -3.1125496E+00   -7.8081203E+00   -8.7206414E+00   -7.7658949E+00   -1.0695766E+01   -1.1202745E+01   -1.9091879E+01   -2.7409455E+01   -8.4200550E+00   -7.5048231E+00   -9.9325328E+00   -1.2360547E+01   -7.6335786E+00   -1.0963027E+01   -6.9486406E+00
    1.3500000E+00    6.0571921E+00   -6.0446378E+00   -3.9999999E+00   -4.0359853E+00   -4.2186938E+00   -4.1339016E+00   -8.5061882E+00   -3.8117555E+00   -2.7185781E+00   -3.4643742E+00   -6.4487210E+00   -7.2432057E+00   -1.5056506E+01   -1.4000000E+01   -1.4000003E+01   -4.4114339E+00   -1.4000000E+01   -3.2583961E+00   -3.0000000E+01   -3.0917029E+00   -7.8880786E+00   -8.7513933E+00   -7.8692071E+00   -1.0724497E+01   -1.1250298E+01   -1.9147319E+01   -2.7484544E+01   -8.3950289E+00   -7.4581237E+00   -9.9412600E+00   -1.2388923E+01   -7.6664849E+00   -1.0875347E+01   -6.8859880E+00
    1.5300000E+00    6.0802188E+00   -6.0673029E+00   -3.9999999E+00   -3.9990620E+00   -4.1764730E+00   -4.0851885E+00   -8.6210524E+00   -3.7833801E+00   -2.7227215E+00   -3.4644066E+00   -6.4487250E+00   -7.2936079E+00   -1.5122339E+01   -1.4000000E+01   -1.4000003E+01   -4.3708143E+00   -1.4000000E+01   -3.2565715E+00   -3.0000000E+01   -3.0724211E+00   -7.9597642E+00   -8.7770254E+00   -7.9627460E+00   -1.0753005E+01   -1.1294806E+01   -1.9200834E+01   -2.7554832E+01   -8.3716049E+00   -7.4146419E+00   -9.9512794E+00   -1.2415716E+01   -7.6991325E+00   -1.0796509E+01   -6.8305752E+00
    1.7100000E+00    6.1018865E+00   -6.0886302E+00   -3.9999999E+00   -3.9666187E+00   -4.1383985E+00   -4.0435249E+00   -8.7266384E+00   -3.7598089E+00   -2.7268354E+00   -3.4644389E+00   -6.4487290E+00   -7.3413217E+00   -1.5184285E+01   -1.4000000E+01   -1.4000002E+01   -4.3342093E+00   -1.4000000E+01   -3.2547545E+00   -3.0000000E+01   -3.0544911E+00   -8.0247210E+00   -8.7986468E+00   -8.0482633E+00   -1.0780120E+01   -1.1336683E+01   -1.9251484E+01   -2.7620976E+01   -8.3495621E+00   -7.3739369E+00   -9.9612118E+00   -1.2441142E+01   -7.7303564E+00   -1.0724840E+01   -6.7809498E+00
