# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    3.1652883E-08    3.2650242E-07    6.2802983E-06    3.5426460E-06
    2.7000000E-01    3.5842907E-08    2.6110916E-07    6.2390813E-06    3.6172816E-06
    4.5000000E-01    3.9719623E-08    2.4472358E-07    6.2404075E-06    3.6220360E-06
    6.3000000E-01    4.3159375E-08    2.5110142E-07    6.2423032E-06    3.6150865E-06
    8.1000000E-01    4.6260289E-08    2.7306429E-07    6.2403977E-06    3.6042636E-06
    9.9000000E-01    4.9109460E-08    3.0732039E-07    6.2346618E-06    3.5912400E-06
    1.1700000E+00    5.1765657E-08    3.5141663E-07    6.2256384E-06    3.5766883E-06
    1.3500000E+00    5.4265304E-08    4.0294577E-07    6.2139843E-06    3.5611433E-06
    1.5300000E+00    5.6630775E-08    4.5943864E-07    6.2003799E-06    3.5451517E-06
    1.7100000E+00    5.8878122E-08    5.1849813E-07    6.1854569E-06    3.5292751E-06
    1.8900000E+00    6.1024616E-08    5.7785233E-07    6.1696254E-06    3.5142352E-06
    2.0700000E+00    1.5972351E-10    1.3797748E-09    1.5229243E-08    9.0113342E-09
    2.2500000E+00    1.6648038E-10    1.3223932E-09    1.5066388E-08    9.1990546E-09
    2.4300000E+00    1.7290662E-10    1.2711183E-09    1.4929301E-08    9.3582002E-09
    2.6100000E+00    1.7904460E-10    1.2248030E-09    1.4812451E-08    9.4947884E-09
    2.7900000E+00    1.8492818E-10    1.1825799E-09    1.4711807E-08    9.6132630E-09
    2.9700000E+00    1.9058496E-10    1.1437778E-09    1.4624345E-08    9.7169706E-09
    3.1500000E+00    1.9603783E-10    1.1078684E-09    1.4547747E-08    9.8084810E-09
    3.3300000E+00    2.0130595E-10    1.0744300E-09    1.4480207E-08    9.8898003E-09
    3.5100000E+00    2.0640550E-10    1.0431217E-09    1.4420299E-08    9.9625182E-09
    3.6900000E+00    2.1135020E-10    1.0136650E-09    1.4366877E-08    1.0027911E-08
    3.8700000E+00    2.1615175E-10    9.8582989E-10    1.4319014E-08    1.0087013E-08
    4.0500000E+00    2.2082014E-10    9.5942533E-10    1.4275950E-08    1.0140677E-08
    4.2300000E+00    2.2536391E-10    9.3429098E-10    1.4237057E-08    1.0189605E-08
    4.4100000E+00    2.2979034E-10    9.1029159E-10    1.4201810E-08    1.0234386E-08
    4.5900000E+00    2.3410560E-10    8.8731236E-10    1.4169768E-08    1.0275515E-08
    4.7700000E+00    2.3831492E-10    8.6525567E-10    1.4140558E-08    1.0313410E-08
