# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.8548176E+00   -5.8475147E+00   -3.9999999E+00   -4.7625162E+00   -4.9848213E+00   -5.0436926E+00   -7.0531183E+00   -4.5593115E+00   -2.9915881E+00   -3.4641483E+00   -6.4486749E+00   -7.3132136E+00   -1.4340501E+01   -1.4000000E+01   -1.4000003E+01   -5.1688634E+00   -1.4000000E+01   -3.2714137E+00   -3.0000000E+01   -3.5727494E+00   -6.7979485E+00   -8.0660120E+00   -6.5934460E+00   -1.0980579E+01   -1.0711602E+01   -1.9172859E+01   -2.6704224E+01   -8.6030530E+00   -8.1582882E+00   -1.0667115E+01   -1.2308918E+01   -8.1956274E+00   -1.2279688E+01   -8.0822918E+00
    2.7000000E-01    5.9310495E+00   -5.9229318E+00   -3.9999999E+00   -4.5420240E+00   -4.7317645E+00   -4.7947803E+00   -7.5653608E+00   -4.3029691E+00   -3.0015623E+00   -3.4642176E+00   -6.4486790E+00   -7.3586255E+00   -1.4718231E+01   -1.4000000E+01   -1.4000002E+01   -4.9155946E+00   -1.4000000E+01   -3.2695338E+00   -3.0000000E+01   -3.5056283E+00   -7.1642205E+00   -8.2798202E+00   -7.0333882E+00   -1.0952268E+01   -1.1017032E+01   -1.9225080E+01   -2.7091884E+01   -8.5259591E+00   -8.0123734E+00   -1.0573404E+01   -1.2550646E+01   -8.1772852E+00   -1.1916700E+01   -7.7963993E+00
    4.5000000E-01    5.9941867E+00   -5.9853996E+00   -3.9999999E+00   -4.4129132E+00   -4.5930971E+00   -4.5989650E+00   -7.9248522E+00   -4.1654171E+00   -3.0111004E+00   -3.4642869E+00   -6.4486826E+00   -7.4591367E+00   -1.4901504E+01   -1.4000000E+01   -1.4000002E+01   -4.7799229E+00   -1.4000000E+01   -3.2676620E+00   -3.0000000E+01   -3.4513158E+00   -7.4027710E+00   -8.3920964E+00   -7.3329613E+00   -1.0991709E+01   -1.1140386E+01   -1.9331210E+01   -2.7283328E+01   -8.4621097E+00   -7.8928091E+00   -1.0559954E+01   -1.2622511E+01   -8.2262592E+00   -1.1670848E+01   -7.6143975E+00
    6.3000000E-01    6.0480126E+00   -6.0386563E+00   -3.9999999E+00   -4.3236310E+00   -4.4992751E+00   -4.4509389E+00   -8.2035717E+00   -4.0761207E+00   -3.0202655E+00   -3.4643562E+00   -6.4486859E+00   -7.5700408E+00   -1.5057864E+01   -1.4000000E+01   -1.4000001E+01   -4.6891254E+00   -1.4000000E+01   -3.2657982E+00   -3.0000000E+01   -3.4060456E+00   -7.5783713E+00   -8.4600449E+00   -7.5605829E+00   -1.1050548E+01   -1.1245648E+01   -1.9446908E+01   -2.7446644E+01   -8.4076756E+00   -7.7919085E+00   -1.0574737E+01   -1.2684911E+01   -8.2942587E+00   -1.1483074E+01   -7.4810592E+00
    8.1000000E-01    6.0950200E+00   -6.0851655E+00   -3.9999999E+00   -4.2564321E+00   -4.4278724E+00   -4.3385858E+00   -8.4342738E+00   -4.0126819E+00   -3.0291234E+00   -3.4644257E+00   -6.4486889E+00   -7.6731797E+00   -1.5194429E+01   -1.4000000E+01   -1.4000001E+01   -4.6204837E+00   -1.4000000E+01   -3.2639424E+00   -3.0000000E+01   -3.3673603E+00   -7.7190262E+00   -8.5066849E+00   -7.7466598E+00   -1.1108225E+01   -1.1337588E+01   -1.9554258E+01   -2.7589307E+01   -8.3601335E+00   -7.7046305E+00   -1.0594796E+01   -1.2740283E+01   -8.3607884E+00   -1.1330714E+01   -7.3762420E+00
    9.9000000E-01    6.1368514E+00   -6.1265510E+00   -3.9999999E+00   -4.2031472E+00   -4.3694167E+00   -4.2516736E+00   -8.6324362E+00   -3.9652095E+00   -3.0377320E+00   -3.4644953E+00   -6.4486917E+00   -7.7642926E+00   -1.5315930E+01   -1.4000000E+01   -1.4000001E+01   -4.5645036E+00   -1.4000000E+01   -3.2620944E+00   -3.0000000E+01   -3.3336563E+00   -7.8370755E+00   -8.5410714E+00   -7.9051176E+00   -1.1158891E+01   -1.1419385E+01   -1.9649149E+01   -2.7716271E+01   -8.3178219E+00   -7.6276722E+00   -1.0612716E+01   -1.2790275E+01   -8.4200589E+00   -1.1202370E+01   -7.2902113E+00
    1.1700000E+00    6.1746395E+00   -6.1639339E+00   -3.9999999E+00   -4.1593643E+00   -4.3194080E+00   -4.1827379E+00   -8.8068387E+00   -3.9284906E+00   -3.0461434E+00   -3.4645653E+00   -6.4486943E+00   -7.8447041E+00   -1.5425657E+01   -1.4000000E+01   -1.4000001E+01   -4.5167071E+00   -1.4000000E+01   -3.2602544E+00   -3.0000000E+01   -3.3038407E+00   -7.9391270E+00   -8.5675468E+00   -8.0436607E+00   -1.1202775E+01   -1.1493253E+01   -1.9733003E+01   -2.7830966E+01   -8.2795960E+00   -7.5587719E+00   -1.0627657E+01   -1.2836059E+01   -8.4723498E+00   -1.1091418E+01   -7.2174863E+00
    1.3500000E+00    6.2092119E+00   -6.1981338E+00   -3.9999999E+00   -4.1224451E+00   -4.2754677E+00   -4.1265796E+00   -8.9626235E+00   -3.8993522E+00   -3.0544067E+00   -3.4646355E+00   -6.4486968E+00   -7.9167963E+00   -1.5526025E+01   -1.4000000E+01   -1.4000000E+01   -4.4747473E+00   -1.4000000E+01   -3.2584220E+00   -3.0000000E+01   -3.2771270E+00   -8.0287312E+00   -8.5880062E+00   -8.1666425E+00   -1.1241455E+01   -1.1560817E+01   -1.9808267E+01   -2.7935905E+01   -8.2446200E+00   -7.4962910E+00   -1.0640429E+01   -1.2878505E+01   -8.5192890E+00   -1.0993614E+01   -7.1546586E+00
    1.5300000E+00    6.2411737E+00   -6.2297504E+00   -3.9999999E+00   -4.0906940E+00   -4.2362057E+00   -4.0797572E+00   -9.1041000E+00   -3.8758756E+00   -3.0625691E+00   -3.4647061E+00   -6.4486992E+00   -7.9825076E+00   -1.5618801E+01   -1.4000000E+01   -1.4000000E+01   -4.4372639E+00   -1.4000000E+01   -3.2565970E+00   -3.0000000E+01   -3.2529515E+00   -8.1090313E+00   -8.6043826E+00   -8.2777944E+00   -1.1276281E+01   -1.1623268E+01   -1.9876925E+01   -2.8032922E+01   -8.2122830E+00   -7.4390437E+00   -1.0651828E+01   -1.2918263E+01   -8.5622737E+00   -1.0906097E+01   -7.0994803E+00
    1.7100000E+00    6.2709955E+00   -6.2592501E+00   -3.9999999E+00   -4.0629599E+00   -4.2007176E+00   -4.0399225E+00   -9.2340076E+00   -3.8567666E+00   -3.0706811E+00   -3.4647770E+00   -6.4487015E+00   -8.0432332E+00   -1.5705363E+01   -1.4000000E+01   -1.4000000E+01   -4.4033780E+00   -1.4000000E+01   -3.2547539E+00   -3.0000000E+01   -3.2308899E+00   -8.1818578E+00   -8.6175655E+00   -8.3794050E+00   -1.1308190E+01   -1.1681533E+01   -1.9940404E+01   -2.8123443E+01   -8.1821103E+00   -7.3861226E+00   -1.0662376E+01   -1.2955852E+01   -8.6022915E+00   -1.0826828E+01   -7.0503845E+00
