# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -2.8042134E-02   -4.5364112E+00   -9.6181335E+00   -1.4395408E+00   -5.6802076E+01    8.2608840E-02    3.2521669E+00   -1.0906135E+01    3.7667459E-01    3.6987677E+00   -1.0030496E+01    6.7049377E-02   -4.4498471E+00   -3.2542372E+03    3.9084743E+00    1.5799479E+00
    2.7000000E-01    2.0209246E-01   -3.8016420E+00   -8.6572800E+00   -6.1583840E-01   -5.7286605E+01    1.8185031E-03    3.4664310E+00   -1.1200880E+01    8.6783637E-01    3.5495986E+00   -8.8967657E+00    2.9718397E-01   -3.9671401E+00   -3.2501218E+03    3.9065250E+00    1.2752288E+00
    4.5000000E-01    3.1335653E-01   -3.4267524E+00   -8.0479525E+00   -1.7504295E-01   -5.7691589E+01    1.7678618E-03    3.5570557E+00   -1.1468764E+01    1.1033699E+00    3.4219560E+00   -8.2813957E+00    4.0844804E-01   -3.6599876E+00   -3.2460462E+03    3.9045698E+00    1.1001434E+00
    6.3000000E-01    3.7892250E-01   -3.1953904E+00   -7.5920254E+00    9.9167532E-02   -5.8016324E+01    1.7291969E-03    3.5862608E+00   -1.1671083E+01    1.2314586E+00    3.3080826E+00   -7.8712809E+00    4.7401401E-01   -3.4299783E+00   -3.2420092E+03    3.9026086E+00    9.7764071E-01
    8.1000000E-01    4.2094818E-01   -3.0389756E+00   -7.2231798E+00    2.8380768E-01   -5.8286446E+01    1.7110234E-03    3.5839682E+00   -1.1828071E+01    1.3042663E+00    3.2052011E+00   -7.5686568E+00    5.1603969E-01   -3.2439029E+00   -3.2380098E+03    3.9006418E+00    8.8417432E-01
    9.9000000E-01    4.4880617E-01   -2.9279067E+00   -6.9115541E+00    4.1425347E-01   -5.8520088E+01    1.7019206E-03    3.5645400E+00   -1.1957170E+01    1.3448282E+00    3.1110432E+00   -7.3329800E+00    5.4389768E-01   -3.0867415E+00   -3.2340471E+03    3.8986696E+00    8.0923734E-01
    1.1700000E+00    4.6734439E-01   -2.8463260E+00   -6.6409373E+00    5.0984976E-01   -5.8727831E+01    1.6967593E-03    3.5367940E+00   -1.2066766E+01    1.3660736E+00    3.0247773E+00   -7.1423301E+00    5.6243590E-01   -2.9503134E+00   -3.2301206E+03    3.8966922E+00    7.4756621E-01
    1.3500000E+00    4.7937046E-01   -2.7850490E+00   -6.4013281E+00    5.8180913E-01   -5.8916223E+01    1.6935509E-03    3.5054820E+00   -1.2161593E+01    1.3752649E+00    2.9455581E+00   -6.9836911E+00    5.7446197E-01   -2.8295611E+00   -3.2262291E+03    3.8947098E+00    6.9593053E-01
    1.5300000E+00    4.8664357E-01   -2.7383669E+00   -6.1860032E+00    6.3702175E-01   -5.9089649E+01    1.6914246E-03    3.4731489E+00   -1.2244723E+01    1.3766782E+00    2.8725586E+00   -6.8487522E+00    5.8173508E-01   -2.7210818E+00   -3.2223641E+03    3.8927224E+00    6.5215765E-01
    1.7100000E+00    4.9034290E-01   -2.7025032E+00   -5.9901515E+00    6.7993124E-01   -5.9251224E+01    1.6899470E-03    3.4411100E+00   -1.2318354E+01    1.3729341E+00    2.8050089E+00   -6.7318671E+00    5.8543442E-01   -2.6224452E+00   -3.2182875E+03    3.8907302E+00    6.1468345E-01
    1.8900000E+00    4.9164539E-01   -2.6739096E+00   -5.8093563E+00    7.1340002E-01   -5.9403398E+01    1.6887850E-03    3.4091022E+00   -1.2384635E+01    1.3657170E+00    2.7421372E+00   -6.6276676E+00    5.8673690E-01   -2.5316740E+00   -3.2070630E+03    3.8887330E+00    5.8194514E-01
    2.0700000E+00    5.0282580E-01   -2.5380525E+00   -5.6167245E+00    8.1943124E-01   -5.9610224E+01    1.2998711E-03    3.5967995E+00   -1.2413648E+01    1.5475820E+00    2.8461641E+00   -6.4158092E+00    5.9791731E-01   -2.4437868E+00   -3.0276996E+03    3.8867445E+00    6.2277819E-01
    2.2500000E+00    5.1044359E-01   -2.4964535E+00   -5.4409866E+00    8.3445204E-01   -5.9750171E+01    1.2963988E-03    3.5364021E+00   -1.2485286E+01    1.5327195E+00    2.7859815E+00   -6.2977471E+00    6.0553510E-01   -2.3627481E+00   -2.9011497E+03    3.8847639E+00    5.8506909E-01
    2.4300000E+00    5.1524243E-01   -2.4622955E+00   -5.2789306E+00    8.4469456E-01   -5.9882662E+01    1.2959809E-03    3.4813987E+00   -1.2547375E+01    1.5168369E+00    2.7303333E+00   -6.1927090E+00    6.1033394E-01   -2.2873825E+00   -2.8032736E+03    3.8827780E+00    5.5244616E-01
