# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.7900197E+00   -5.7834316E+00   -3.9999999E+00   -5.1313196E+00   -5.4928845E+00   -5.2856256E+00   -6.4309195E+00   -5.0556996E+00   -2.9864580E+00   -3.4641181E+00   -6.4486708E+00   -7.3436857E+00   -1.3845618E+01   -1.4000000E+01   -1.4000003E+01   -5.6875544E+00   -1.4000000E+01   -3.2728574E+00   -3.0000000E+01   -3.6331703E+00   -6.2996461E+00   -7.6973055E+00   -6.0325828E+00   -1.1073653E+01   -1.0278054E+01   -1.9197382E+01   -2.6200642E+01   -8.6686031E+00   -8.2857442E+00   -1.0819108E+01   -1.1932806E+01   -8.2835760E+00   -1.2772961E+01   -8.5100145E+00
    2.7000000E-01    5.8117626E+00   -5.8049429E+00   -3.9999999E+00   -4.9716888E+00   -5.2484852E+00   -5.2669587E+00   -6.6129310E+00   -4.8213031E+00   -2.9891617E+00   -3.4641315E+00   -6.4486711E+00   -7.2811588E+00   -1.4372834E+01   -1.4000000E+01   -1.4000003E+01   -5.4282129E+00   -1.4000000E+01   -3.2724417E+00   -3.0000000E+01   -3.6138876E+00   -6.4400182E+00   -7.7941918E+00   -6.1939742E+00   -1.0990094E+01   -1.0784650E+01   -1.9136780E+01   -2.6730674E+01   -8.6466170E+00   -8.2439950E+00   -1.0716752E+01   -1.2421085E+01   -8.2027191E+00   -1.2572547E+01   -8.3315865E+00
    4.5000000E-01    5.8325383E+00   -5.8254979E+00   -3.9999999E+00   -4.8598897E+00   -5.0966984E+00   -5.2358850E+00   -6.8335965E+00   -4.6752808E+00   -2.9918872E+00   -3.4641452E+00   -6.4486715E+00   -7.2421651E+00   -1.4432982E+01   -1.4000000E+01   -1.4000003E+01   -5.2752070E+00   -1.4000000E+01   -3.2720264E+00   -3.0000000E+01   -3.5956049E+00   -6.6208920E+00   -7.9335142E+00   -6.3949331E+00   -1.0931002E+01   -1.0825091E+01   -1.9099623E+01   -2.6793508E+01   -8.6256091E+00   -8.2042460E+00   -1.0639841E+01   -1.2444165E+01   -8.1463518E+00   -1.2421921E+01   -8.2019683E+00
    6.3000000E-01    5.8527973E+00   -5.8455416E+00   -3.9999999E+00   -4.7746129E+00   -4.9888496E+00   -5.1913847E+00   -7.0214902E+00   -4.5682331E+00   -2.9946537E+00   -3.4641591E+00   -6.4486719E+00   -7.2199251E+00   -1.4491641E+01   -1.4000000E+01   -1.4000003E+01   -5.1678813E+00   -1.4000000E+01   -3.2716116E+00   -3.0000000E+01   -3.5778852E+00   -6.7699844E+00   -8.0420886E+00   -6.5636098E+00   -1.0889165E+01   -1.0864533E+01   -1.9079177E+01   -2.6854789E+01   -8.6051232E+00   -8.1655924E+00   -1.0580738E+01   -1.2466787E+01   -8.1072798E+00   -1.2298891E+01   -8.0994247E+00
    8.1000000E-01    5.8722578E+00   -5.8647963E+00   -3.9999999E+00   -4.7061366E+00   -4.9068105E+00   -5.1345198E+00   -7.1776039E+00   -4.4851117E+00   -2.9974162E+00   -3.4641733E+00   -6.4486723E+00   -7.2102508E+00   -1.4548011E+01   -1.4000000E+01   -1.4000003E+01   -5.0866437E+00   -1.4000000E+01   -3.2711971E+00   -3.0000000E+01   -3.5609697E+00   -6.8888176E+00   -8.1220008E+00   -6.7012578E+00   -1.0860663E+01   -1.0902439E+01   -1.9071220E+01   -2.6913666E+01   -8.5854455E+00   -8.1285707E+00   -1.0535754E+01   -1.2488639E+01   -8.0815393E+00   -1.2194255E+01   -8.0144666E+00
    9.9000000E-01    5.8908368E+00   -5.8831804E+00   -3.9999999E+00   -4.6492134E+00   -4.8418141E+00   -5.0682963E+00   -7.3115680E+00   -4.4180257E+00   -3.0001556E+00   -3.4641876E+00   -6.4486727E+00   -7.2103142E+00   -1.4601862E+01   -1.4000000E+01   -1.4000003E+01   -5.0225036E+00   -1.4000000E+01   -3.2707830E+00   -3.0000000E+01   -3.5449239E+00   -6.9871768E+00   -8.1832019E+00   -6.8175839E+00   -1.0842748E+01   -1.0938651E+01   -1.9072910E+01   -2.6969890E+01   -8.5666606E+00   -8.0933338E+00   -1.0502204E+01   -1.2509622E+01   -8.0663616E+00   -1.2102912E+01   -7.9419086E+00
    1.1700000E+00    5.9085592E+00   -5.9007189E+00   -3.9999999E+00   -4.6006983E+00   -4.7888828E+00   -4.9967394E+00   -7.4298814E+00   -4.3622900E+00   -3.0028683E+00   -3.4642021E+00   -6.4486730E+00   -7.2180523E+00   -1.4653266E+01   -1.4000000E+01   -1.4000003E+01   -4.9704439E+00   -1.4000000E+01   -3.2703693E+00   -3.0000000E+01   -3.5297191E+00   -7.0715115E+00   -8.2320918E+00   -6.9190625E+00   -1.0833330E+01   -1.0973220E+01   -1.9082186E+01   -2.7023537E+01   -8.5487434E+00   -8.0598281E+00   -1.0477970E+01   -1.2529759E+01   -8.0596553E+00   -1.2021663E+01   -7.8785775E+00
    1.3500000E+00    5.9254870E+00   -5.9174728E+00   -3.9999999E+00   -4.5585643E+00   -4.7448397E+00   -4.9238034E+00   -7.5364801E+00   -4.3149508E+00   -3.0055599E+00   -3.4642168E+00   -6.4486733E+00   -7.2318620E+00   -1.4702402E+01   -1.4000000E+01   -1.4000003E+01   -4.9272776E+00   -1.4000000E+01   -3.2699561E+00   -3.0000000E+01   -3.5152984E+00   -7.1456400E+00   -8.2723648E+00   -7.0095714E+00   -1.0830748E+01   -1.1006266E+01   -1.9097451E+01   -2.7074793E+01   -8.5316315E+00   -8.0279323E+00   -1.0461335E+01   -1.2549115E+01   -8.0597634E+00   -1.1948364E+01   -7.8223905E+00
    1.5300000E+00    5.9416958E+00   -5.9335169E+00   -3.9999999E+00   -4.5214324E+00   -4.7074777E+00   -4.8526431E+00   -7.6339271E+00   -4.2740481E+00   -3.0082449E+00   -3.4642316E+00   -6.4486736E+00   -7.2504415E+00   -1.4749487E+01   -1.4000000E+01   -1.4000003E+01   -4.8907925E+00   -1.4000000E+01   -3.2695432E+00   -3.0000000E+01   -3.5015998E+00   -7.2119815E+00   -8.3062887E+00   -7.0916027E+00   -1.0833626E+01   -1.1037935E+01   -1.9117409E+01   -2.7123886E+01   -8.5152480E+00   -7.9975059E+00   -1.0450863E+01   -1.2567778E+01   -8.0653257E+00   -1.1881498E+01   -7.7719087E+00
    1.7100000E+00    5.9572715E+00   -5.9489362E+00   -3.9999999E+00   -4.4883254E+00   -4.6751803E+00   -4.7853682E+00   -7.7240409E+00   -4.2382244E+00   -3.0109515E+00   -3.4642467E+00   -6.4486739E+00   -7.2727064E+00   -1.4794765E+01   -1.4000000E+01   -1.4000003E+01   -4.8593676E+00   -1.4000000E+01   -3.2691306E+00   -3.0000000E+01   -3.4885641E+00   -7.2721906E+00   -8.3353464E+00   -7.1668938E+00   -1.0840798E+01   -1.1068391E+01   -1.9140986E+01   -2.7171074E+01   -8.4995060E+00   -7.9684008E+00   -1.0445332E+01   -1.2585858E+01   -8.0752031E+00   -1.1819945E+01   -7.7260978E+00
    1.8900000E+00    5.9723198E+00   -5.9638352E+00   -3.9999999E+00   -4.4585079E+00   -4.6467208E+00   -4.7232380E+00   -7.8082597E+00   -4.2064839E+00   -3.0137306E+00   -3.4642619E+00   -6.4486741E+00   -7.2977725E+00   -1.4838543E+01   -1.4000000E+01   -1.4000003E+01   -4.8317381E+00   -1.4000000E+01   -3.2686781E+00   -3.0000000E+01   -3.4761357E+00   -7.3275025E+00   -8.3605616E+00   -7.2367825E+00   -1.0851277E+01   -1.1097838E+01   -1.9167305E+01   -2.7216674E+01   -8.4842989E+00   -7.9404525E+00   -1.0443699E+01   -1.2603506E+01   -8.0884599E+00   -1.1762809E+01   -7.6841689E+00
    2.0700000E+00    5.9881691E+00   -5.9795126E+00   -3.9999999E+00   -4.4204307E+00   -4.6138440E+00   -4.7231577E+00   -7.7804135E+00   -4.1654368E+00   -3.0166544E+00   -3.4642774E+00   -6.4486746E+00   -7.3404844E+00   -1.4884811E+01   -1.4000000E+01   -1.4000002E+01   -4.7826224E+00   -1.4000000E+01   -3.2446427E+00   -3.0000000E+01   -3.4630268E+00   -7.2693272E+00   -8.2706877E+00   -7.1939131E+00   -1.0878671E+01   -1.1129084E+01   -1.9211461E+01   -2.7265041E+01   -8.4682665E+00   -7.9109509E+00   -1.0458349E+01   -1.2622368E+01   -8.1187759E+00   -1.1695955E+01   -7.6333482E+00
    2.2500000E+00    6.0032420E+00   -5.9944216E+00   -3.9999999E+00   -4.3865476E+00   -4.5837101E+00   -4.7232179E+00   -7.8662448E+00   -4.1297157E+00   -3.0195077E+00   -3.4642930E+00   -6.4486750E+00   -7.3820174E+00   -1.4928595E+01   -1.4000000E+01   -1.4000002E+01   -4.7391494E+00   -1.4000000E+01   -3.2218683E+00   -3.0000000E+01   -3.4506324E+00   -7.3263176E+00   -8.2975325E+00   -7.2654580E+00   -1.0905637E+01   -1.1158582E+01   -1.9254371E+01   -2.7310826E+01   -8.4530191E+00   -7.8829654E+00   -1.0473270E+01   -1.2640163E+01   -8.1485944E+00   -1.1634779E+01   -7.5874192E+00
    2.4300000E+00    6.0177026E+00   -6.0087248E+00   -3.9999999E+00   -4.3560888E+00   -4.5559118E+00   -4.7234034E+00   -7.9485145E+00   -4.0980582E+00   -3.0223176E+00   -3.4643088E+00   -6.4486755E+00   -7.4219824E+00   -1.4970598E+01   -1.4000000E+01   -1.4000002E+01   -4.7001941E+00   -1.4000000E+01   -3.2002290E+00   -3.0000000E+01   -3.4388133E+00   -7.3809202E+00   -8.3232139E+00   -7.3340225E+00   -1.0931629E+01   -1.1186879E+01   -1.9295661E+01   -2.7354752E+01   -8.4383904E+00   -7.8561869E+00   -1.0487778E+01   -1.2657307E+01   -8.1773944E+00   -1.1578207E+01   -7.5454769E+00
    2.6100000E+00    6.0316021E+00   -6.0224727E+00   -3.9999999E+00   -4.3284752E+00   -4.5301260E+00   -4.7237095E+00   -8.0255825E+00   -4.0697360E+00   -3.0250865E+00   -3.4643249E+00   -6.4486759E+00   -7.4601078E+00   -1.5010965E+01   -1.4000000E+01   -1.4000002E+01   -4.6649384E+00   -1.4000000E+01   -3.1796168E+00   -3.0000000E+01   -3.4275202E+00   -7.4313970E+00   -8.3458916E+00   -7.3979180E+00   -1.0956324E+01   -1.1214074E+01   -1.9335063E+01   -2.7396973E+01   -8.4243288E+00   -7.8305134E+00   -1.0501503E+01   -1.2673851E+01   -8.2048570E+00   -1.1525562E+01   -7.5068936E+00
    2.7900000E+00    6.0449846E+00   -6.0357089E+00   -3.9999999E+00   -4.3032598E+00   -4.5060914E+00   -4.7241319E+00   -8.0981062E+00   -4.0441995E+00   -3.0278163E+00   -3.4643411E+00   -6.4486763E+00   -7.4962487E+00   -1.5049826E+01   -1.4000000E+01   -1.4000002E+01   -4.6327662E+00   -1.4000000E+01   -3.1599388E+00   -3.0000000E+01   -3.4167108E+00   -7.4783207E+00   -8.3660502E+00   -7.4577599E+00   -1.0979535E+01   -1.1240253E+01   -1.9372437E+01   -2.7437622E+01   -8.4107898E+00   -7.8058573E+00   -1.0514217E+01   -1.2689840E+01   -8.2307968E+00   -1.1476310E+01   -7.4711810E+00
    2.9700000E+00    6.0578894E+00   -6.0484724E+00   -3.9999999E+00   -4.2800912E+00   -4.4835939E+00   -4.7246663E+00   -8.1666521E+00   -4.0210217E+00   -3.0305090E+00   -3.4643576E+00   -6.4486767E+00   -7.5303708E+00   -1.5087294E+01   -1.4000000E+01   -1.4000002E+01   -4.6032019E+00   -1.4000000E+01   -3.1411139E+00   -3.0000000E+01   -3.4063471E+00   -7.5221822E+00   -8.3841021E+00   -7.5140774E+00   -1.1001190E+01   -1.1265493E+01   -1.9407751E+01   -2.7476818E+01   -8.3977337E+00   -7.7821400E+00   -1.0525810E+01   -1.2705316E+01   -8.2551433E+00   -1.1430023E+01   -7.4379508E+00
    3.1500000E+00    6.0703517E+00   -6.0607981E+00   -3.9999999E+00   -4.2586882E+00   -4.4624563E+00   -4.7253085E+00   -8.2316813E+00   -3.9998647E+00   -3.0331666E+00   -3.4643743E+00   -6.4486771E+00   -7.5625273E+00   -1.5123473E+01   -1.4000000E+01   -1.4000001E+01   -4.5758711E+00   -1.4000000E+01   -3.1230711E+00   -3.0000000E+01   -3.3963955E+00   -7.5633750E+00   -8.4003703E+00   -7.5672981E+00   -1.1021308E+01   -1.1289863E+01   -1.9441062E+01   -2.7514669E+01   -8.3851248E+00   -7.7592916E+00   -1.0536269E+01   -1.2720314E+01   -8.2779172E+00   -1.1386352E+01   -7.4068885E+00
    3.3300000E+00    6.0824032E+00   -6.0727172E+00   -3.9999999E+00   -4.2388224E+00   -4.4425296E+00   -4.7260543E+00   -8.2935743E+00   -3.9804565E+00   -3.0357906E+00   -3.4643913E+00   -6.4486775E+00   -7.5928323E+00   -1.5158454E+01   -1.4000000E+01   -1.4000001E+01   -4.5504737E+00   -1.4000000E+01   -3.1057482E+00   -3.0000000E+01   -3.3868257E+00   -7.6022188E+00   -8.4151112E+00   -7.6177723E+00   -1.1039972E+01   -1.1313425E+01   -1.9472485E+01   -2.7551269E+01   -8.3729313E+00   -7.7372493E+00   -1.0545646E+01   -1.2734868E+01   -8.2992039E+00   -1.1345006E+01   -7.3777364E+00
    3.5100000E+00    6.0940723E+00   -6.0842579E+00   -3.9999999E+00   -4.2203060E+00   -4.4236881E+00   -4.7268998E+00   -8.3526494E+00   -3.9625750E+00   -3.0383827E+00   -3.4644086E+00   -6.4486779E+00   -7.6214360E+00   -1.5192320E+01   -1.4000000E+01   -1.4000001E+01   -4.5267657E+00   -1.4000000E+01   -3.0890898E+00   -3.0000000E+01   -3.3776107E+00   -7.6389774E+00   -8.4285316E+00   -7.6657913E+00   -1.1057304E+01   -1.1336235E+01   -1.9502174E+01   -2.7586707E+01   -8.3611244E+00   -7.7159565E+00   -1.0554039E+01   -1.2749010E+01   -8.3191275E+00   -1.1305743E+01   -7.3502800E+00
    3.6900000E+00    6.1053846E+00   -6.0954458E+00   -3.9999999E+00   -4.2029827E+00   -4.4058243E+00   -4.7278408E+00   -8.4091761E+00   -3.9460372E+00   -3.0409445E+00   -3.4644261E+00   -6.4486783E+00   -7.6485041E+00   -1.5225148E+01   -1.4000000E+01   -1.4000001E+01   -4.5045457E+00   -1.4000000E+01   -3.0730468E+00   -3.0000000E+01   -3.3687259E+00   -7.6738708E+00   -8.4408003E+00   -7.7116002E+00   -1.1073446E+01   -1.1358345E+01   -1.9530296E+01   -2.7621059E+01   -8.3496781E+00   -7.6953625E+00   -1.0561564E+01   -1.2762765E+01   -8.3378304E+00   -1.1268355E+01   -7.3243392E+00
    3.8700000E+00    6.1163635E+00   -6.1063037E+00   -3.9999999E+00   -4.1867212E+00   -4.3888457E+00   -4.7288737E+00   -8.4633848E+00   -3.9306899E+00   -3.0434774E+00   -3.4644439E+00   -6.4486787E+00   -7.6742024E+00   -1.5257005E+01   -1.4000000E+01   -1.4000001E+01   -4.4836461E+00   -1.4000000E+01   -3.0575754E+00   -3.0000000E+01   -3.3601494E+00   -7.7070850E+00   -8.4520568E+00   -7.7554074E+00   -1.1088541E+01   -1.1379801E+01   -1.9557020E+01   -2.7654398E+01   -8.3385690E+00   -7.6754212E+00   -1.0568342E+01   -1.2776159E+01   -8.3554571E+00   -1.1232668E+01   -7.2997610E+00
    4.0500000E+00    6.1270300E+00   -6.1168525E+00   -3.9999999E+00   -4.1714101E+00   -4.3726722E+00   -4.7299948E+00   -8.5154746E+00   -3.9164041E+00   -3.0459828E+00   -3.4644620E+00   -6.4486790E+00   -7.6986862E+00   -1.5287953E+01   -1.4000000E+01   -1.4000001E+01   -4.4639256E+00   -1.4000000E+01   -3.0426363E+00   -3.0000000E+01   -3.3518612E+00   -7.7387785E+00   -8.4624171E+00   -7.7973917E+00   -1.1102724E+01   -1.1400643E+01   -1.9582501E+01   -2.7686787E+01   -8.3277757E+00   -7.6560908E+00   -1.0574490E+01   -1.2789214E+01   -8.3721440E+00   -1.1198528E+01   -7.2764147E+00
    4.2300000E+00    6.1374034E+00   -6.1271113E+00   -3.9999999E+00   -4.1569544E+00   -4.3572340E+00   -4.7312004E+00   -8.5656184E+00   -3.9030701E+00   -3.0484618E+00   -3.4644804E+00   -6.4486794E+00   -7.7220951E+00   -1.5318048E+01   -1.4000000E+01   -1.4000001E+01   -4.4452642E+00   -1.4000000E+01   -3.0281940E+00   -3.0000000E+01   -3.3438430E+00   -7.7690873E+00   -8.4719793E+00   -7.8377081E+00   -1.1116116E+01   -1.1420910E+01   -1.9606881E+01   -2.7718286E+01   -8.3172789E+00   -7.6373335E+00   -1.0580109E+01   -1.2801952E+01   -8.3880133E+00   -1.1165803E+01   -7.2541872E+00
    4.4100000E+00    6.1475011E+00   -6.1370975E+00   -3.9999999E+00   -4.1432719E+00   -4.3424700E+00   -4.7324871E+00   -8.6139679E+00   -3.8905938E+00   -3.0509156E+00   -3.4644992E+00   -6.4486798E+00   -7.7445508E+00   -1.5347341E+01   -1.4000000E+01   -1.4000001E+01   -4.4275588E+00   -1.4000000E+01   -3.0142165E+00   -3.0000000E+01   -3.3360785E+00   -7.7981296E+00   -8.4808262E+00   -7.8764914E+00   -1.1128821E+01   -1.1440637E+01   -1.9630284E+01   -2.7748947E+01   -8.3070608E+00   -7.6191147E+00   -1.0585290E+01   -1.2814391E+01   -8.4031709E+00   -1.1134378E+01   -7.2329805E+00
    4.5900000E+00    6.1573391E+00   -6.1468267E+00   -3.9999999E+00   -4.1302918E+00   -4.3283261E+00   -4.7338516E+00   -8.6606569E+00   -3.8788940E+00   -3.0533454E+00   -3.4645182E+00   -6.4486801E+00   -7.7661577E+00   -1.5375879E+01   -1.4000000E+01   -1.4000001E+01   -4.4107208E+00   -1.4000000E+01   -3.0006749E+00   -3.0000000E+01   -3.3285526E+00   -7.8260084E+00   -8.4890289E+00   -7.9138603E+00   -1.1140928E+01   -1.1459856E+01   -1.9652815E+01   -2.7778819E+01   -8.2971053E+00   -7.6014027E+00   -1.0590105E+01   -1.2826548E+01   -8.4177068E+00   -1.1104151E+01   -7.2127088E+00
    4.7700000E+00    6.1669322E+00   -6.1563137E+00   -3.9999999E+00   -4.1179519E+00   -4.3147545E+00   -4.7352908E+00   -8.7058041E+00   -3.8679001E+00   -3.0557523E+00   -3.4645376E+00   -6.4486805E+00   -7.7870038E+00   -1.5403706E+01   -1.4000000E+01   -1.4000001E+01   -4.3946729E+00   -1.4000000E+01   -2.9875429E+00   -3.0000000E+01   -3.3212513E+00   -7.8528141E+00   -8.4966485E+00   -7.9499194E+00   -1.1152511E+01   -1.1478594E+01   -1.9674563E+01   -2.7807947E+01   -8.2873975E+00   -7.5841687E+00   -1.0594616E+01   -1.2838439E+01   -8.4316957E+00   -1.1075030E+01   -7.1932966E+00
    4.9500000E+00    6.1762938E+00   -6.1655716E+00   -3.9999999E+00   -4.1061980E+00   -4.3017126E+00   -4.7368015E+00   -8.7495153E+00   -3.8575504E+00   -3.0581371E+00   -3.4645573E+00   -6.4486808E+00   -7.8071634E+00   -1.5430860E+01   -1.4000000E+01   -1.4000001E+01   -4.3793477E+00   -1.4000000E+01   -2.9747962E+00   -3.0000000E+01   -3.3141622E+00   -7.8786268E+00   -8.5037380E+00   -7.9847617E+00   -1.1163631E+01   -1.1496879E+01   -1.9695603E+01   -2.7836372E+01   -8.2779238E+00   -7.5673860E+00   -1.0598871E+01   -1.2850078E+01   -8.4451999E+00   -1.1046937E+01   -7.1746772E+00
    5.1300000E+00    6.1854364E+00   -6.1746130E+00   -3.9999999E+00   -4.0949822E+00   -4.2891624E+00   -4.7383808E+00   -8.7918852E+00   -3.8477908E+00   -3.0605008E+00   -3.4645774E+00   -6.4486812E+00   -7.8266989E+00   -1.5457377E+01   -1.4000000E+01   -1.4000001E+01   -4.3646859E+00   -1.4000000E+01   -2.9624131E+00   -3.0000000E+01   -3.3072735E+00   -7.9035173E+00   -8.5103433E+00   -8.0184703E+00   -1.1174339E+01   -1.1514736E+01   -1.9716000E+01   -2.7864132E+01   -8.2686716E+00   -7.5510302E+00   -1.0602909E+01   -1.2861479E+01   -8.4582706E+00   -1.1019799E+01   -7.1567913E+00
