# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -3.0104490E-04    1.0000000E-04    1.7135109E-05    1.0023541E-05    8.4047358E-06    5.9744106E-07    2.7359550E-05    1.5278086E-03    3.3538328E-04    3.5589622E-07    7.0299213E-08    2.3211667E-11    1.0000000E-14    1.0000000E-14    6.5802810E-06    1.0000000E-14    2.8908282E-05    1.0000000E-30
    2.7000000E-01   -3.4461834E-04    1.0000000E-04    2.8880903E-05    1.8131386E-05    1.4313416E-05    2.4886413E-07    5.0194171E-05    1.5827629E-03    3.2162461E-04    3.5589290E-07    8.1080928E-08    1.2513007E-11    1.0000000E-14    1.0000000E-14    1.1944019E-05    1.0000000E-14    1.7357923E-06    1.0000000E-30
    4.5000000E-01   -3.8633334E-04    1.0000000E-04    3.9527793E-05    2.5258866E-05    2.2221204E-05    1.4000856E-07    7.0204308E-05    1.6370236E-03    3.0794257E-04    3.5588985E-07    8.1163888E-08    1.0306674E-11    1.0000000E-14    1.0000000E-14    1.6559906E-05    1.0000000E-14    2.2480250E-07    1.0000000E-30
    6.3000000E-01   -4.2623847E-04    1.0000000E-04    4.9361844E-05    3.1707186E-05    3.1302761E-05    9.2644545E-08    8.7861975E-05    1.6947048E-03    2.9420590E-04    3.5588702E-07    7.7127848E-08    8.8214051E-12    1.0000000E-14    1.0000000E-14    2.0681429E-05    1.0000000E-14    1.4274881E-07    1.0000000E-30
    8.1000000E-01   -4.6465065E-04    1.0000000E-04    5.8584374E-05    3.7758461E-05    4.0808355E-05    6.7493054E-08    1.0359935E-04    1.7569717E-03    2.8040807E-04    3.5588436E-07    7.2575103E-08    7.7938447E-12    1.0000000E-14    1.0000000E-14    2.4514464E-05    1.0000000E-14    1.4414515E-07    1.0000000E-30
    9.9000000E-01   -5.0187525E-04    1.0000000E-04    6.7346355E-05    4.3617014E-05    5.0226967E-05    5.2530527E-08    1.1776538E-04    1.8249068E-03    2.6654914E-04    3.5588180E-07    6.9059915E-08    7.0758722E-12    1.0000000E-14    1.0000000E-14    2.8203876E-05    1.0000000E-14    1.5127371E-07    1.0000000E-30
    1.1700000E+00   -5.3817980E-04    1.0000000E-04    7.5767860E-05    4.9408643E-05    5.9288812E-05    4.2973019E-08    1.3064499E-04    1.8996862E-03    2.5262947E-04    3.5587931E-07    6.7079927E-08    6.5807947E-12    1.0000000E-14    1.0000000E-14    3.1839160E-05    1.0000000E-14    1.5956144E-07    1.0000000E-30
    1.3500000E+00   -5.7381776E-04    1.0000000E-04    8.3948549E-05    5.5205808E-05    6.7904017E-05    3.6619569E-08    1.4251408E-04    1.9826352E-03    2.3864940E-04    3.5587686E-07    6.6712154E-08    6.2558724E-12    1.0000000E-14    1.0000000E-14    3.5472927E-05    1.0000000E-14    1.6886418E-07    1.0000000E-30
    1.5300000E+00   -6.0900338E-04    1.0000000E-04    9.1974820E-05    6.1051876E-05    7.6051837E-05    3.2271864E-08    1.5358395E-04    2.0752293E-03    2.2460917E-04    3.5587443E-07    6.7936041E-08    6.0693532E-12    1.0000000E-14    1.0000000E-14    3.9137925E-05    1.0000000E-14    1.7935286E-07    1.0000000E-30
    1.7100000E+00   -6.4393015E-04    1.0000000E-04    9.9924348E-05    6.6974474E-05    8.3751055E-05    2.9279476E-08    1.6403403E-04    2.1791364E-03    2.1050898E-04    3.5587199E-07    7.0766249E-08    6.0027272E-12    1.0000000E-14    1.0000000E-14    4.2855999E-05    1.0000000E-14    1.9126975E-07    1.0000000E-30
    1.8900000E+00   -6.7879096E-04    1.0000000E-04    1.0788449E-04    7.2998552E-05    9.1000952E-05    2.7259909E-08    1.7405262E-04    2.2962673E-03    1.9634893E-04    3.5586953E-07    7.5285981E-08    6.0464402E-12    1.0000000E-14    1.0000000E-14    4.6655814E-05    1.0000000E-14    2.0952959E-07    1.0000000E-30
    2.0700000E+00   -7.1635664E-04    1.0000000E-04    1.1938998E-04    7.9958329E-05    9.0027163E-05    3.1889507E-08    1.9015094E-04    2.4307267E-03    1.8222247E-04    3.5586653E-07    7.5917623E-08    6.1504300E-12    1.0000000E-14    1.0000000E-14    5.3205452E-05    1.0000000E-14    1.1982328E-05    1.0000000E-30
    2.2500000E+00   -7.5387305E-04    1.0000000E-04    1.3094389E-04    8.6932695E-05    8.8975064E-05    2.9331502E-08    2.0567820E-04    2.5652151E-03    1.6866834E-04    3.5586350E-07    7.9954043E-08    6.2537512E-12    1.0000000E-14    1.0000000E-14    5.9738180E-05    1.0000000E-14    1.4037866E-05    1.0000000E-30
