# Time          5.0000E+01
# Units: Weight % Component
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -1.4868040E+00    0.0000000E+00    1.1680284E+00    6.1117212E-02    5.8283650E-01    7.4941300E+00    6.0846415E+01    4.6746731E-02    2.3145963E-05    0.0000000E+00    6.2936389E+00    4.7045681E+00    0.0000000E+00    0.0000000E+00    1.1547975E+00    0.0000000E+00    8.5654801E+00    0.0000000E+00
    2.7000000E-01   -1.4865116E+00    0.0000000E+00    1.1686085E+00    6.1348561E-02    5.8295019E-01    7.4957057E+00    6.0859591E+01    4.7240957E-02    2.3149631E-05    0.0000000E+00    6.2946363E+00    4.6940101E+00    0.0000000E+00    0.0000000E+00    1.1551185E+00    0.0000000E+00    8.5668376E+00    0.0000000E+00
    4.5000000E-01   -1.4864901E+00    0.0000000E+00    1.1688954E+00    6.1533615E-02    5.8296141E-01    7.4953538E+00    6.0859919E+01    4.7649577E-02    2.3149048E-05    0.0000000E+00    6.2944778E+00    4.6939028E+00    0.0000000E+00    0.0000000E+00    1.1552072E+00    0.0000000E+00    8.5666219E+00    0.0000000E+00
    6.3000000E-01   -1.4864757E+00    0.0000000E+00    1.1691116E+00    6.1682813E-02    5.8297760E-01    7.4951209E+00    6.0860137E+01    4.7979393E-02    2.3148480E-05    0.0000000E+00    6.2943235E+00    4.6937956E+00    0.0000000E+00    0.0000000E+00    1.1552759E+00    0.0000000E+00    8.5664118E+00    0.0000000E+00
    8.1000000E-01   -1.4864644E+00    0.0000000E+00    1.1692771E+00    6.1802698E-02    5.8299899E-01    7.4949441E+00    6.0860315E+01    4.8244536E-02    2.3147990E-05    0.0000000E+00    6.2941903E+00    4.6937011E+00    0.0000000E+00    0.0000000E+00    1.1553312E+00    0.0000000E+00    8.5662305E+00    0.0000000E+00
    9.9000000E-01   -1.4864549E+00    0.0000000E+00    1.1694041E+00    6.1898465E-02    5.8302438E-01    7.4948024E+00    6.0860474E+01    4.8456414E-02    2.3147579E-05    0.0000000E+00    6.2940784E+00    4.6936203E+00    0.0000000E+00    0.0000000E+00    1.1553760E+00    0.0000000E+00    8.5660783E+00    0.0000000E+00
    1.1700000E+00   -1.4864466E+00    0.0000000E+00    1.1695006E+00    6.1973821E-02    5.8305261E-01    7.4946871E+00    6.0860623E+01    4.8623204E-02    2.3147237E-05    0.0000000E+00    6.2939854E+00    4.6935518E+00    0.0000000E+00    0.0000000E+00    1.1554120E+00    0.0000000E+00    8.5659517E+00    0.0000000E+00
    1.3500000E+00   -1.4864395E+00    0.0000000E+00    1.1695720E+00    6.2031437E-02    5.8307982E-01    7.4945940E+00    6.0860763E+01    4.8750797E-02    2.3146958E-05    0.0000000E+00    6.2939095E+00    4.6934950E+00    0.0000000E+00    0.0000000E+00    1.1554402E+00    0.0000000E+00    8.5658484E+00    0.0000000E+00
    1.5300000E+00   -1.4864332E+00    0.0000000E+00    1.1696222E+00    6.2073248E-02    5.8310414E-01    7.4945202E+00    6.0860896E+01    4.8843465E-02    2.3146735E-05    0.0000000E+00    6.2938489E+00    4.6934491E+00    0.0000000E+00    0.0000000E+00    1.1554615E+00    0.0000000E+00    8.5657660E+00    0.0000000E+00
    1.7100000E+00   -1.4864277E+00    0.0000000E+00    1.1696536E+00    6.2100660E-02    5.8312654E-01    7.4944630E+00    6.0861026E+01    4.8904320E-02    2.3146562E-05    0.0000000E+00    6.2938019E+00    4.6934128E+00    0.0000000E+00    0.0000000E+00    1.1554764E+00    0.0000000E+00    8.5657020E+00    0.0000000E+00
