# Time          5.0000E+01
# Units: Mole component in mineral/m^3 porous medium
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -3.4419643E+04    0.0000000E+00    1.1854638E+03    3.5581773E+01    3.4782353E+02    6.4807493E+03    2.3628931E+04    2.4784031E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9655767E+03    0.0000000E+00    0.0000000E+00    1.1086139E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.7000000E-01   -3.4407420E+04    0.0000000E+00    1.1858646E+03    3.5710802E+01    3.4783625E+02    6.4810848E+03    2.3630303E+04    2.5042089E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608548E+03    0.0000000E+00    0.0000000E+00    1.1087463E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    4.5000000E-01   -3.4407790E+04    0.0000000E+00    1.1861856E+03    3.5819423E+01    3.4785170E+02    6.4809437E+03    2.3631025E+04    2.5259332E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608594E+03    0.0000000E+00    0.0000000E+00    1.1088593E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    6.3000000E-01   -3.4408301E+04    0.0000000E+00    1.1864341E+03    3.5907154E+01    3.4786989E+02    6.4809012E+03    2.3631690E+04    2.5434793E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608626E+03    0.0000000E+00    0.0000000E+00    1.1089524E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    8.1000000E-01   -3.4408768E+04    0.0000000E+00    1.1866272E+03    3.5977703E+01    3.4789002E+02    6.4808855E+03    2.3632259E+04    2.5575892E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608647E+03    0.0000000E+00    0.0000000E+00    1.1090290E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    9.9000000E-01   -3.4409159E+04    0.0000000E+00    1.1867771E+03    3.6034093E+01    3.4791135E+02    6.4808782E+03    2.3632741E+04    2.5688671E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608658E+03    0.0000000E+00    0.0000000E+00    1.1090918E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.1700000E+00   -3.4409476E+04    0.0000000E+00    1.1868926E+03    3.6078495E+01    3.4793334E+02    6.4808742E+03    2.3633147E+04    2.5777474E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608661E+03    0.0000000E+00    0.0000000E+00    1.1091427E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.3500000E+00   -3.4409725E+04    0.0000000E+00    1.1869794E+03    3.6112472E+01    3.4795377E+02    6.4808719E+03    2.3633487E+04    2.5845429E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608661E+03    0.0000000E+00    0.0000000E+00    1.1091831E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.5300000E+00   -3.4409911E+04    0.0000000E+00    1.1870418E+03    3.6137161E+01    3.4797164E+02    6.4808704E+03    2.3633766E+04    2.5894806E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608657E+03    0.0000000E+00    0.0000000E+00    1.1092143E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.7100000E+00   -3.4410041E+04    0.0000000E+00    1.1870825E+03    3.6153389E+01    3.4798760E+02    6.4808694E+03    2.3633993E+04    2.5927263E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608652E+03    0.0000000E+00    0.0000000E+00    1.1092369E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    1.8900000E+00   -3.4410120E+04    0.0000000E+00    1.1871036E+03    3.6161767E+01    3.4800278E+02    6.4808687E+03    2.3634175E+04    2.5944020E+01    1.6877637E-02    0.0000000E+00    2.6294933E+03    1.9608647E+03    0.0000000E+00    0.0000000E+00    1.1092516E+03    0.0000000E+00    9.9929060E+02    0.0000000E+00
    2.0700000E+00   -3.2928845E+04    0.0000000E+00    1.6400909E+03    2.7538204E+01    3.1083973E+02    6.2078410E+03    2.1348225E+04    2.5954292E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246621E+03    0.0000000E+00    0.0000000E+00    7.1289898E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.2500000E+00   -3.2928937E+04    0.0000000E+00    1.6401059E+03    2.7541998E+01    3.1086648E+02    6.2078463E+03    2.1348459E+04    2.5961881E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246610E+03    0.0000000E+00    0.0000000E+00    7.1291391E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.4300000E+00   -3.2929003E+04    0.0000000E+00    1.6401188E+03    2.7545164E+01    3.1089064E+02    6.2078459E+03    2.1348672E+04    2.5968213E+01    1.6877637E-02    0.0000000E+00    2.2497653E+03    2.1246603E+03    0.0000000E+00    0.0000000E+00    7.1292715E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.6100000E+00   -3.2929064E+04    0.0000000E+00    1.6401305E+03    2.7547920E+01    3.1091283E+02    6.2078456E+03    2.1348875E+04    2.5973725E+01    1.6876541E-02    0.0000000E+00    2.2497653E+03    2.1246597E+03    0.0000000E+00    0.0000000E+00    7.1293915E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.7900000E+00   -3.2929120E+04    0.0000000E+00    1.6401412E+03    2.7550368E+01    3.1093319E+02    6.2078454E+03    2.1349068E+04    2.5978620E+01    1.6875827E-02    0.0000000E+00    2.2497653E+03    2.1246594E+03    0.0000000E+00    0.0000000E+00    7.1295008E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    2.9700000E+00   -3.2929172E+04    0.0000000E+00    1.6401513E+03    2.7552581E+01    3.1095189E+02    6.2078452E+03    2.1349251E+04    2.5983046E+01    1.6875469E-02    0.0000000E+00    2.2497653E+03    2.1246591E+03    0.0000000E+00    0.0000000E+00    7.1296008E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.1500000E+00   -3.2929220E+04    0.0000000E+00    1.6401609E+03    2.7554620E+01    3.1096905E+02    6.2078450E+03    2.1349427E+04    2.5987125E+01    1.6875300E-02    0.0000000E+00    2.2497653E+03    2.1246589E+03    0.0000000E+00    0.0000000E+00    7.1296927E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.3300000E+00   -3.2929265E+04    0.0000000E+00    1.6401703E+03    2.7556539E+01    3.1098480E+02    6.2078449E+03    2.1349596E+04    2.5990964E+01    1.6875220E-02    0.0000000E+00    2.2497653E+03    2.1246587E+03    0.0000000E+00    0.0000000E+00    7.1297776E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.5100000E+00   -3.2929307E+04    0.0000000E+00    1.6401795E+03    2.7558385E+01    3.1099926E+02    6.2078448E+03    2.1349758E+04    2.5994655E+01    1.6875174E-02    0.0000000E+00    2.2497653E+03    2.1246586E+03    0.0000000E+00    0.0000000E+00    7.1298562E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.6900000E+00   -3.2929348E+04    0.0000000E+00    1.6401888E+03    2.7560199E+01    3.1101251E+02    6.2078447E+03    2.1349914E+04    2.5998284E+01    1.6875149E-02    0.0000000E+00    2.2497653E+03    2.1246585E+03    0.0000000E+00    0.0000000E+00    7.1299296E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    3.8700000E+00   -3.2929386E+04    0.0000000E+00    1.6401982E+03    2.7562022E+01    3.1102466E+02    6.2078446E+03    2.1350065E+04    2.6001928E+01    1.6875136E-02    0.0000000E+00    2.2497653E+03    2.1246584E+03    0.0000000E+00    0.0000000E+00    7.1299985E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.0500000E+00   -3.2929423E+04    0.0000000E+00    1.6402080E+03    2.7563888E+01    3.1103578E+02    6.2078446E+03    2.1350211E+04    2.6005661E+01    1.6875129E-02    0.0000000E+00    2.2497653E+03    2.1246583E+03    0.0000000E+00    0.0000000E+00    7.1300635E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.2300000E+00   -3.2929460E+04    0.0000000E+00    1.6402181E+03    2.7565834E+01    3.1104594E+02    6.2078445E+03    2.1350353E+04    2.6009554E+01    1.6875125E-02    0.0000000E+00    2.2497653E+03    2.1246582E+03    0.0000000E+00    0.0000000E+00    7.1301253E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.4100000E+00   -3.2929495E+04    0.0000000E+00    1.6402288E+03    2.7567895E+01    3.1105520E+02    6.2078445E+03    2.1350490E+04    2.6013675E+01    1.6875123E-02    0.0000000E+00    2.2497653E+03    2.1246582E+03    0.0000000E+00    0.0000000E+00    7.1301845E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.5900000E+00   -3.2929531E+04    0.0000000E+00    1.6402401E+03    2.7570105E+01    3.1106362E+02    6.2078445E+03    2.1350625E+04    2.6018096E+01    1.6875122E-02    0.0000000E+00    2.2497653E+03    2.1246581E+03    0.0000000E+00    0.0000000E+00    7.1302416E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.7700000E+00   -3.2929566E+04    0.0000000E+00    1.6402521E+03    2.7572501E+01    3.1107124E+02    6.2078444E+03    2.1350756E+04    2.6022888E+01    1.6875120E-02    0.0000000E+00    2.2497653E+03    2.1246581E+03    0.0000000E+00    0.0000000E+00    7.1302973E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
    4.9500000E+00   -3.2929602E+04    0.0000000E+00    1.6402650E+03    2.7575121E+01    3.1107809E+02    6.2078444E+03    2.1350884E+04    2.6028127E+01    1.6875118E-02    0.0000000E+00    2.2497653E+03    2.1246581E+03    0.0000000E+00    0.0000000E+00    7.1303521E+02    0.0000000E+00    5.9957436E+04    0.0000000E+00
