# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -2.8865025E-04    1.0000000E-04    1.3641258E-05    7.6058563E-06    6.7605840E-06    8.5292173E-07    2.0642470E-05    1.5100974E-03    3.3798564E-04    3.5589731E-07    7.3990874E-08    2.8147622E-11    1.0000000E-14    1.0000000E-14    4.9827212E-06    1.0000000E-14    5.7832580E-05    1.0000000E-30
    2.7000000E-01   -3.2012933E-04    1.0000000E-04    2.2539991E-05    1.3815880E-05    9.9595747E-06    3.9089145E-07    3.8128504E-05    1.5588106E-03    3.2884665E-04    3.5589476E-07    9.6526007E-08    1.4380458E-11    1.0000000E-14    1.0000000E-14    9.1339106E-06    1.0000000E-14    6.5679883E-06    1.0000000E-30
    4.5000000E-01   -3.5103108E-04    1.0000000E-04    3.0791182E-05    1.9392340E-05    1.4618438E-05    2.2675560E-07    5.4136585E-05    1.6047022E-03    3.1988057E-04    3.5589234E-07    1.0958130E-07    1.2386892E-11    1.0000000E-14    1.0000000E-14    1.2786449E-05    1.0000000E-14    9.1568088E-07    1.0000000E-30
    6.3000000E-01   -3.8100914E-04    1.0000000E-04    3.8536445E-05    2.4436360E-05    2.0439662E-05    1.5292104E-07    6.8773083E-05    1.6528999E-03    3.1090443E-04    3.5589005E-07    1.1577374E-07    1.0935319E-11    1.0000000E-14    1.0000000E-14    1.6052777E-05    1.0000000E-14    2.8136024E-07    1.0000000E-30
    8.1000000E-01   -4.1011855E-04    1.0000000E-04    4.5884152E-05    2.9098045E-05    2.7007440E-05    1.1267889E-07    8.2226887E-05    1.7044442E-03    3.0189886E-04    3.5588788E-07    1.1758923E-07    9.8678186E-12    1.0000000E-14    1.0000000E-14    1.9046605E-05    1.0000000E-14    2.1302820E-07    1.0000000E-30
    9.9000000E-01   -4.3848982E-04    1.0000000E-04    5.2918724E-05    3.3521620E-05    3.3924930E-05    8.8152502E-08    9.4674943E-05    1.7599892E-03    2.9286181E-04    3.5588579E-07    1.1703674E-07    9.0781165E-12    1.0000000E-14    1.0000000E-14    2.1869977E-05    1.0000000E-14    2.1045532E-07    1.0000000E-30
    1.1700000E+00   -4.6625623E-04    1.0000000E-04    5.9708879E-05    3.7819841E-05    4.0892371E-05    7.2098512E-08    1.0626965E-04    1.8201939E-03    2.8379315E-04    3.5588375E-07    1.1557019E-07    8.4976031E-12    1.0000000E-14    1.0000000E-14    2.4601711E-05    1.0000000E-14    2.1604967E-07    1.0000000E-30
    1.3500000E+00   -4.9354174E-04    1.0000000E-04    6.6312852E-05    4.2069924E-05    4.7721068E-05    6.1073650E-08    1.1714238E-04    1.8857727E-03    2.7469297E-04    3.5588175E-07    1.1415448E-07    8.0813654E-12    1.0000000E-14    1.0000000E-14    2.7296003E-05    1.0000000E-14    2.2304316E-07    1.0000000E-30
    1.5300000E+00   -5.2046020E-04    1.0000000E-04    7.2781606E-05    4.6320317E-05    5.4312249E-05    5.3256221E-08    1.2740811E-04    1.9575100E-03    2.6556140E-04    3.5587978E-07    1.1338662E-07    7.7996923E-12    1.0000000E-14    1.0000000E-14    2.9987362E-05    1.0000000E-14    2.3065814E-07    1.0000000E-30
    1.7100000E+00   -5.4711819E-04    1.0000000E-04    7.9160871E-05    5.0599086E-05    6.0631812E-05    4.7609868E-08    1.3717208E-04    2.0362739E-03    2.5639853E-04    3.5587781E-07    1.1361756E-07    7.6330211E-12    1.0000000E-14    1.0000000E-14    3.2696416E-05    1.0000000E-14    2.3884764E-07    1.0000000E-30
    1.8900000E+00   -5.7362677E-04    1.0000000E-04    8.5494640E-05    5.4925364E-05    6.6678459E-05    4.3530069E-08    1.4655342E-04    2.1230382E-03    2.4720444E-04    3.5587583E-07    1.1504714E-07    7.5686957E-12    1.0000000E-14    1.0000000E-14    3.5438909E-05    1.0000000E-14    2.4908211E-07    1.0000000E-30
