# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.7026715E-02    2.0999831E-01    1.9000009E-04
    2.7000000E-01    1.6960854E-02    2.0999496E-01    1.9000031E-04
    4.5000000E-01    1.6901452E-02    2.0999157E-01    1.9000052E-04
    6.3000000E-01    1.6841212E-02    2.0998812E-01    1.9000073E-04
    8.1000000E-01    1.6779192E-02    2.0998461E-01    1.9000093E-04
    9.9000000E-01    1.6715951E-02    2.0998105E-01    1.9000114E-04
    1.1700000E+00    1.6651980E-02    2.0997744E-01    1.9000134E-04
    1.3500000E+00    1.6587440E-02    2.0997377E-01    1.9000154E-04
    1.5300000E+00    1.6522178E-02    2.0997005E-01    1.9000174E-04
    1.7100000E+00    1.6455729E-02    2.0996627E-01    1.9000194E-04
    1.8900000E+00    1.6387258E-02    2.0996243E-01    1.9000214E-04
    2.0700000E+00    1.6315954E-02    2.0995858E-01    1.9000233E-04
    2.2500000E+00    1.6246998E-02    2.0995470E-01    1.9000252E-04
    2.4300000E+00    1.6179042E-02    2.0995076E-01    1.9000270E-04
    2.6100000E+00    1.6112014E-02    2.0994677E-01    1.9000289E-04
    2.7900000E+00    1.6045905E-02    2.0994274E-01    1.9000307E-04
    2.9700000E+00    1.5980700E-02    2.0993865E-01    1.9000324E-04
    3.1500000E+00    1.5916382E-02    2.0993451E-01    1.9000342E-04
    3.3300000E+00    1.5852928E-02    2.0993031E-01    1.9000359E-04
    3.5100000E+00    1.5790314E-02    2.0992607E-01    1.9000377E-04
    3.6900000E+00    1.5728517E-02    2.0992177E-01    1.9000394E-04
    3.8700000E+00    1.5667512E-02    2.0991743E-01    1.9000410E-04
    4.0500000E+00    1.5607275E-02    2.0991303E-01    1.9000427E-04
    4.2300000E+00    1.5547781E-02    2.0990858E-01    1.9000443E-04
    4.4100000E+00    1.5489009E-02    2.0990408E-01    1.9000459E-04
    4.5900000E+00    1.5430936E-02    2.0989953E-01    1.9000475E-04
