# Time          5.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer           HCO3-            Al(OH)2+         AlO2-            AlOH++           FeOH+            FeOH++           FeSO4(aq)        FeSO4+           OH-              CO3--            FeCO3(aq)        FeCO3+           FeHCO3+          NaCO3-           NaHCO3(aq)   
    9.0000000E-02    5.7368659E+00   -5.7303712E+00   -3.9999999E+00   -4.9833615E+00   -5.2981360E+00   -5.2628964E+00   -6.4172295E+00   -4.8303521E+00   -2.9856718E+00   -3.4825696E+00   -6.4486698E+00   -7.2898771E+00   -1.3816692E+01   -1.4000000E+01   -1.4000003E+01   -5.4826762E+00   -1.4000000E+01   -4.3056960E+00   -3.0000000E+01   -3.6856360E+00   -6.3915188E+00   -7.8954857E+00   -6.0715933E+00   -1.1072711E+01   -1.0301829E+01   -1.9142799E+01   -2.6170580E+01   -8.7218548E+00   -8.3916551E+00   -1.0870437E+01   -1.2008657E+01   -8.2818489E+00   -1.2730525E+01   -8.4143264E+00
    2.7000000E-01    5.7698007E+00   -5.7628934E+00   -3.9999999E+00   -4.7849987E+00   -5.0390484E+00   -5.2031493E+00   -6.7166642E+00   -4.5789226E+00   -2.9807675E+00   -3.5027308E+00   -6.4486704E+00   -7.2129459E+00   -1.4246062E+01   -1.4000000E+01   -1.4000004E+01   -5.2152856E+00   -1.4000000E+01   -5.3161373E+00   -3.0000000E+01   -3.6473630E+00   -6.6283739E+00   -8.0664712E+00   -6.3400939E+00   -1.0964112E+01   -1.0700265E+01   -1.9069296E+01   -2.6604969E+01   -8.6884867E+00   -8.3191581E+00   -1.0724430E+01   -1.2370540E+01   -8.1683426E+00   -1.2461386E+01   -8.1785558E+00
    4.5000000E-01    5.8075242E+00   -5.8002355E+00   -3.9999999E+00   -4.6588855E+00   -4.8868855E+00   -5.1188457E+00   -7.0049920E+00   -4.4298387E+00   -2.9842065E+00   -3.5225743E+00   -6.4486710E+00   -7.1761083E+00   -1.4355548E+01   -1.4000000E+01   -1.4000004E+01   -5.0636287E+00   -1.4000000E+01   -6.2457916E+00   -3.0000000E+01   -3.6126762E+00   -6.8442952E+00   -8.2069455E+00   -6.5925441E+00   -1.0890723E+01   -1.0773874E+01   -1.9035636E+01   -2.6719098E+01   -8.6503615E+00   -8.2455532E+00   -1.0617156E+01   -1.2411057E+01   -8.0983901E+00   -1.2263262E+01   -8.0185578E+00
    6.3000000E-01    5.8426237E+00   -5.8349858E+00   -3.9999999E+00   -4.5678917E+00   -4.7824851E+00   -5.0191336E+00   -7.2355140E+00   -4.3263206E+00   -2.9883060E+00   -3.5437606E+00   -6.4486716E+00   -7.1636789E+00   -1.4457503E+01   -1.4000000E+01   -1.4000004E+01   -4.9607476E+00   -1.4000000E+01   -6.8300222E+00   -3.0000000E+01   -3.5813070E+00   -7.0074018E+00   -8.2998532E+00   -6.7896538E+00   -1.0844269E+01   -1.0842416E+01   -1.9026121E+01   -2.6825307E+01   -8.6148933E+00   -8.1779882E+00   -1.0540069E+01   -1.2449693E+01   -8.0560330E+00   -1.2106167E+01   -7.8969310E+00
    8.1000000E-01    5.8745844E+00   -5.8666287E+00   -3.9999999E+00   -4.4974392E+00   -4.7051610E+00   -4.9144173E+00   -7.4256995E+00   -4.2487467E+00   -2.9922660E+00   -3.5666371E+00   -6.4486721E+00   -7.1663881E+00   -1.4550385E+01   -1.4000000E+01   -1.4000004E+01   -4.8850422E+00   -1.4000000E+01   -6.9624071E+00   -3.0000000E+01   -3.5529693E+00   -7.1361981E+00   -8.3647282E+00   -6.9494113E+00   -1.0815996E+01   -1.0904869E+01   -1.9031487E+01   -2.6922062E+01   -8.5825962E+00   -8.1166902E+00   -1.0484130E+01   -1.2485143E+01   -8.0317181E+00   -1.1975750E+01   -7.7988124E+00
    9.9000000E-01    5.9036763E+00   -5.8954304E+00   -3.9999999E+00   -4.4403636E+00   -4.6450259E+00   -4.8127530E+00   -7.5884014E+00   -4.1876638E+00   -2.9959231E+00   -3.5914621E+00   -6.4486725E+00   -7.1780113E+00   -1.4634961E+01   -1.4000000E+01   -1.4000004E+01   -4.8264883E+00   -1.4000000E+01   -6.9575795E+00   -3.0000000E+01   -3.5272260E+00   -7.2430289E+00   -8.4133750E+00   -7.0844192E+00   -1.0799422E+01   -1.0961752E+01   -1.9045542E+01   -2.7010179E+01   -8.5531962E+00   -8.0609401E+00   -1.0442428E+01   -1.2517504E+01   -8.0187995E+00   -1.1864146E+01   -7.7166083E+00
    1.1700000E+00    5.9301262E+00   -5.9216132E+00   -3.9999999E+00   -4.3926274E+00   -4.5964373E+00   -4.7188689E+00   -7.7305076E+00   -4.1378660E+00   -2.9991054E+00   -3.6185348E+00   -6.4486728E+00   -7.1939454E+00   -1.4711864E+01   -1.4000000E+01   -1.4000004E+01   -4.7794161E+00   -1.4000000E+01   -6.9330738E+00   -3.0000000E+01   -3.5036739E+00   -7.3343633E+00   -8.4518097E+00   -7.2013602E+00   -1.0789731E+01   -1.1013490E+01   -1.9063717E+01   -2.7090342E+01   -8.5264623E+00   -8.0100948E+00   -1.0409752E+01   -1.2546815E+01   -8.0122885E+00   -1.1766690E+01   -7.6458868E+00
    1.3500000E+00    5.9539512E+00   -5.9451902E+00   -3.9999999E+00   -4.3517235E+00   -4.5558149E+00   -4.6347771E+00   -7.8555350E+00   -4.0961930E+00   -3.0014927E+00   -3.6482255E+00   -6.4486731E+00   -7.2105334E+00   -1.4781098E+01   -1.4000000E+01   -1.4000003E+01   -4.7402291E+00   -1.4000000E+01   -6.9041362E+00   -3.0000000E+01   -3.4819717E+00   -7.4137162E+00   -8.4835127E+00   -7.3037538E+00   -1.0783260E+01   -1.1060090E+01   -1.9082388E+01   -2.7162604E+01   -8.5023732E+00   -7.9637835E+00   -1.0382106E+01   -1.2572759E+01   -8.0082031E+00   -1.1680522E+01   -7.5838080E+00
    1.5300000E+00    5.9748230E+00   -5.9658297E+00   -3.9999999E+00   -4.3159636E+00   -4.5207517E+00   -4.5607480E+00   -7.9645079E+00   -4.0605608E+00   -3.0024686E+00   -3.6810023E+00   -6.4486733E+00   -7.2246347E+00   -1.4841638E+01   -1.4000000E+01   -1.4000003E+01   -4.7064981E+00   -1.4000000E+01   -6.8720612E+00   -3.0000000E+01   -3.4618272E+00   -7.4827966E+00   -8.5108494E+00   -7.3929701E+00   -1.0777209E+01   -1.1100873E+01   -1.9098445E+01   -2.7225984E+01   -8.4812533E+00   -7.9220310E+00   -1.0356405E+01   -1.2594381E+01   -8.0031252E+00   -1.1603992E+01   -7.5283987E+00
    1.7100000E+00    5.9918323E+00   -5.9826189E+00   -3.9999999E+00   -4.2841093E+00   -4.4895755E+00   -4.4961164E+00   -8.0557380E+00   -4.0294720E+00   -3.0008624E+00   -3.7174697E+00   -6.4486734E+00   -7.2332186E+00   -1.4890724E+01   -1.4000000E+01   -1.4000003E+01   -4.6765147E+00   -1.4000000E+01   -6.8364811E+00   -3.0000000E+01   -3.4429759E+00   -7.5417611E+00   -8.5357952E+00   -7.4682457E+00   -1.0769464E+01   -1.1134005E+01   -1.9108884E+01   -2.7277760E+01   -8.4640087E+00   -7.8854723E+00   -1.0330279E+01   -1.2609593E+01   -7.9937728E+00   -1.1536511E+01   -7.4781627E+00
