# Time          5.0000E+01
# Units: Dimensionless (Log10(Q/Keq)
    Distance           Quartz           Albite           Dolomite-dis     Microcline       Pyrite           Fe(OH)3          Muscovite        Chamosite-7A     Illite           Kaolinite        Smectite-high    SiO2(am)         Calcite          POMC             O2(s)            Gibbsite     
    9.0000000E-02   -2.5698295E-01   -5.2375391E+00   -1.0412031E+01   -2.2397709E+00   -5.6453493E+01    1.5521462E-01    2.9875453E+00   -1.0554542E+01   -1.3736689E-01    3.7764946E+00   -1.1045658E+01   -1.6189144E-01   -4.8479759E+00   -3.2563723E+03    3.9090273E+00    1.8477522E+00
    2.7000000E-01   -5.9316655E-03   -4.4755333E+00   -9.6047237E+00   -1.4433101E+00   -5.6648318E+01    1.7065500E-03    3.2045231E+00   -1.0586179E+01    3.7806099E-01    3.6991141E+00   -9.9035593E+00    8.9159846E-02   -4.4442545E+00   -3.2544868E+03    3.9081846E+00    1.5580107E+00
    4.5000000E-01    1.2848907E-01   -4.0543955E+00   -9.0874556E+00   -9.5193628E-01   -5.6882940E+01    1.8860380E-03    3.3448646E+00   -1.0714928E+01    6.6962768E-01    3.6169233E+00   -9.2452948E+00    2.2358058E-01   -4.1840377E+00   -3.2526099E+03    3.9073399E+00    1.3824945E+00
    6.3000000E-01    2.1554056E-01   -3.7714172E+00   -8.7001610E+00   -6.0818537E-01   -5.7116879E+01    1.8922423E-03    3.4448112E+00   -1.0870710E+01    8.6692596E-01    3.5472220E+00   -8.8010170E+00    3.1063207E-01   -3.9888348E+00   -3.2507415E+03    3.9064933E+00    1.2605924E+00
    8.1000000E-01    2.7724830E-01   -3.5655454E+00   -8.3860714E+00   -3.5601191E-01   -5.7332128E+01    1.8449944E-03    3.5094232E+00   -1.1021070E+01    1.0048312E+00    3.4830760E+00   -8.4714244E+00    3.7233981E-01   -3.8303912E+00   -3.2488813E+03    3.9056448E+00    1.1668116E+00
    9.9000000E-01    3.2333000E-01   -3.4083745E+00   -8.1189081E+00   -1.6454497E-01   -5.7523882E+01    1.7990091E-03    3.5481891E+00   -1.1152000E+01    1.1035077E+00    3.4225383E+00   -8.2104683E+00    4.1842152E-01   -3.6955692E+00   -3.2470293E+03    3.9047944E+00    1.0904611E+00
    1.1700000E+00    3.5889845E-01   -3.2844240E+00   -7.8848563E+00   -1.5028086E-02   -5.7694375E+01    1.7665522E-03    3.5689160E+00   -1.1263076E+01    1.1753269E+00    3.3648853E+00   -7.9950461E+00    4.5398996E-01   -3.5774450E+00   -3.2451853E+03    3.9039422E+00    1.0260661E+00
    1.3500000E+00    3.8704835E-01   -3.1836984E+00   -7.6757985E+00    1.0522171E-01   -5.7847819E+01    1.7453733E-03    3.5787067E+00   -1.1357599E+01    1.2294344E+00    3.3107260E+00   -7.8116432E+00    4.8213986E-01   -3.4719399E+00   -3.2433492E+03    3.9030881E+00    9.7083656E-01
    1.5300000E+00    4.0967349E-01   -3.1006024E+00   -7.4865342E+00    2.0361761E-01   -5.7987910E+01    1.7313782E-03    3.5801644E+00   -1.1440424E+01    1.2700628E+00    3.2590381E+00   -7.6529920E+00    5.0476500E-01   -3.3764364E+00   -3.2415210E+03    3.9022321E+00    9.2236749E-01
    1.7100000E+00    4.2803898E-01   -3.0311340E+00   -7.3134439E+00    2.8539658E-01   -5.8117397E+01    1.7217319E-03    3.5756997E+00   -1.1514518E+01    1.3005578E+00    3.2095254E+00   -7.5139081E+00    5.2313049E-01   -3.2891092E+00   -3.2396980E+03    3.9013743E+00    8.7924563E-01
