# Time          5.0000E+01
# Units: Bars
    Distance        CO2(g)           O2(g)            CH4(g)          
    9.0000000E-02    1.1901117E-02    2.0999544E-01    1.9000008E-04
    2.7000000E-01    1.1690899E-02    2.0998633E-01    1.9000026E-04
    4.5000000E-01    1.1489396E-02    2.0997721E-01    1.9000043E-04
    6.3000000E-01    1.1295928E-02    2.0996807E-01    1.9000060E-04
    8.1000000E-01    1.1109535E-02    2.0995891E-01    1.9000077E-04
    9.9000000E-01    1.0929302E-02    2.0994975E-01    1.9000093E-04
    1.1700000E+00    1.0754440E-02    2.0994058E-01    1.9000109E-04
    1.3500000E+00    1.0584268E-02    2.0993140E-01    1.9000124E-04
    1.5300000E+00    1.0418191E-02    2.0992221E-01    1.9000139E-04
    1.7100000E+00    1.0255680E-02    2.0991302E-01    1.9000154E-04
    1.8900000E+00    1.0096251E-02    2.0990383E-01    1.9000169E-04
    2.0700000E+00    9.9405236E-03    2.0989468E-01    1.9000183E-04
    2.2500000E+00    9.7901723E-03    2.0988559E-01    1.9000197E-04
    2.4300000E+00    9.6438844E-03    2.0987649E-01    1.9000211E-04
    2.6100000E+00    9.5013725E-03    2.0986738E-01    1.9000224E-04
    2.7900000E+00    9.3623816E-03    2.0985825E-01    1.9000237E-04
    2.9700000E+00    9.2266855E-03    2.0984912E-01    1.9000249E-04
    3.1500000E+00    9.0940825E-03    2.0983997E-01    1.9000262E-04
    3.3300000E+00    8.9643922E-03    2.0983081E-01    1.9000274E-04
    3.5100000E+00    8.8374527E-03    2.0982164E-01    1.9000286E-04
    3.6900000E+00    8.7131181E-03    2.0981246E-01    1.9000297E-04
    3.8700000E+00    8.5912562E-03    2.0980326E-01    1.9000308E-04
    4.0500000E+00    8.4717473E-03    2.0979405E-01    1.9000319E-04
    4.2300000E+00    8.3544826E-03    2.0978484E-01    1.9000330E-04
    4.4100000E+00    8.2393628E-03    2.0977561E-01    1.9000341E-04
    4.5900000E+00    8.1262972E-03    2.0976637E-01    1.9000351E-04
    4.7700000E+00    8.0152026E-03    2.0975711E-01    1.9000361E-04
    4.9500000E+00    7.9060032E-03    2.0974785E-01    1.9000371E-04
    5.1300000E+00    7.7986290E-03    2.0973858E-01    1.9000381E-04
    5.3100000E+00    7.6930161E-03    2.0972929E-01    1.9000390E-04
    5.4900000E+00    7.5891055E-03    2.0971999E-01    1.9000399E-04
    5.6700000E+00    7.4868433E-03    2.0971068E-01    1.9000408E-04
    5.8500000E+00    7.3861802E-03    2.0970136E-01    1.9000417E-04
    6.0300000E+00    7.2870707E-03    2.0969203E-01    1.9000426E-04
    6.2100000E+00    7.1894737E-03    2.0968269E-01    1.9000434E-04
    6.3900000E+00    7.0933515E-03    2.0967333E-01    1.9000442E-04
    6.5700000E+00    6.9986702E-03    2.0966396E-01    1.9000450E-04
    6.7500000E+00    6.9053994E-03    2.0965459E-01    1.9000458E-04
    6.9300000E+00    6.8135118E-03    2.0964520E-01    1.9000465E-04
    7.1100000E+00    6.7229838E-03    2.0963580E-01    1.9000473E-04
    7.2900000E+00    6.6337947E-03    2.0962639E-01    1.9000480E-04
    7.4700000E+00    6.5459274E-03    2.0961696E-01    1.9000487E-04
    7.6500000E+00    6.4593677E-03    2.0960753E-01    1.9000494E-04
    7.8300000E+00    6.3741052E-03    2.0959808E-01    1.9000500E-04
    8.0100000E+00    6.2901326E-03    2.0958863E-01    1.9000507E-04
    8.1900000E+00    6.2068620E-03    2.0957909E-01    1.9000513E-04
    8.3700000E+00    6.1243961E-03    2.0956948E-01    1.9000519E-04
    8.5500000E+00    6.0432658E-03    2.0955986E-01    1.9000525E-04
    8.7300000E+00    5.9634778E-03    2.0955022E-01    1.9000531E-04
    8.9100000E+00    5.8850432E-03    2.0954058E-01    1.9000536E-04
    9.0900000E+00    5.8079782E-03    2.0953092E-01    1.9000542E-04
    9.2700000E+00    5.7323044E-03    2.0952126E-01    1.9000547E-04
    9.4500000E+00    5.6580490E-03    2.0951159E-01    1.9000552E-04
    9.6300000E+00    5.5852456E-03    2.0950190E-01    1.9000557E-04
    9.8100000E+00    5.5139343E-03    2.0949221E-01    1.9000562E-04
    9.9900000E+00    5.4441627E-03    2.0948250E-01    1.9000567E-04
    1.0170000E+01    5.3759865E-03    2.0947278E-01    1.9000571E-04
    1.0350000E+01    5.3094699E-03    2.0946306E-01    1.9000575E-04
    1.0530000E+01    5.2446871E-03    2.0945332E-01    1.9000579E-04
    1.0710000E+01    5.1817229E-03    2.0944357E-01    1.9000583E-04
    1.0890000E+01    5.1206736E-03    2.0943381E-01    1.9000587E-04
    1.1070000E+01    5.0616488E-03    2.0942405E-01    1.9000591E-04
    1.1250000E+01    5.0047721E-03    2.0941427E-01    1.9000594E-04
    1.1430000E+01    4.9501833E-03    2.0940448E-01    1.9000598E-04
    1.1610000E+01    4.8980394E-03    2.0939468E-01    1.9000601E-04
    1.1790000E+01    4.8485170E-03    2.0938487E-01    1.9000604E-04
    1.1970000E+01    4.8018141E-03    2.0937505E-01    1.9000607E-04
    1.2150000E+01    4.7581526E-03    2.0936521E-01    1.9000610E-04
    1.2330000E+01    4.7177807E-03    2.0935537E-01    1.9000612E-04
    1.2510000E+01    4.6807390E-03    2.0934545E-01    1.9000615E-04
    1.2690000E+01    4.6438631E-03    2.0933578E-01    1.9000617E-04
    1.2870000E+01    4.6073742E-03    2.0932641E-01    1.9000619E-04
    1.3050000E+01    4.5712874E-03    2.0931735E-01    1.9000622E-04
    1.3230000E+01    4.5356197E-03    2.0930861E-01    1.9000624E-04
    1.3410000E+01    4.5003902E-03    2.0930017E-01    1.9000626E-04
    1.3590000E+01    4.4656206E-03    2.0929204E-01    1.9000628E-04
    1.3770000E+01    4.4313349E-03    2.0928422E-01    1.9000630E-04
    1.3950000E+01    4.3975600E-03    2.0927672E-01    1.9000631E-04
    1.4130000E+01    4.3643259E-03    2.0926953E-01    1.9000633E-04
    1.4310000E+01    4.3316663E-03    2.0926266E-01    1.9000635E-04
    1.4490000E+01    4.2996185E-03    2.0925610E-01    1.9000636E-04
    1.4670000E+01    4.2682245E-03    2.0924986E-01    1.9000637E-04
    1.4850000E+01    4.2375305E-03    2.0924394E-01    1.9000639E-04
    1.5030000E+01    4.2075886E-03    2.0923834E-01    1.9000640E-04
    1.5210000E+01    4.1784563E-03    2.0923306E-01    1.9000641E-04
    1.5390000E+01    4.1501978E-03    2.0922811E-01    1.9000642E-04
    1.5570000E+01    4.1228846E-03    2.0922347E-01    1.9000643E-04
    1.5750000E+01    4.0965958E-03    2.0921916E-01    1.9000644E-04
    1.5930000E+01    4.0714199E-03    2.0921517E-01    1.9000645E-04
    1.6110000E+01    4.0474549E-03    2.0921151E-01    1.9000646E-04
    1.6290000E+01    4.0248098E-03    2.0920818E-01    1.9000646E-04
    1.6470000E+01    4.0036058E-03    2.0920518E-01    1.9000647E-04
    1.6650000E+01    3.9839774E-03    2.0920250E-01    1.9000647E-04
    1.6830000E+01    3.9660741E-03    2.0920015E-01    1.9000648E-04
    1.7010000E+01    3.9500619E-03    2.0919814E-01    1.9000648E-04
    1.7190000E+01    3.9361250E-03    2.0919646E-01    1.9000648E-04
    1.7370000E+01    3.9244683E-03    2.0919511E-01    1.9000649E-04
    1.7550000E+01    3.9153188E-03    2.0919410E-01    1.9000649E-04
    1.7730000E+01    3.9089289E-03    2.0919343E-01    1.9000649E-04
    1.7910000E+01    3.9055785E-03    2.0919309E-01    1.9000649E-04
