# Time          5.0000E+01
# Units: Mol/kgw
    Distance           H+               Li+              Na+              Ca++             K+               Al+++            SiO2(aq)         CO2(aq)          O2(aq)           Methane(aq)      Fe++             Fe+++            HS-              SO4--            Mg++             Cl-              CH2O             Tracer       
    9.0000000E-02   -5.3607249E-04    1.0000000E-04    2.5351773E-05    1.5557212E-05    1.3252243E-05    3.3909428E-07    4.2951789E-05    2.5855615E-03    3.4344146E-04    3.5588417E-07    9.6997256E-08    1.8601259E-11    1.0000000E-14    1.0000000E-14    1.0224381E-05    1.0000000E-14    5.3664221E-04    1.0000000E-30
    2.7000000E-01   -6.0864016E-04    1.0000000E-04    4.4129206E-05    2.8186158E-05    2.5835256E-05    1.3646073E-07    7.7814506E-05    2.6318041E-03    3.4341064E-04    3.5587704E-07    1.1361437E-07    1.1321291E-11    1.0000000E-14    1.0000000E-14    1.8486394E-05    1.0000000E-14    5.4029122E-04    1.0000000E-30
    4.5000000E-01   -6.7666905E-04    1.0000000E-04    6.0902758E-05    3.9398573E-05    4.0512235E-05    7.5806014E-08    1.0657079E-04    2.6743396E-03    3.4338036E-04    3.5587048E-07    1.0880036E-07    9.0999908E-12    1.0000000E-14    1.0000000E-14    2.5658959E-05    1.0000000E-14    5.4394023E-04    1.0000000E-30
    6.3000000E-01   -7.4070110E-04    1.0000000E-04    7.6102174E-05    4.9800120E-05    5.5550287E-05    4.8865222E-08    1.3027454E-04    2.7136830E-03    3.4335050E-04    3.5586435E-07    9.6159052E-08    7.5304689E-12    1.0000000E-14    1.0000000E-14    3.2207756E-05    1.0000000E-14    5.4758925E-04    1.0000000E-30
    8.1000000E-01   -8.0137475E-04    1.0000000E-04    9.0025061E-05    5.9756636E-05    7.0067453E-05    3.4400981E-08    1.4989403E-04    2.7503839E-03    3.4332097E-04    3.5585855E-07    8.2740800E-08    6.3702441E-12    1.0000000E-14    1.0000000E-14    3.8403153E-05    1.0000000E-14    5.5123826E-04    1.0000000E-30
    9.9000000E-01   -8.5919051E-04    1.0000000E-04    1.0288881E-04    6.9456637E-05    8.3700768E-05    2.5693562E-08    1.6615267E-04    2.7848609E-03    3.4329170E-04    3.5585302E-07    7.1140333E-08    5.4821262E-12    1.0000000E-14    1.0000000E-14    4.4387165E-05    1.0000000E-14    5.5488728E-04    1.0000000E-30
    1.1700000E+00   -9.1453727E-04    1.0000000E-04    1.1485780E-04    7.8982737E-05    9.6383834E-05    2.0035554E-08    1.7960181E-04    2.8174333E-03    3.4326266E-04    3.5584770E-07    6.1780834E-08    4.7831293E-12    1.0000000E-14    1.0000000E-14    5.0226261E-05    1.0000000E-14    5.5853630E-04    1.0000000E-30
    1.3500000E+00   -9.6772883E-04    1.0000000E-04    1.2605934E-04    8.8367655E-05    1.0818230E-04    1.6155038E-08    1.9068726E-04    2.8483556E-03    3.4323381E-04    3.5584256E-07    5.4331647E-08    4.2203013E-12    1.0000000E-14    1.0000000E-14    5.5950395E-05    1.0000000E-14    5.6218532E-04    1.0000000E-30
    1.5300000E+00   -1.0190204E-03    1.0000000E-04    1.3659399E-04    9.7623763E-05    1.1920083E-04    1.3381279E-08    1.9977244E-04    2.8778325E-03    3.4320514E-04    3.5583760E-07    4.8340889E-08    3.7584514E-12    1.0000000E-14    1.0000000E-14    6.1573646E-05    1.0000000E-14    5.6583434E-04    1.0000000E-30
    1.7100000E+00   -1.0686215E-03    1.0000000E-04    1.4654261E-04    1.0675634E-04    1.2954396E-04    1.1332464E-08    2.0715616E-04    2.9060299E-03    3.4317662E-04    3.5583278E-07    4.3434262E-08    3.3733792E-12    1.0000000E-14    1.0000000E-14    6.7103700E-05    1.0000000E-14    5.6948411E-04    1.0000000E-30
    1.8900000E+00   -1.1167104E-03    1.0000000E-04    1.5597870E-04    1.1577112E-04    1.3928238E-04    9.7774647E-09    2.1309842E-04    2.9330882E-03    3.4314825E-04    3.5582809E-07    3.9338781E-08    3.0479227E-12    1.0000000E-14    1.0000000E-14    7.2552552E-05    1.0000000E-14    5.7353614E-04    1.0000000E-30
    2.0700000E+00   -1.1659245E-03    1.0000000E-04    1.6893388E-04    1.2568638E-04    1.3744045E-04    1.0229099E-08    2.2487271E-04    2.9617380E-03    3.4311958E-04    3.5582292E-07    3.2119043E-08    2.7582599E-12    1.0000000E-14    1.0000000E-14    8.1694246E-05    1.0000000E-14    7.9247900E-04    1.0000000E-30
    2.2500000E+00   -1.2136835E-03    1.0000000E-04    1.8126917E-04    1.3539082E-04    1.3560025E-04    8.7929034E-09    2.3485365E-04    2.9895083E-03    3.4309122E-04    3.5581790E-07    2.8630069E-08    2.5126031E-12    1.0000000E-14    1.0000000E-14    9.0627401E-05    1.0000000E-14    1.0114199E-03    1.0000000E-30
    2.4300000E+00   -1.2601306E-03    1.0000000E-04    1.9304532E-04    1.4489959E-04    1.3377338E-04    7.6936967E-09    2.4327493E-04    3.0163813E-03    3.4306300E-04    3.5581300E-07    2.6181891E-08    2.3003339E-12    1.0000000E-14    1.0000000E-14    9.9371682E-05    1.0000000E-14    1.2303609E-03    1.0000000E-30
