# Time          5.0000E+01
# Units: Mol/g solid
    Distance        NaXEel           KXEel            CaXEel           MgXEel          
    9.0000000E-02    4.9140613E-08    5.1740220E-07    6.1954261E-06    3.5246227E-06
    2.7000000E-01    6.3462023E-08    7.7112307E-07    6.1217759E-06    3.4638833E-06
    4.5000000E-01    7.3916396E-08    9.9306442E-07    6.0623609E-06    3.4064090E-06
    6.3000000E-01    8.2198728E-08    1.1661014E-06    6.0159879E-06    3.3615801E-06
    8.1000000E-01    8.9111312E-08    1.2958755E-06    5.9809528E-06    3.3278414E-06
    9.9000000E-01    9.5124702E-08    1.3929021E-06    5.9544554E-06    3.3024730E-06
    1.1700000E+00    1.0053030E-07    1.4665328E-06    5.9339896E-06    3.2831382E-06
    1.3500000E+00    1.0551311E-07    1.5236238E-06    5.9177260E-06    3.2681304E-06
    1.5300000E+00    1.1019369E-07    1.5688821E-06    5.9044225E-06    3.2562660E-06
    1.7100000E+00    1.1465317E-07    1.6054871E-06    5.8932520E-06    3.2467334E-06
    1.8900000E+00    1.1896013E-07    1.6350970E-06    5.8835350E-06    3.2393423E-06
    2.0700000E+00    3.1653102E-10    3.8073479E-09    1.4594923E-08    8.3414134E-09
    2.2500000E+00    3.3473996E-10    3.5579701E-09    1.4507852E-08    8.5435464E-09
    2.4300000E+00    3.5211426E-10    3.3334927E-09    1.4439901E-08    8.7146078E-09
    2.6100000E+00    3.6873220E-10    3.1295273E-09    1.4386163E-08    8.8616445E-09
    2.7900000E+00    3.8465822E-10    2.9427642E-09    1.4343192E-08    8.9897141E-09
    2.9700000E+00    3.9994629E-10    2.7706478E-09    1.4308508E-08    9.1025401E-09
    3.1500000E+00    4.1464224E-10    2.6111661E-09    1.4280286E-08    9.2029242E-09
    3.3300000E+00    4.2878545E-10    2.4627077E-09    1.4257158E-08    9.2930151E-09
    3.5100000E+00    4.4241010E-10    2.3239629E-09    1.4238082E-08    9.3744877E-09
    3.6900000E+00    4.5554611E-10    2.1938534E-09    1.4222253E-08    9.4486672E-09
    3.8700000E+00    4.6821987E-10    2.0714811E-09    1.4209043E-08    9.5166159E-09
    4.0500000E+00    4.8045476E-10    1.9560906E-09    1.4197953E-08    9.5791950E-09
    4.2300000E+00    4.9227165E-10    1.8470403E-09    1.4188586E-08    9.6371102E-09
    4.4100000E+00    5.0368920E-10    1.7437815E-09    1.4180620E-08    9.6909453E-09
    4.5900000E+00    5.1472421E-10    1.6458410E-09    1.4173796E-08    9.7411877E-09
    4.7700000E+00    5.2539176E-10    1.5528082E-09    1.4167900E-08    9.7882469E-09
    4.9500000E+00    5.3570550E-10    1.4643248E-09    1.4162756E-08    9.8324700E-09
    5.1300000E+00    5.4567776E-10    1.3800767E-09    1.4158218E-08    9.8741532E-09
    5.3100000E+00    5.5531969E-10    1.2997866E-09    1.4154163E-08    9.9135504E-09
    5.4900000E+00    5.6464138E-10    1.2232092E-09    1.4150490E-08    9.9508807E-09
    5.6700000E+00    5.7365195E-10    1.1501266E-09    1.4147111E-08    9.9863343E-09
    5.8500000E+00    5.8235966E-10    1.0803443E-09    1.4143954E-08    1.0020077E-08
    6.0300000E+00    5.9077194E-10    1.0136886E-09    1.4140956E-08    1.0052253E-08
    6.2100000E+00    5.9889551E-10    9.5000333E-10    1.4138064E-08    1.0082991E-08
    6.3900000E+00    6.0673636E-10    8.8914839E-10    1.4135231E-08    1.0112404E-08
    6.5700000E+00    6.1429987E-10    8.3099739E-10    1.4132418E-08    1.0140589E-08
    6.7500000E+00    6.2159082E-10    7.7543626E-10    1.4129591E-08    1.0167637E-08
    6.9300000E+00    6.2861342E-10    7.2236188E-10    1.4126721E-08    1.0193626E-08
    7.1100000E+00    6.3537136E-10    6.7168084E-10    1.4123780E-08    1.0218627E-08
    7.2900000E+00    6.4186784E-10    6.2330845E-10    1.4120747E-08    1.0242702E-08
    7.4700000E+00    6.4810559E-10    5.7716785E-10    1.4117602E-08    1.0265908E-08
    7.6500000E+00    6.5408689E-10    5.3318916E-10    1.4114327E-08    1.0288295E-08
    7.8300000E+00    6.5981361E-10    4.9130910E-10    1.4110909E-08    1.0309909E-08
    8.0100000E+00    6.6529030E-10    4.5154328E-10    1.4107326E-08    1.0330759E-08
    8.1900000E+00    1.0740972E-07    6.9586776E-08    2.2560242E-06    1.6545095E-06
    8.3700000E+00    1.0835239E-07    6.7077752E-08    2.2551364E-06    1.6562016E-06
    8.5500000E+00    1.0926334E-07    6.4720229E-08    2.2542314E-06    1.6578501E-06
    8.7300000E+00    1.1014339E-07    6.2505758E-08    2.2533094E-06    1.6594582E-06
    8.9100000E+00    1.1099373E-07    6.0424856E-08    2.2523714E-06    1.6610291E-06
    9.0900000E+00    1.1181567E-07    5.8468833E-08    2.2514136E-06    1.6625702E-06
    9.2700000E+00    1.1261060E-07    5.6630221E-08    2.2504250E-06    1.6640958E-06
    9.4500000E+00    1.1337994E-07    5.4903342E-08    2.2493825E-06    1.6656309E-06
    9.6300000E+00    1.1412509E-07    5.3285428E-08    2.2482476E-06    1.6672148E-06
    9.8100000E+00    1.1484748E-07    5.1778587E-08    2.2469632E-06    1.6689028E-06
    9.9900000E+00    1.1554852E-07    5.0392977E-08    2.2454531E-06    1.6707656E-06
    1.0170000E+01    1.1622968E-07    4.9151494E-08    2.2436235E-06    1.6728847E-06
    1.0350000E+01    1.1689245E-07    4.8096162E-08    2.2413683E-06    1.6753444E-06
    1.0530000E+01    1.1753842E-07    4.7296237E-08    2.2385759E-06    1.6782211E-06
    1.0710000E+01    1.1816927E-07    4.6857712E-08    2.2351374E-06    1.6815698E-06
    1.0890000E+01    1.1878682E-07    4.6933616E-08    2.2309540E-06    1.6854122E-06
    1.1070000E+01    1.1939307E-07    4.7734101E-08    2.2259423E-06    1.6897255E-06
    1.1250000E+01    1.1999017E-07    4.9534922E-08    2.2200379E-06    1.6944353E-06
    1.1430000E+01    1.2058041E-07    5.2682375E-08    2.2131954E-06    1.6994130E-06
    1.1610000E+01    1.2116612E-07    5.7592349E-08    2.2053865E-06    1.7044780E-06
    1.1790000E+01    1.2174956E-07    6.4740982E-08    2.1965974E-06    1.7094049E-06
    1.1970000E+01    1.2233276E-07    7.4645120E-08    2.1868273E-06    1.7139356E-06
    1.2150000E+01    1.2291735E-07    8.7832335E-08    2.1760877E-06    1.7177938E-06
    1.2330000E+01    1.2350167E-07    1.0477182E-07    2.1644192E-06    1.7207054E-06
    1.2510000E+01    7.7051331E-08    7.4205982E-08    1.3476796E-06    1.0767417E-06
    1.2690000E+01    7.6903512E-08    8.4012156E-08    1.3420912E-06    1.0775011E-06
    1.2870000E+01    7.6760725E-08    9.4962545E-08    1.3362847E-06    1.0779041E-06
    1.3050000E+01    7.6622776E-08    1.0709203E-07    1.3302731E-06    1.0779203E-06
    1.3230000E+01    7.6489439E-08    1.2041957E-07    1.3240715E-06    1.0775253E-06
    1.3410000E+01    7.6360460E-08    1.3494648E-07    1.3176972E-06    1.0767011E-06
    1.3590000E+01    7.6235557E-08    1.5065527E-07    1.3111696E-06    1.0754372E-06
    1.3770000E+01    7.6114424E-08    1.6750889E-07    1.3045104E-06    1.0737307E-06
    1.3950000E+01    7.5996727E-08    1.8545071E-07    1.2977431E-06    1.0715865E-06
    1.4130000E+01    7.5882117E-08    2.0440501E-07    1.2908929E-06    1.0690173E-06
    1.4310000E+01    7.5770224E-08    2.2427816E-07    1.2839869E-06    1.0660433E-06
    1.4490000E+01    7.5660673E-08    2.4496040E-07    1.2770530E-06    1.0626913E-06
    1.4670000E+01    7.5553082E-08    2.6632806E-07    1.2701204E-06    1.0589944E-06
    1.4850000E+01    7.5447070E-08    2.8824638E-07    1.2632187E-06    1.0549904E-06
    1.5030000E+01    7.5342266E-08    3.1057247E-07    1.2563776E-06    1.0507213E-06
    1.5210000E+01    7.5238311E-08    3.3315862E-07    1.2496270E-06    1.0462312E-06
    1.5390000E+01    7.5134867E-08    3.5585559E-07    1.2429961E-06    1.0415658E-06
    1.5570000E+01    7.5031618E-08    3.7851578E-07    1.2365138E-06    1.0367700E-06
    1.5750000E+01    7.4928276E-08    4.0099632E-07    1.2302084E-06    1.0318873E-06
    1.5930000E+01    7.4824584E-08    4.2316165E-07    1.2241075E-06    1.0269578E-06
    1.6110000E+01    7.4720315E-08    4.4488586E-07    1.2182389E-06    1.0220168E-06
    1.6290000E+01    7.4615275E-08    4.6605436E-07    1.2126303E-06    1.0170941E-06
    1.6470000E+01    7.4509297E-08    4.8656521E-07    1.2073101E-06    1.0122123E-06
    1.6650000E+01    7.4402246E-08    5.0632970E-07    1.2023078E-06    1.0073863E-06
    1.6830000E+01    7.4294010E-08    5.2527258E-07    1.1976544E-06    1.0026229E-06
    1.7010000E+01    7.4184499E-08    5.4333168E-07    1.1933831E-06    9.9791988E-07
    1.7190000E+01    7.4073644E-08    5.6045711E-07    1.1895292E-06    9.9326701E-07
    1.7370000E+01    7.3961389E-08    5.7661016E-07    1.1861305E-06    9.8864592E-07
    1.7550000E+01    7.3847692E-08    5.9176182E-07    1.1832268E-06    9.8403123E-07
    1.7730000E+01    7.3732521E-08    6.0589105E-07    1.1808598E-06    9.7939182E-07
    1.7910000E+01    7.3616261E-08    6.1894578E-07    1.1790739E-06    9.7470910E-07
